,1447,1602,1690,2136,2285,2817,2968,2991,3144,3243,3980,5680,6008,6066,6266,7154,7257,7435,7906,8762,10903,11259,11264,12141,20779
1447,1.0,0.0435,0.0377,0.0483,0.0,0.0232,0.1103,0.0129,0.0351,0.0706,0.0164,0.0356,0.0334,0.0,0.0,0.0,0.0,0.0505,0.0167,0.0564,0.04,0.0,0.0789,0.0628,0.0
1602,0.0435,1.0,0.0,0.0181,0.0,0.0,0.0,0.0281,0.0183,0.0126,0.0,0.0,0.0,0.134,0.0,0.1219,0.0006,0.0224,0.0082,0.0621,0.0191,0.0102,0.0233,0.0131,0.0482
1690,0.0377,0.0,1.0,0.0502,0.0048,0.0173,0.0,0.0,0.0,0.0575,0.0326,0.0,0.0497,0.0,0.0,0.0,0.026000000000000002,0.002,0.0,0.0,0.0115,0.0,0.1021,0.0803,0.0199
2136,0.0483,0.0181,0.0502,1.0,0.0212,0.0172,0.0042,0.035,0.0,0.0517,0.0513,0.0413,0.0082,0.0,0.0,0.0084,0.0,0.0214,0.0,0.0306,0.048,0.0103,0.0614,0.057,0.0703
2285,0.0,0.0,0.0048,0.0212,1.0,0.0213,0.0069,0.0335,0.0,0.0,0.0,0.0,0.0129,0.0,0.0,0.0,0.0196,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.009000000000000001
2817,0.0232,0.0,0.0173,0.0172,0.0213,1.0,0.0254,0.0232,0.0027,0.0055,0.0469,0.0,0.0211,0.0082,0.0172,0.0015,0.0085,0.0053,0.0004,0.0013,0.0298,0.0121,0.0249,0.0,0.0491
2968,0.1103,0.0,0.0,0.0042,0.0069,0.0254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0,0.0,0.0,0.0015,0.0182,0.0
2991,0.0129,0.0281,0.0,0.035,0.0335,0.0232,0.0,1.0,0.0659,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0469,0.0193,0.0,0.0386,0.0,0.0,0.0,0.0288
3144,0.0351,0.0183,0.0,0.0,0.0,0.0027,0.0,0.0659,1.0,0.0125,0.0091,0.0029,0.0,0.0068,0.0405,0.0096,0.0,0.0991,0.0742,0.0,0.015,0.0035,0.0053,0.0,0.0
3243,0.0,0.0482,0.0199,0.0703,0.009000000000000001,0.0491,0.0,0.0288,0.0,1.0,0.0,0.0009,0.0124,0.0,0.0,0.0036,0.0,0.031,0.0394,0.044000000000000004,0.0413,0.0,0.0681,0.0954,0.0
3980,0.0706,0.0126,0.0575,0.0517,0.0,0.0055,0.0,0.0357,0.0125,0.0,1.0,0.031,0.0,0.0,0.0207,0.0125,0.0,0.0567,0.0,0.0,0.0693,0.0118,0.0468,0.001,0.0236
5680,0.0164,0.0,0.0326,0.0513,0.0,0.0469,0.0,0.0,0.0091,0.0522,0.0,1.0,0.0172,0.0,0.0012,0.0,0.0204,0.0117,0.0,0.0305,0.1366,0.0274,0.0093,0.0,0.0
