,1447,1602,1690,2136,2285,2817,2968,2991,3144,3243,3980,5680,6008,6066,6266,7154,7257,7435,7906,8762,10903,11259,11264,12141,20779
1447,1.0,0.0473,0.043,0.1034,0.0,0.0522,0.1091,0.0241,0.0198,0.0596,0.0178,0.0807,0.0506,0.0,0.0,0.0,0.0094,0.0607,0.0067,0.0493,0.0178,0.0,0.0565,0.0413,0.0
1602,0.0473,1.0,0.0,0.0031,0.0073,0.0005,0.0,0.0151,0.0,0.0141,0.0,0.0171,0.0,0.13699999999999998,0.0,0.1219,0.0,0.0295,0.0002,0.0788,0.0015,0.0005,0.0,0.0,0.0612
1690,0.043,0.0,1.0,0.06,0.0059,0.0084,0.0,0.0053,0.0011,0.0564,0.0288,0.0,0.0615,0.0,0.0,0.0,0.0362,0.01,0.0,0.0,0.0,0.0,0.1216,0.1061,0.0198
2136,0.1034,0.0031,0.06,1.0,0.001,0.0135,0.0,0.0186,0.0,0.0412,0.0027,0.0824,0.0185,0.0,0.0,0.0149,0.0,0.0017,0.0,0.0603,0.0676,0.0047,0.0587,0.0629,0.0764
2285,0.0,0.0073,0.0059,0.001,1.0,0.0377,0.0,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0
2817,0.0522,0.0005,0.0084,0.0135,0.0377,1.0,0.027999999999999997,0.0383,0.0018,0.0,0.008,0.0213,0.0202,0.0,0.0,0.0043,0.0102,0.0132,0.0,0.0121,0.0125,0.0,0.0201,0.0,0.0791
2968,0.1091,0.0,0.0,0.0,0.0,0.027999999999999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.0
2991,0.0241,0.0151,0.0053,0.0186,0.0411,0.0383,0.0,1.0,0.0272,0.0278,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0434,0.0152,0.0,0.0318,0.0,0.0031,0.0,0.031
3144,0.0198,0.0,0.0011,0.0,0.0,0.0018,0.0,0.0272,1.0,0.0024,0.0027,0.0119,0.0189,0.0,0.0015,0.0,0.0,0.0718,0.0692,0.0,0.0,0.0,0.0026,0.0,0.0
3243,0.0,0.0612,0.0198,0.0764,0.0,0.0791,0.0,0.031,0.0,1.0,0.0,0.0345,0.0298,0.0,0.0,0.0,0.0,0.0285,0.0394,0.0563,0.0012,0.0,0.0093,0.0315,0.0
3980,0.0596,0.0141,0.0564,0.0412,0.0,0.0,0.0,0.0278,0.0024,0.0,1.0,0.0395,0.0,0.0,0.019,0.0,0.0004,0.0462,0.0,0.0,0.051,0.0,0.0317,0.0138,0.0267
5680,0.0178,0.0,0.0288,0.0027,0.0,0.008,0.0,0.0,0.0027,0.040999999999999995,0.0,1.0,0.017,0.0,0.0023,0.0,0.0361,0.0169,0.0,0.0089,0.0477,0.0044,0.0153,0.0,0.0
6008,0.0807,0.0171,0.0,0.0824,0.0,0.0213,0.0,0.0,0.0119,0.0395,0.0063,0.0,1.0,0.0,0.0,0.0057,0.0118,0.0239,0.0,0.0402,0.0,0.0,0.1469,0.1196,0.0345
6066,0.0506,0.0,0.0615,0.0185,0.0,0.0202,0.0,0.0,0.0189,0.0,0.017,0.0888,0.0,1.0,0.0071,0.0,0.0366,0.0284,0.0166,0.0448,0.0,0.0171,0.1639,0.0593,0.0298
6266,0.0,0.13699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1473,0.0211,0.0213,0.0018,0.0508,0.0083,0.0517,0.0,0.0,0.0
7154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.019,0.0023,0.0,0.0071,0.0,0.0,1.0,0.0,0.0077,0.0,0.0,0.0276,0.0096,0.0,0.0,0.0
7257,0.0,0.1219,0.0,0.0149,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0057,0.0,0.1473,0.0,0.0,1.0,0.0343,0.0,0.045,0.0,0.0244,0.0418,0.0,0.0
