,1447,1602,1690,2136,2285,2817,2968,2991,3144,3243,3980,5680,6008,6066,6266,7154,7257,7435,7906,8762,10903,11259,11264,12141,20779
1447,1.0,0.0567,0.0212,0.07400000000000001,0.0,0.025,0.2196,0.0044,0.043,0.0291,0.0352,0.0636,0.059000000000000004,0.013000000000000001,0.0,0.0446,0.0,0.0469,0.0,0.0872,0.045,0.0473,0.0526,0.0251,0.0
1602,0.0567,1.0,0.003,0.0,0.0,0.0,0.0168,0.0031,0.028999999999999998,0.0058,0.0,0.0,0.038,0.1769,0.0,0.2348,0.0088,0.0441,0.0003,0.0619,0.0,0.0533,0.0037,0.0053,0.0239
1690,0.0212,0.003,1.0,0.1036,0.006999999999999999,0.0137,0.0,0.0,0.0018,0.057999999999999996,0.0392,0.0,0.0441,0.0,0.0,0.0,0.0409,0.027999999999999997,0.0,0.0,0.0241,0.0061,0.1023,0.08800000000000001,0.0
2136,0.07400000000000001,0.0,0.1036,1.0,0.0007,0.0151,0.0147,0.0,0.0,0.053,0.057999999999999996,0.1085,0.0664,0.0,0.0,0.0,0.0367,0.0,0.0,0.0416,0.0242,0.0424,0.1311,0.1428,0.0
2285,0.0,0.0,0.006999999999999999,0.0007,1.0,0.0157,0.0,0.0067,0.0,0.0,0.0,0.0,0.0254,0.0,0.0,0.003,0.0658,0.0072,0.0,0.0,0.0,0.0,0.0281,0.0096,0.0075
2817,0.025,0.0,0.0137,0.0151,0.0157,1.0,0.0027,0.0029,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0078,0.0,0.011000000000000001,0.0176,0.0135,0.0055,0.0144,0.0079,0.0,0.0229
2968,0.2196,0.0168,0.0,0.0147,0.0,0.0027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0693,0.0,0.0,0.0,0.0,0.0
2991,0.0044,0.0031,0.0,0.0,0.0067,0.0029,0.0,1.0,0.0413,0.0163,0.0,0.0005,0.0084,0.0,0.0,0.0084,0.0,0.0275,0.0114,0.0,0.0,0.0,0.0043,0.0,0.0341
3144,0.043,0.028999999999999998,0.0018,0.0,0.0,0.0,0.0,0.0413,1.0,0.0112,0.0059,0.0205,0.0238,0.0544,0.0367,0.0298,0.0,0.0976,0.0027,0.0,0.0195,0.0323,0.006999999999999999,0.0,0.0445
3243,0.0,0.0239,0.0,0.0,0.0075,0.0229,0.0,0.0341,0.0445,1.0,0.0,0.0153,0.0085,0.0,0.0,0.0073,0.0,0.0618,0.0324,0.0295,0.0359,0.009000000000000001,0.0,0.0,0.0
3980,0.0291,0.0058,0.057999999999999996,0.053,0.0,0.0,0.0,0.0163,0.0112,0.0,1.0,0.0,0.0126,0.0,0.0299,0.0089,0.0057,0.0411,0.001,0.0,0.0397,0.0122,0.0662,0.0,0.0
5680,0.0352,0.0,0.0392,0.057999999999999996,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,1.0,0.0226,0.0,0.0,0.0,0.0,0.0046,0.0038,0.009000000000000001,0.0754,0.0674,0.0332,0.0086,0.0
6008,0.0636,0.0,0.0,0.1085,0.0,0.0016,0.0,0.0005,0.0205,0.0,0.0619,0.0,1.0,0.0,0.0099,0.0,0.0,0.0362,0.0156,0.015,0.0,0.0128,0.1145,0.1239,0.0153
6066,0.059000000000000004,0.038,0.0441,0.0664,0.0254,0.0,0.0,0.0084,0.0238,0.0126,0.0226,0.10400000000000001,0.0,1.0,0.0191,0.0536,0.0332,0.0715,0.0052,0.0057,0.0112,0.0328,0.1618,0.1302,0.0085
6266,0.013000000000000001,0.1769,0.0,0.0,0.0,0.0,0.0,0.0,0.0544,0.0,0.0,0.0,0.0265,0.0,1.0,0.1742,0.0255,0.0493,0.0,0.0315,0.0021,0.0562,0.0177,0.0,0.0
7154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0367,0.0299,0.0,0.0099,0.0191,0.0031,0.0,1.0,0.0,0.0,0.0131,0.0,0.0182,0.0,0.0035,0.0,0.0
7257,0.0446,0.2348,0.0,0.0,0.003,0.0078,0.0,0.0084,0.0298,0.0089,0.0,0.0,0.0536,0.1742,0.0,0.0,1.0,0.0209,0.0,0.0514,0.0,0.062,0.0006,0.0,0.0073
7435,0.0,0.0088,0.0409,0.0367,0.0658,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.0332,0.0255,0.0,0.0269,0.0,1.0,0.0155,0.0,0.0186,0.0,0.0344,0.0312,0.0
7906,0.0469,0.0441,0.027999999999999997,0.0,0.0072,0.011000000000000001,0.0,0.0275,0.0976,0.0411,0.0046,0.0362,0.0715,0.0493,0.0,0.0209,0.0115,0.0,1.0,0.0,0.0544,0.0527,0.0553,0.0146,0.0618
8762,0.0,0.0003,0.0,0.0,0.0,0.0176,0.0,0.0114,0.0027,0.001,0.0038,0.0156,0.0052,0.0,0.0131,0.0,0.0155,0.012,0.0,1.0,0.0918,0.0202,0.027999999999999997,0.0192,0.0324
10903,0.0872,0.0619,0.0,0.0416,0.0,0.0135,0.0693,0.0,0.0,0.0,0.009000000000000001,0.015,0.0057,0.0315,0.0,0.0514,0.0,0.0,0.0,0.0,1.0,0.1198,0.0128,0.0165,0.0295
11259,0.045,0.0,0.0241,0.0242,0.0,0.0055,0.0,0.0,0.0195,0.0397,0.0754,0.0,0.0112,0.0021,0.0182,0.0,0.0186,0.0544,0.0918,0.0326,0.0,1.0,0.0316,0.0114,0.0359
11264,0.0473,0.0533,0.0061,0.0424,0.0,0.0144,0.0,0.0,0.0323,0.0122,0.0674,0.0128,0.0328,0.0562,0.0,0.062,0.0,0.0527,0.0202,0.1198,0.1014,0.0,1.0,0.0,0.009000000000000001
12141,0.0526,0.0037,0.1023,0.1311,0.0281,0.0079,0.0,0.0043,0.006999999999999999,0.0662,0.0332,0.1145,0.1618,0.0177,0.0035,0.0006,0.0344,0.0553,0.027999999999999997,0.0128,0.0316,0.0196,0.0,1.0,0.0
20779,0.0251,0.0053,0.08800000000000001,0.1428,0.0096,0.0,0.0,0.0,0.0,0.0,0.0086,0.1239,0.1302,0.0,0.0,0.0,0.0312,0.0146,0.0192,0.0165,0.0114,0.0,0.1456,0.0,1.0
