,1447,1602,1690,2136,2285,2817,2991,3144,3243,3980,5680,6066,6266,7154,7257,7435,7906,8762,10903,11259,11264,12141,20779
1447,1.0,0.0815,0.0479,0.1107,0.0,0.0517,0.0331,0.0459,0.0567,0.0219,0.076,0.0,0.0201,0.0324,0.0,0.0396,0.0268,0.0767,0.0161,0.0013,0.0374,0.0481,0.0
1602,0.0815,1.0,0.0,0.0017,0.0,0.0,0.0,0.0249,0.0006,0.0,0.0089,0.0939,0.0,0.1781,0.0,0.0185,0.0,0.0885,0.0046,0.0091,0.0046,0.0,0.0544
1690,0.0479,0.0,1.0,0.1296,0.0,0.0177,0.0,0.0091,0.0614,0.0044,0.0516,0.0,0.0,0.0,0.0337,0.0244,0.0,0.0,0.0099,0.0,0.1134,0.0976,0.0
2136,0.1107,0.0017,0.1296,1.0,0.0,0.0229,0.0014,0.0,0.0546,0.0146,0.0619,0.0,0.0,0.0,0.0187,0.0,0.0297,0.0266,0.0328,0.0232,0.1166,0.16899999999999998,0.0074
2285,0.0,0.0,0.0,0.0,1.0,0.0069,0.0263,0.0,0.0,0.0,0.025,0.0,0.0,0.0026,0.0298,0.0,0.027000000000000003,0.0,0.0,0.016,0.0,0.0,0.0
2817,0.0517,0.0,0.0177,0.0229,0.0069,1.0,0.0441,0.0016,0.0,0.0159,0.0084,0.0,0.0,0.0018,0.0,0.0287,0.0207,0.0239,0.0143,0.0084,0.0,0.0099,0.0645
2991,0.0331,0.0,0.0,0.0014,0.0263,0.0441,1.0,0.0365,0.0214,0.012,0.0193,0.0,0.0,0.021,0.0,0.0306,0.0091,0.0,0.0023,0.0,0.0,0.0,0.0417
3144,0.0459,0.0249,0.0091,0.0,0.0,0.0016,0.0365,1.0,0.0,0.0,0.0416,0.0049,0.0306,0.0272,0.0,0.09300000000000001,0.0211,0.0,0.0224,0.0,0.0,0.0,0.0132
3243,0.0,0.0544,0.0,0.0074,0.0,0.0645,0.0417,0.0132,1.0,0.0023,0.0379,0.0,0.0,0.037000000000000005,0.0,0.0491,0.0698,0.0,0.0079,0.0,0.0296,0.0,0.0
3980,0.0567,0.0006,0.0614,0.0546,0.0,0.0,0.0214,0.0,0.0,1.0,0.0053,0.0,0.0215,0.0005,0.0007,0.0486,0.0034,0.0,0.04,0.01,0.0493,0.0226,0.0261
5680,0.0219,0.0,0.0044,0.0146,0.0,0.0159,0.012,0.0,0.0158,0.0,1.0,0.0,0.0051,0.0,0.0026,0.0,0.0,0.004,0.0664,0.0315,0.0027,0.0052,0.0023
6066,0.076,0.0089,0.0516,0.0619,0.025,0.0084,0.0193,0.0416,0.0053,0.0184,0.0,1.0,0.0107,0.0446,0.025,0.0829,0.0678,0.0186,0.0008,0.0411,0.1595,0.127,0.0379
6266,0.0,0.0939,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,1.0,0.1243,0.0111,0.0233,0.0071,0.0333,0.0287,0.0571,0.0064,0.0,0.0
7154,0.0201,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0215,0.0051,0.0107,0.0252,0.0,1.0,0.0,0.0098,0.0335,0.0,0.0583,0.0158,0.0281,0.0,0.0
7257,0.0324,0.1781,0.0,0.0,0.0026,0.0018,0.021,0.0272,0.0005,0.0,0.0446,0.1243,0.0,0.0,1.0,0.0274,0.0142,0.0636,0.0,0.0143,0.0123,0.0158,0.037000000000000005
7435,0.0,0.0,0.0337,0.0187,0.0298,0.0,0.0,0.0,0.0007,0.0026,0.025,0.0111,0.0,0.0,0.0,1.0,0.0,0.0092,0.006,0.0,0.0013,0.0155,0.0
7906,0.0396,0.0185,0.0244,0.0,0.0,0.0287,0.0306,0.09300000000000001,0.0486,0.0,0.0829,0.0233,0.0098,0.0274,0.0,0.0,1.0,0.0,0.0641,0.0,0.0275,0.0364,0.0491
8762,0.0268,0.0,0.0,0.0297,0.027000000000000003,0.0207,0.0091,0.0211,0.0034,0.0,0.0678,0.0071,0.0335,0.0142,0.0,0.0241,0.0,1.0,0.0624,0.0952,0.0159,0.054000000000000006,0.0698
10903,0.0767,0.0885,0.0,0.0266,0.0,0.0239,0.0,0.0,0.0,0.004,0.0186,0.0333,0.0,0.0636,0.0092,0.0,0.0,0.0,1.0,0.0632,0.0222,0.0312,0.0
11259,0.0161,0.0046,0.0099,0.0328,0.0,0.0143,0.0023,0.0224,0.04,0.0664,0.0008,0.0287,0.0583,0.0,0.006,0.0641,0.0624,0.0107,0.0,1.0,0.0202,0.0,0.0079
11264,0.0013,0.0091,0.0,0.0232,0.016,0.0084,0.0,0.0,0.01,0.0315,0.0411,0.0571,0.0158,0.0143,0.0,0.0,0.0952,0.0632,0.0907,0.0,1.0,0.0,0.0
12141,0.0374,0.0046,0.1134,0.1166,0.0,0.0,0.0,0.0,0.0493,0.0027,0.1595,0.0064,0.0281,0.0123,0.0013,0.0275,0.0159,0.0222,0.0202,0.0205,0.0,1.0,0.0296
20779,0.0481,0.0,0.0976,0.16899999999999998,0.0,0.0099,0.0,0.0,0.0226,0.0052,0.127,0.0,0.0,0.0158,0.0155,0.0364,0.054000000000000006,0.0312,0.0,0.0,0.1542,0.0,1.0
