,1447,1602,1690,2136,2285,2817,2968,2991,3144,3243,3980,5680,6008,6066,6266,7154,7257,7435,7906,8762,10903,11259,11264,12141,20779
1447,1.0,0.0399,0.0548,0.0736,0.0,0.0671,0.1513,0.0313,0.0339,0.0554,0.03,0.0798,0.0513,0.0,0.0,0.013999999999999999,0.0,0.0581,0.0204,0.0554,0.0106,0.0,0.0643,0.0601,0.0
1602,0.0399,1.0,0.0009,0.0172,0.0102,0.0,0.0,0.0193,0.0196,0.0112,0.0,0.0038,0.0038,0.1197,0.0,0.0831,0.0001,0.0199,0.0,0.0779,0.0058,0.0,0.0,0.0,0.0301
1690,0.0548,0.0009,1.0,0.0389,0.0043,0.0138,0.0,0.0004,0.0076,0.0636,0.0384,0.0,0.0794,0.0,0.0,0.0,0.027999999999999997,0.0102,0.0,0.0,0.0062,0.0,0.1612,0.0736,0.0407
2136,0.0736,0.0172,0.0389,1.0,0.0,0.0522,0.0,0.0098,0.0216,0.0277,0.0324,0.0543,0.0,0.0,0.0,0.0259,0.0,0.031,0.0,0.021,0.0376,0.0069,0.044000000000000004,0.0568,0.0585
2285,0.0,0.0102,0.0043,0.0,1.0,0.0162,0.0,0.0356,0.0,0.0,0.0,0.0127,0.0239,0.0,0.0,0.0,0.0163,0.0074,0.0,0.0,0.0,0.0,0.0,0.0411,0.0
2817,0.0671,0.0,0.0138,0.0522,0.0162,1.0,0.0276,0.0432,0.0224,0.0,0.0321,0.0152,0.0298,0.0,0.0,0.0192,0.0126,0.0269,0.0,0.0,0.0239,0.0209,0.0106,0.0082,0.0549
2968,0.1513,0.0,0.0,0.0,0.0,0.0276,1.0,0.0,0.0,0.0,0.0,0.0266,0.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0,0.0396,0.0
2991,0.0313,0.0193,0.0004,0.0098,0.0356,0.0432,0.0,1.0,0.0626,0.0332,0.0,0.0067,0.0257,0.0,0.0025,0.0071,0.0077,0.0405,0.0187,0.0,0.0337,0.0,0.0098,0.0,0.0361
3144,0.0339,0.0196,0.0076,0.0216,0.0,0.0224,0.0,0.0626,1.0,0.013999999999999999,0.0117,0.0004,0.0,0.0133,0.0224,0.0205,0.0,0.0894,0.033,0.0137,0.04,0.0,0.0,0.0,0.0352
3243,0.0,0.0301,0.0407,0.0585,0.0,0.0549,0.0,0.0361,0.0352,1.0,0.0,0.0674,0.0501,0.0,0.0,0.0054,0.0,0.0321,0.0162,0.0407,0.0065,0.0,0.0277,0.069,0.0
3980,0.0554,0.0112,0.0636,0.0277,0.0,0.0,0.0,0.0332,0.013999999999999999,0.0,1.0,0.0363,0.0,0.0,0.0292,0.0141,0.0,0.0597,0.0,0.0,0.0425,0.0,0.0445,0.0032,0.0189
5680,0.03,0.0,0.0384,0.0324,0.0,0.0321,0.0,0.0,0.0117,0.0387,0.0,1.0,0.0196,0.0,0.0,0.0,0.0336,0.0096,0.0,0.022000000000000002,0.1295,0.0523,0.0057,0.0,0.0
6008,0.0798,0.0038,0.0,0.0543,0.0127,0.0152,0.0266,0.0067,0.0004,0.0363,0.0165,0.0,1.0,0.0,0.0,0.0068,0.0,0.0418,0.0002,0.012,0.0,0.0,0.1216,0.1069,0.0674
6066,0.0513,0.0038,0.0794,0.0,0.0239,0.0298,0.0232,0.0257,0.0,0.0,0.0196,0.0784,0.0,1.0,0.0,0.0,0.0113,0.0008,0.0173,0.0137,0.0,0.0341,0.1415,0.0785,0.0501
6266,0.0,0.1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0,0.0,0.0,0.0,0.0,1.0,0.0965,0.0329,0.0027,0.0004,0.0595,0.0,0.0355,0.0,0.0,0.0
7154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0224,0.0292,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.0976,0.0,0.0439,0.0,0.0,0.0,0.0
7257,0.013999999999999999,0.0831,0.0,0.0259,0.0,0.0192,0.0,0.0071,0.0205,0.0141,0.0,0.0068,0.0,0.0965,0.0,0.0,1.0,0.0297,0.0,0.0647,0.0,0.0261,0.0058,0.0,0.0054
7435,0.0,0.0001,0.027999999999999997,0.0,0.0163,0.0126,0.0,0.0077,0.0,0.0,0.0336,0.0,0.0113,0.0329,0.0,0.0251,0.0,1.0,0.0316,0.0127,0.0391,0.0,0.0,0.0,0.0
7906,0.0581,0.0199,0.0102,0.031,0.0074,0.0269,0.0,0.0405,0.0894,0.0597,0.0096,0.0418,0.0008,0.0027,0.02,0.0297,0.0,0.0,1.0,0.0,0.0343,0.0,0.0194,0.0384,0.0321
8762,0.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0187,0.033,0.0,0.0,0.0002,0.0173,0.0004,0.0976,0.0,0.0316,0.0018,0.0,1.0,0.0691,0.0348,0.004,0.0,0.0162
10903,0.0554,0.0779,0.0,0.021,0.0,0.0,0.0097,0.0,0.0137,0.0,0.022000000000000002,0.012,0.0137,0.0595,0.0,0.0647,0.0127,0.0,0.0,0.0,1.0,0.0314,0.0215,0.0221,0.0407
11259,0.0106,0.0058,0.0062,0.0376,0.0,0.0239,0.0,0.0337,0.04,0.0425,0.1295,0.0,0.0,0.0,0.0439,0.0,0.0391,0.0343,0.0691,0.0324,0.0,1.0,0.0139,0.0,0.0065
11264,0.0,0.0,0.0,0.0069,0.0,0.0209,0.0,0.0,0.0,0.0,0.0523,0.0,0.0341,0.0355,0.0,0.0261,0.0,0.0,0.0348,0.0314,0.1152,0.0,1.0,0.0,0.0
12141,0.0643,0.0,0.1612,0.044000000000000004,0.0,0.0106,0.0,0.0098,0.0,0.0445,0.0057,0.1216,0.1415,0.0,0.0,0.0058,0.0,0.0194,0.004,0.0215,0.0139,0.0,0.0,1.0,0.0277
20779,0.0601,0.0,0.0736,0.0568,0.0411,0.0082,0.0396,0.0,0.0,0.0032,0.0,0.1069,0.0785,0.0,0.0,0.0,0.0,0.0384,0.0,0.0221,0.0,0.0,0.0968,0.0,1.0
