,1447,1602,1690,2136,2285,2817,2991,3144,3243,3980,5680,6066,7154,7257,7435,7906,8762,10903,11259,11264,12141,20779
1447,1.0,0.0421,0.028999999999999998,0.0935,0.0,0.0114,0.0672,0.0654,0.231,0.0225,0.0,0.0,0.0,0.0374,0.0051,0.0372,0.0,0.094,0.0,0.0,0.0718,0.0189
1602,0.0421,1.0,0.0154,0.0287,0.0,0.0027,0.0317,0.0561,0.013999999999999999,0.0,0.0,0.0,0.0,0.1436,0.0,0.0416,0.0,0.0172,0.0,0.0,0.0006,0.0
1690,0.028999999999999998,0.0154,1.0,0.0065,0.0099,0.0,0.0233,0.0382,0.0,0.0034,0.0,0.0042,0.0,0.0258,0.0,0.0011,0.0,0.0,0.0,0.0088,0.1224,0.0767
2136,0.0935,0.0287,0.0065,1.0,0.0,0.0,0.0679,0.0407,0.0483,0.0085,0.0,0.0,0.0,0.0393,0.0112,0.0187,0.0,0.0517,0.0001,0.0,0.0763,0.0397
2285,0.0,0.0,0.0099,0.0,1.0,0.0,0.0101,0.0,0.0,0.0,0.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2817,0.0114,0.0027,0.0,0.0,0.0,1.0,0.0,0.0,0.0025,0.0,0.0272,0.0,0.0,0.0,0.0,0.0312,0.0,0.0105,0.0,0.0,0.0,0.0
2991,0.0672,0.0317,0.0233,0.0679,0.0101,0.0,1.0,0.0729,0.0372,0.0275,0.0086,0.0,0.0,0.0102,0.0,0.0327,0.0001,0.0046,0.0252,0.0053,0.0323,0.0283
3144,0.0654,0.0561,0.0382,0.0407,0.0,0.0,0.0729,1.0,0.0331,0.0196,0.0,0.0,0.0307,0.061,0.0,0.0329,0.0104,0.0,0.0005,0.0134,0.0227,0.0023
3243,0.231,0.013999999999999999,0.0,0.0483,0.0,0.0025,0.0372,0.0331,1.0,0.0,0.013000000000000001,0.0,0.0,0.0042,0.0,0.0303,0.0,0.0765,0.0,0.0,0.0,0.0
3980,0.0225,0.0,0.0034,0.0085,0.0,0.0,0.0275,0.0196,0.0,1.0,0.0,0.0,0.0,0.0,0.0039,0.049,0.0,0.0,0.0558,0.0162,0.0764,0.0281
5680,0.0,0.0,0.0,0.0,0.0,0.0272,0.0086,0.0,0.013000000000000001,0.0,1.0,0.0101,0.0033,0.0,0.0228,0.045,0.0,0.0529,0.0823,0.0442,0.0124,0.0
6066,0.0,0.0,0.0042,0.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0101,1.0,0.0,0.0,0.0,0.0,0.0369,0.0,0.0,0.0332,0.0,0.0
7154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307,0.0,0.0,0.0033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0194,0.0238,0.0,0.0
7257,0.0374,0.1436,0.0258,0.0393,0.0,0.0,0.0102,0.061,0.0042,0.0,0.0,0.0,0.0,1.0,0.0,0.0403,0.0062,0.0117,0.0,0.0022,0.0285,0.0
7435,0.0051,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0039,0.0228,0.0,0.0,0.0,1.0,0.0329,0.0,0.0187,0.0065,0.0,0.0279,0.0225
7906,0.0372,0.0416,0.0011,0.0187,0.0,0.0312,0.0327,0.0329,0.0303,0.049,0.045,0.0,0.0,0.0403,0.0329,1.0,0.0,0.0318,0.03,0.0,0.0443,0.0
8762,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0104,0.0,0.0,0.0,0.0369,0.0,0.0062,0.0,0.0,1.0,0.0,0.0257,0.0152,0.0,0.0
10903,0.094,0.0172,0.0,0.0517,0.0,0.0105,0.0046,0.0,0.0765,0.0,0.0529,0.0,0.0,0.0117,0.0187,0.0318,0.0,1.0,0.0149,0.0215,0.027999999999999997,0.0
11259,0.0,0.0,0.0,0.0001,0.0,0.0,0.0252,0.0005,0.0,0.0558,0.0823,0.0,0.0194,0.0,0.0065,0.03,0.0257,0.0149,1.0,0.0708,0.0,0.0
11264,0.0,0.0,0.0088,0.0,0.0,0.0,0.0053,0.0134,0.0,0.0162,0.0442,0.0332,0.0238,0.0022,0.0,0.0,0.0152,0.0215,0.0708,1.0,0.0,0.0043
12141,0.0718,0.0006,0.1224,0.0763,0.0,0.0,0.0323,0.0227,0.0,0.0764,0.0124,0.0,0.0,0.0285,0.0279,0.0443,0.0,0.027999999999999997,0.0,0.0,1.0,0.1155
20779,0.0189,0.0,0.0767,0.0397,0.0,0.0,0.0283,0.0023,0.0,0.0281,0.0,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0043,0.1155,1.0
