,1447,1602,1690,2136,2285,2817,2991,3144,3243,3980,5680,6066,6266,7154,7257,7435,7906,8762,10903,11259,11264,12141,20779
1447,1.0,0.0883,0.0058,0.0645,0.0,0.0183,0.0161,0.0557,0.215,0.0728,0.0198,0.0605,0.0,0.004,0.0392,0.0003,0.0629,0.0017,0.0981,0.0277,0.0,0.0334,0.0408
1602,0.0883,1.0,0.0,0.012,0.0025,0.0,0.0022,0.0228,0.0587,0.0076,0.0,0.0339,0.1258,0.0,0.184,0.0021,0.0371,0.0,0.1106,0.0,0.0616,0.0,0.0
1690,0.0058,0.0,1.0,0.0908,0.0082,0.0259,0.0,0.0,0.0,0.0,0.006,0.0243,0.0,0.0,0.0,0.0284,0.0226,0.0,0.0,0.0277,0.0059,0.1153,0.1075
2136,0.0645,0.012,0.0908,1.0,0.0,0.0086,0.0007,0.0,0.0,0.0042,0.0171,0.0749,0.0,0.0,0.0,0.0245,0.0035,0.0,0.0205,0.0299,0.0405,0.1236,0.1529
2285,0.0,0.0025,0.0082,0.0,1.0,0.0348,0.0162,0.0,0.0225,0.0,0.0,0.0338,0.0,0.0,0.0017,0.0515,0.0,0.0,0.0,0.0,0.0,0.0254,0.0
2817,0.0183,0.0,0.0259,0.0086,0.0348,1.0,0.0239,0.0,0.0644,0.0145,0.0123,0.0011,0.0,0.0,0.0108,0.0133,0.0189,0.0054,0.0,0.0124,0.0,0.0111,0.0013
2991,0.0161,0.0022,0.0,0.0007,0.0162,0.0239,1.0,0.045,0.0169,0.0,0.0009,0.0003,0.0,0.0,0.0158,0.006999999999999999,0.0344,0.0,0.0,0.0,0.0,0.0006,0.0
3144,0.0557,0.0228,0.0,0.0,0.0,0.0,0.045,1.0,0.013999999999999999,0.0,0.0118,0.0076,0.0183,0.0353,0.0254,0.0,0.0949,0.0045,0.0,0.0222,0.0,0.0077,0.0
3243,0.215,0.0587,0.0,0.0,0.0225,0.0644,0.0169,0.013999999999999999,1.0,0.0557,0.0,0.0143,0.001,0.0,0.0102,0.0,0.0279,0.0,0.0207,0.0022,0.0,0.01,0.0
3980,0.0728,0.0076,0.0,0.0042,0.0,0.0145,0.0,0.0,0.0557,1.0,0.0,0.0,0.0,0.0115,0.0189,0.0165,0.0213,0.0025,0.0,0.0514,0.0035,0.0493,0.0
5680,0.0198,0.0,0.006,0.0171,0.0,0.0123,0.0009,0.0118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0881,0.0413,0.0098,0.0
6066,0.0605,0.0339,0.0243,0.0749,0.0338,0.0011,0.0003,0.0076,0.0143,0.0,0.0,1.0,0.0027,0.0031,0.0253,0.0382,0.0728,0.0231,0.0318,0.0,0.0,0.1686,0.1184
6266,0.0,0.1258,0.0,0.0,0.0,0.0,0.0,0.0183,0.001,0.0,0.0,0.0027,1.0,0.0185,0.1479,0.0203,0.027999999999999997,0.0,0.0451,0.0316,0.0471,0.0031,0.0
7154,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0353,0.0,0.0115,0.0,0.0031,0.0185,1.0,0.0,0.0,0.0,0.0258,0.0,0.0338,0.0,0.0259,0.0
7257,0.0392,0.184,0.0,0.0,0.0017,0.0108,0.0158,0.0254,0.0102,0.0189,0.0,0.0253,0.1479,0.0,1.0,0.0226,0.0273,0.0051,0.0474,0.0,0.040999999999999995,0.0,0.0138
7435,0.0003,0.0021,0.0284,0.0245,0.0515,0.0133,0.006999999999999999,0.0,0.0,0.0165,0.0,0.0382,0.0203,0.0,0.0226,1.0,0.0,0.0131,0.0012,0.0186,0.0,0.0,0.0239
7906,0.0629,0.0371,0.0226,0.0035,0.0,0.0189,0.0344,0.0949,0.0279,0.0213,0.0,0.0728,0.027999999999999997,0.0,0.0273,0.0,1.0,0.0021,0.0,0.0471,0.0,0.0253,0.0242
8762,0.0017,0.0,0.0,0.0,0.0,0.0054,0.0,0.0045,0.0,0.0025,0.0014,0.0231,0.0,0.0258,0.0051,0.0131,0.0021,1.0,0.0,0.1031,0.0215,0.0186,0.0646
10903,0.0981,0.1106,0.0,0.0205,0.0,0.0,0.0,0.0,0.0207,0.0,0.0,0.0318,0.0451,0.0,0.0474,0.0012,0.0,0.0,1.0,0.0185,0.1131,0.0071,0.0123
11259,0.0277,0.0,0.0277,0.0299,0.0,0.0124,0.0,0.0222,0.0022,0.0514,0.0881,0.0,0.0316,0.0338,0.0,0.0186,0.0471,0.1031,0.0185,1.0,0.0692,0.0323,0.0178
11264,0.0,0.0616,0.0059,0.0405,0.0,0.0,0.0,0.0,0.0,0.0035,0.0413,0.0,0.0471,0.0,0.040999999999999995,0.0,0.0,0.0215,0.1131,0.0692,1.0,0.0098,0.0005
12141,0.0334,0.0,0.1153,0.1236,0.0254,0.0111,0.0006,0.0077,0.01,0.0493,0.0098,0.1686,0.0031,0.0259,0.0,0.0,0.0253,0.0186,0.0071,0.0323,0.0098,1.0,0.1566
20779,0.0408,0.0,0.1075,0.1529,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.1184,0.0,0.0,0.0138,0.0239,0.0242,0.0646,0.0123,0.0178,0.0005,0.1566,1.0
