,1447,1602,1690,2136,2285,2817,2991,3144,3243,3980,5680,6066,6266,7154,7257,7435,7906,8762,10903,11259,11264,12141,20779
1447,1.0,0.0162,0.0266,0.0933,0.0092,0.0,0.0518,0.0277,0.0526,0.0346,0.0357,0.0,0.0179,0.0,0.0,0.0452,0.0099,0.0408,0.0247,0.0042,0.0662,0.0472,0.0
1602,0.0162,1.0,0.0,0.0047,0.0006,0.0,0.0178,0.0296,0.0,0.0079,0.0,0.1113,0.0,0.0982,0.0104,0.039,0.0046,0.0922,0.0,0.0,0.0,0.0108,0.0336
1690,0.0266,0.0,1.0,0.0038,0.0,0.0,0.0,0.0281,0.0413,0.0147,0.0747,0.0,0.0,0.0,0.0,0.0319,0.0,0.0,0.0,0.0,0.1736,0.0655,0.0067
2136,0.0933,0.0047,0.0038,1.0,0.0,0.0,0.0494,0.0444,0.0707,0.0302,0.0,0.0,0.0,0.0008,0.0,0.0219,0.0,0.0398,0.0431,0.0197,0.0325,0.0605,0.0521
2285,0.0092,0.0006,0.0,0.0,1.0,0.02,0.0381,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0218,0.0,0.0
2817,0.0,0.0,0.0,0.0,0.02,1.0,0.0167,0.0,0.0,0.0,0.0358,0.0,0.0,0.0,0.0207,0.0,0.0172,0.0,0.0,0.0,0.0057,0.0084,0.0081
2991,0.0518,0.0178,0.0,0.0494,0.0381,0.0167,1.0,0.0776,0.0303,0.0,0.0342,0.0,0.0,0.0,0.0056,0.0435,0.0086,0.0,0.0104,0.0254,0.004,0.0,0.0497
3144,0.0277,0.0296,0.0281,0.0444,0.0094,0.0,0.0776,1.0,0.0106,0.015,0.0469,0.0025,0.0099,0.0057,0.0124,0.1137,0.0646,0.0,0.0248,0.0,0.0,0.0,0.0415
3243,0.0,0.0336,0.0067,0.0521,0.0,0.0081,0.0497,0.0415,1.0,0.0,0.0363,0.0,0.0,0.0,0.0,0.0371,0.0,0.0676,0.0,0.0,0.0306,0.0758,0.0
3980,0.0526,0.0,0.0413,0.0707,0.0,0.0,0.0303,0.0106,0.0,1.0,0.0,0.0,0.0114,0.0,0.0,0.046,0.0,0.0,0.0394,0.0,0.1085,0.0,0.0107
5680,0.0346,0.0079,0.0147,0.0302,0.0,0.0,0.0,0.015,0.0317,0.0,1.0,0.0,0.0,0.0,0.0103,0.0353,0.0,0.0286,0.0758,0.0096,0.0436,0.0,0.0
6066,0.0357,0.0,0.0747,0.0,0.0,0.0358,0.0342,0.0469,0.0,0.0,0.0,1.0,0.0,0.0537,0.0,0.027999999999999997,0.1545,0.0537,0.0,0.0622,0.0369,0.0504,0.0363
6266,0.0,0.1113,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,1.0,0.0943,0.0247,0.0078,0.0029,0.0,0.0,0.0013,0.0,0.0,0.0
7154,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0114,0.0,0.0,0.006,0.0,1.0,0.0,0.0,0.0061,0.0,0.046,0.0229,0.0,0.0,0.0
7257,0.0,0.0982,0.0,0.0008,0.0,0.0,0.0,0.0057,0.0,0.0,0.0537,0.0943,0.0,0.0,1.0,0.0,0.0206,0.0931,0.0,0.0387,0.0,0.0,0.0
7435,0.0,0.0104,0.0,0.0,0.015,0.0207,0.0056,0.0124,0.0,0.0103,0.0,0.0247,0.0,0.0,0.0,1.0,0.0439,0.0,0.0081,0.0,0.0,0.0,0.0
7906,0.0452,0.039,0.0319,0.0219,0.0,0.0,0.0435,0.1137,0.046,0.0353,0.027999999999999997,0.0078,0.0,0.0,0.0025,0.0,1.0,0.0118,0.0461,0.0,0.0296,0.0,0.0371
8762,0.0099,0.0046,0.0,0.0,0.0,0.0172,0.0086,0.0646,0.0,0.0,0.1545,0.0029,0.0061,0.0206,0.0439,0.0422,0.0,1.0,0.0423,0.0549,0.0,0.0032,0.0
10903,0.0408,0.0922,0.0,0.0398,0.0,0.0,0.0,0.0,0.0,0.0286,0.0537,0.0,0.0,0.0931,0.0,0.0118,0.0017,0.0,1.0,0.0159,0.0447,0.0233,0.0676
11259,0.0247,0.0,0.0,0.0431,0.0,0.0,0.0104,0.0248,0.0394,0.0758,0.0,0.0,0.046,0.0,0.0081,0.0461,0.0423,0.0,0.0,1.0,0.0159,0.0,0.0
11264,0.0042,0.0,0.0,0.0197,0.0,0.0,0.0254,0.0,0.0,0.0096,0.0622,0.0013,0.0229,0.0387,0.0,0.0,0.0549,0.0159,0.1056,0.0,1.0,0.0045,0.0
12141,0.0662,0.0,0.1736,0.0325,0.0218,0.0057,0.004,0.0,0.1085,0.0436,0.0369,0.0,0.0,0.0,0.0,0.0296,0.0,0.0447,0.0159,0.0,0.0,1.0,0.0306
20779,0.0472,0.0108,0.0655,0.0605,0.0,0.0084,0.0,0.0,0.0,0.0,0.0504,0.0,0.0,0.0,0.0,0.0,0.0032,0.0233,0.0,0.0045,0.1039,0.0,1.0
