,6649,7923,5046,3413,6565,3439,7875,11465,11550,1209,9783,6066,8455,6730,11228,4423,3735,1487,4383,7982,1440,2184,11220,10519,1913,8810,8358,8479,10407,14225,11811,9778,8253,12141,3144,2019,10247,6304,1078,8823,9882,6375,13700,2111,4973,4058,5256,4885
1209,0.0692,0.0474,0.0121,0.0,0.0,0.0,0.0,0.0531,0.0,1.0,0.0,0.0,0.0,0.0293,0.1063,0.0095,0.0,0.0063,0.0036,0.0,0.0,0.0,0.0,0.0271,0.0,0.0863,0.0,0.0637,0.0,0.0,0.0275,0.0064,0.0,0.0055,0.0,0.0328,0.025,0.0148,0.0,0.0063,0.004,0.0468,0.065,0.0,0.0447,0.0,0.0041,0.1045
9783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0138,0.0,0.0,0.028999999999999998,0.0,0.1146,0.0,0.2616,0.0401,0.0,0.0438,0.004,0.0363,0.0,0.0,0.0,0.0,0.0497,0.0028,0.0068,0.0,0.0177,0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0409,0.006999999999999999,0.0,0.0,0.0,0.1327,0.0
6066,0.0232,0.0,0.0238,0.0,0.0336,0.0,0.0,0.0234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.064,0.0054,0.0076,0.0,0.0072,0.0027,0.0,0.0278,0.0,0.0238,0.0,0.0513,0.0051,0.0829,0.0,0.0,0.1415,0.0,0.0067,0.0047,0.0443,0.0,0.0,0.0006,0.0008,0.0103,0.0547,0.0008,0.0315,0.0,0.0296,0.0099
8455,0.0,0.0435,0.0106,0.1494,0.0257,0.1368,0.0,0.0,0.1624,0.0,0.0138,0.0,1.0,0.0002,0.0,0.0627,0.0086,0.0,0.0985,0.0,0.1884,0.0,0.0191,0.0039,0.2014,0.0016,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0119,0.0,0.0,0.0119,0.0,0.0163,0.0,0.0,0.0065
6730,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,0.0009,0.0,0.0293,0.0,0.0,0.0002,1.0,0.0,0.01,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.005,0.0,0.0,0.0245,0.0,0.0081,0.0,0.1423,0.0006,0.0029,0.0195,0.0256,0.1085,0.0,0.0091,0.0048,0.0,0.0
11228,0.0103,0.0497,0.0247,0.0,0.0069,0.0,0.0026,0.0,0.0898,0.1063,0.0,0.0,0.0,0.0,1.0,0.0165,0.0246,0.0,0.0847,0.0,0.0,0.0,0.0,0.0034,0.0,0.0622,0.0025,0.0061,0.0094,0.0,0.0,0.0245,0.0,0.0,0.0014,0.0344,0.0,0.0,0.0,0.018000000000000002,0.0048,0.0,0.0176,0.0,0.037000000000000005,0.0,0.0,0.0383
4423,0.0,0.0,0.0,0.0,0.0,0.0197,0.0,0.0215,0.0124,0.0095,0.028999999999999998,0.0,0.0627,0.01,0.0165,1.0,0.0,0.0102,0.0268,0.0705,0.0268,0.0585,0.0,0.0,0.0139,0.0029,0.0,0.0,0.0594,0.0054,0.0111,0.0,0.0329,0.0197,0.006999999999999999,0.0628,0.0,0.0,0.0014,0.005,0.0056,0.0062,0.015,0.0,0.0,0.0105,0.0243,0.0033
3735,0.0515,0.0,0.0615,0.0305,0.0308,0.0393,0.0126,0.0,0.0143,0.0,0.0,0.064,0.0086,0.0001,0.0246,0.0,1.0,0.0032,0.0182,0.0,0.0216,0.0067,0.0168,0.0539,0.0,0.055999999999999994,0.0034,0.0995,0.0,0.0,0.0773,0.0,0.0112,0.0069,0.0,0.0139,0.0218,0.0317,0.0,0.0365,0.0,0.0416,0.0394,0.0,0.1023,0.0,0.0046,0.0326
1487,0.006999999999999999,0.0,0.0,0.0078,0.0,0.0176,0.0,0.087,0.0099,0.0063,0.1146,0.0054,0.0,0.0,0.0,0.0102,0.0032,1.0,0.0131,0.1275,0.057,0.0,0.013000000000000001,0.0271,0.0379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352,0.1079,0.0,0.0,0.0,0.0307,0.0,0.0,0.0523,0.0534,0.1362,0.0027,0.0,0.1214,0.0216
4383,0.0265,0.0,0.0,0.1359,0.0,0.146,0.0,0.0,0.1517,0.0036,0.0,0.0076,0.0985,0.0,0.0847,0.0268,0.0182,0.0131,1.0,0.0,0.1308,0.0,0.0,0.0228,0.114,0.0,0.0,0.0234,0.0,0.0,0.016,0.0,0.0,0.0212,0.0,0.0,0.0,0.0,0.0,0.0275,0.0,0.0,0.0,0.0101,0.0,0.0,0.0367,0.0133
7982,0.0,0.0049,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.2616,0.0,0.0,0.0,0.0,0.0705,0.0,0.1275,0.0,1.0,0.0373,0.0,0.0585,0.0,0.0,0.0148,0.0,0.0,0.0,0.0421,0.0012,0.0,0.0,0.0072,0.1717,0.0,0.0,0.0,0.0061,0.0,0.0,0.0269,0.0086,0.0,0.0,0.0,0.2001,0.0
1440,0.0,0.0463,0.0026,0.1046,0.0,0.1569,0.0,0.0038,0.192,0.0,0.0401,0.0072,0.1884,0.0,0.0,0.0268,0.0216,0.057,0.1308,0.0373,1.0,0.0,0.0253,0.0249,0.2165,0.0171,0.0,0.0071,0.0012,0.0021,0.0,0.0,0.0,0.0002,0.0426,0.0127,0.0,0.0,0.0,0.0509,0.0,0.0,0.0,0.0026,0.0357,0.0,0.0175,0.0
2184,0.0506,0.0,0.0065,0.0122,0.0,0.0,0.0411,0.0142,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0585,0.0067,0.0,0.0,0.0,0.0,1.0,0.0311,0.0,0.0002,0.0,0.0,0.0,0.0532,0.0181,0.0096,0.0,0.0866,0.0,0.0,0.0569,0.0,0.0,0.0,0.0,0.0171,0.0001,0.0,0.0,0.0,0.054000000000000006,0.0,0.0181
11220,0.0,0.0,0.0,0.0479,0.0,0.0197,0.0,0.0,0.0291,0.0,0.0438,0.0,0.0191,0.0,0.0,0.0,0.0168,0.013000000000000001,0.0,0.0585,0.0253,0.0311,1.0,0.013999999999999999,0.0479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267,0.0,0.0,0.0,0.0291,0.0,0.0,0.0,0.0,0.0,0.0,0.0175,0.0363,0.0055
10519,0.0607,0.0263,0.0962,0.0,0.0065,0.0214,0.0,0.018000000000000002,0.0102,0.0271,0.004,0.0278,0.0039,0.0,0.0034,0.0,0.0539,0.0271,0.0228,0.0,0.0249,0.0,0.013999999999999999,1.0,0.0351,0.0651,0.0,0.0477,0.0233,0.0,0.017,0.019,0.0,0.0218,0.0046,0.0,0.0274,0.0,0.0082,0.0413,0.0,0.0276,0.039,0.0278,0.0932,0.0105,0.0068,0.0369
1913,0.0,0.0,0.0098,0.0036,0.0,0.0359,0.0441,0.0747,0.0122,0.1045,0.0,0.0099,0.0065,0.0,0.0383,0.0033,0.0326,0.0216,0.0133,0.0,0.0,0.0181,0.0055,0.0369,1.0,0.0237,0.0,0.0181,0.0183,0.0,0.0277,0.0633,0.0112,0.0,0.0,0.0244,0.04,0.0,0.0,0.0209,0.0,0.0415,0.038,0.0016,0.0998,0.0,0.0129,0.0
8810,0.0,0.0,0.0,0.1277,0.0,0.141,0.0,0.0091,0.1991,0.0,0.0363,0.0,0.2014,0.0,0.0,0.0139,0.0,0.0379,0.114,0.0,0.2165,0.0002,0.0479,0.0351,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0122,0.0,0.0118,0.009000000000000001,0.0,0.0212,0.0
8358,0.0699,0.0514,0.0525,0.0101,0.0254,0.0501,0.0135,0.0,0.0225,0.0863,0.0,0.0238,0.0016,0.0,0.0622,0.0029,0.055999999999999994,0.0,0.0,0.0148,0.0171,0.0,0.0,0.0651,0.0,0.0,1.0,0.0585,0.0,0.0,0.0432,0.0,0.0,0.0,0.0,0.0172,0.0144,0.0,0.0,0.0588,0.0,0.0,0.0022,0.0075,0.1209,0.0,0.0,0.0237
8479,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0149,0.0,0.0,0.0,0.0,0.0,0.0033,0.0025,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025,0.0181,0.0,0.1149,0.0,0.0396,0.0,0.0067,0.0,0.0,0.1312,0.0,0.01,0.0,0.0,0.0,0.0,0.0
10407,0.0243,0.0,0.0403,0.0,0.0352,0.0117,0.0034,0.0,0.0,0.0637,0.0,0.0513,0.004,0.0,0.0061,0.0,0.0995,0.0,0.0234,0.0,0.0071,0.0,0.0,0.0477,0.0,0.0585,0.0142,0.0,1.0,0.0,0.0309,0.0535,0.0,0.0017,0.0,0.0,0.0,0.0152,0.0,0.0387,0.0083,0.0,0.0548,0.0,0.0774,0.0,0.0,0.0181
14225,0.0095,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0051,0.0,0.0,0.0094,0.0594,0.0,0.0,0.0,0.0,0.0012,0.0532,0.0,0.0233,0.0,0.0,0.0,0.0,0.0,1.0,0.0066,0.0237,0.025,0.0,0.0,0.0202,0.0,0.0,0.0311,0.0,0.0,0.009000000000000001,0.0,0.0,0.0311,0.022000000000000002,0.0,0.0183
11811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0497,0.0829,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0421,0.0021,0.0181,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.0,1.0,0.0,0.0702,0.0,0.0143,0.0,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581,0.0
9778,0.0443,0.0,0.017,0.0274,0.0,0.0219,0.0163,0.0601,0.0,0.0275,0.0028,0.0,0.0,0.005,0.0,0.0111,0.0773,0.0,0.016,0.0012,0.0,0.0096,0.0,0.017,0.0,0.0432,0.025,0.0309,0.0066,0.0054,0.0,1.0,0.0138,0.0425,0.0,0.0068,0.0141,0.0,0.0,0.0,0.0178,0.0301,0.0535,0.0,0.0486,0.0477,0.0075,0.0277
8253,0.0519,0.0,0.0,0.0,0.0,0.0453,0.0,0.0107,0.0,0.0064,0.0068,0.0,0.0,0.0,0.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0181,0.0535,0.0237,0.0,0.0388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145,0.0,0.0,0.0633
12141,0.0196,0.0,0.0301,0.0,0.0036,0.0,0.013999999999999999,0.006,0.0,0.0,0.0,0.1415,0.0,0.0,0.0,0.0329,0.0112,0.0,0.0,0.0,0.0,0.0866,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0702,0.0138,0.0024,0.0,1.0,0.0013,0.0,0.0632,0.0,0.0,0.0,0.0175,0.0196,0.0121,0.0,0.0154,0.0019,0.0184,0.0112
3144,0.0318,0.0,0.0,0.0082,0.0,0.0102,0.0028,0.1317,0.0,0.0055,0.0177,0.0,0.0,0.0245,0.0,0.0197,0.0069,0.0352,0.0212,0.0072,0.0002,0.0,0.0,0.0218,0.0,0.0,0.1149,0.0017,0.0,0.0,0.0425,0.0,0.0,0.0,1.0,0.0184,0.0,0.0124,0.0,0.0,0.0539,0.0392,0.0497,0.0,0.0338,0.0,0.0255,0.0
2019,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.138,0.0067,0.0,0.0,0.0014,0.006999999999999999,0.0,0.1079,0.0,0.1717,0.0426,0.0,0.0267,0.0046,0.0,0.0,0.0,0.0,0.0,0.0143,0.0,0.0,0.0013,0.0,0.0,1.0,0.0,0.0,0.038,0.0,0.0,0.0078,0.0,0.0677,0.0233,0.0,0.1589,0.0
10247,0.0092,0.0292,0.0,0.0,0.0,0.0141,0.0249,0.0097,0.0037,0.0328,0.0,0.0047,0.0,0.0081,0.0344,0.0628,0.0139,0.0,0.0,0.0,0.0127,0.0569,0.0,0.0,0.0,0.0172,0.0396,0.0,0.0202,0.0,0.0068,0.0,0.0,0.0184,0.0,0.0,1.0,0.0,0.0092,0.0343,0.0483,0.031,0.0255,0.0,0.0294,0.0394,0.0,0.0244
6304,0.0615,0.0,0.0177,0.0,0.1416,0.0,0.0,0.0247,0.001,0.025,0.0,0.0443,0.0047,0.0,0.0,0.0,0.0218,0.0,0.0,0.0,0.0,0.0,0.0,0.0274,0.0,0.0144,0.0,0.0,0.0,0.0147,0.0141,0.0,0.0632,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0353,0.0381,0.0,0.066,0.0,0.0034,0.04
1078,0.0,0.0,0.0,0.0052,0.0118,0.0,0.0,0.0,0.0,0.0148,0.0,0.0,0.0,0.1423,0.0,0.0,0.0317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0152,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0219,0.1366,0.0,0.0022,0.0023,0.0,0.0
8823,0.0,0.0,0.0,0.0,0.0008,0.0178,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,0.0006,0.0,0.0014,0.0,0.0307,0.0,0.0061,0.0,0.0,0.0291,0.0082,0.0,0.0,0.0,0.0,0.0311,0.0,0.0,0.0,0.0,0.0,0.038,0.0092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0199,0.0,0.0,0.0
9882,0.0,0.0376,0.0334,0.004,0.0,0.0121,0.0,0.0,0.0416,0.0063,0.0,0.0006,0.0119,0.0029,0.018000000000000002,0.005,0.0365,0.0,0.0275,0.0,0.0509,0.0,0.0,0.0413,0.0128,0.0588,0.0,0.0387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343,0.0,0.0,0.0036,0.0,1.0,0.0,0.0,0.0184,0.018000000000000002,0.0,0.0,0.0209
6375,0.0044,0.0,0.0,0.0266,0.0067,0.03,0.0072,0.027999999999999997,0.0023,0.004,0.0,0.0008,0.0,0.0195,0.0048,0.0056,0.0,0.0,0.0,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.1312,0.0083,0.0,0.0,0.0178,0.0,0.0175,0.0539,0.0,0.0483,0.0,0.0,0.0,0.0,0.0,1.0,0.0355,0.0,0.0041,0.0,0.0155,0.0
13700,0.0234,0.0289,0.0083,0.0,0.013999999999999999,0.0,0.0025,0.1185,0.0,0.0468,0.0409,0.0103,0.0,0.0256,0.0,0.0062,0.0416,0.0523,0.0,0.0269,0.0,0.0001,0.0,0.0276,0.0122,0.0,0.0,0.0,0.009000000000000001,0.0,0.0301,0.0,0.0196,0.0392,0.0078,0.031,0.0353,0.0219,0.0,0.0,0.0234,0.0,1.0,0.0,0.053,0.0129,0.0175,0.0415
2111,0.0381,0.0,0.0107,0.0,0.0344,0.0027,0.0198,0.084,0.0,0.065,0.006999999999999999,0.0547,0.0119,0.1085,0.0176,0.015,0.0394,0.0534,0.0,0.0086,0.0,0.0,0.0,0.039,0.0,0.0022,0.01,0.0548,0.0,0.0,0.0535,0.0,0.0121,0.0497,0.0,0.0255,0.0381,0.1366,0.0,0.0,0.0355,0.0692,0.0,1.0,0.026000000000000002,0.006,0.0059,0.038
4973,0.0048,0.0343,0.0,0.0018,0.0,0.0,0.0,0.0,0.0261,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.1362,0.0101,0.0,0.0026,0.0,0.0,0.0278,0.0118,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0677,0.0,0.0,0.0,0.0,0.0184,0.0,0.0,0.028999999999999998,0.0,1.0,0.0,0.0693,0.0016
4058,0.1025,0.0227,0.0334,0.0,0.0483,0.0461,0.0442,0.0203,0.0189,0.0447,0.0,0.0315,0.0163,0.0091,0.037000000000000005,0.0,0.1023,0.0027,0.0,0.0,0.0357,0.0,0.0,0.0932,0.009000000000000001,0.1209,0.0,0.0774,0.0311,0.0,0.0486,0.0145,0.0154,0.0338,0.0233,0.0294,0.066,0.0022,0.0199,0.018000000000000002,0.0041,0.053,0.026000000000000002,0.0,0.0,1.0,0.0156,0.0998
5256,0.0069,0.0039,0.0,0.0,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0105,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.0175,0.0105,0.0,0.0,0.0,0.0,0.022000000000000002,0.0,0.0477,0.0,0.0019,0.0,0.0,0.0394,0.0,0.0023,0.0,0.0,0.0,0.0129,0.006,0.0,0.0027,0.0,1.0,0.0
4885,0.0,0.013999999999999999,0.0,0.03,0.0,0.0345,0.0,0.0095,0.0076,0.0041,0.1327,0.0296,0.0,0.0,0.0,0.0243,0.0046,0.1214,0.0367,0.2001,0.0175,0.0,0.0363,0.0068,0.0212,0.0,0.0,0.0,0.0,0.0581,0.0075,0.0,0.0184,0.0255,0.1589,0.0,0.0034,0.0,0.0,0.0,0.0155,0.0175,0.0059,0.0693,0.0156,0.0,0.0,1.0
