,6649,5046,3413,6565,3439,7875,11465,11550,1209,9783,6066,8455,6730,11228,4423,3735,1487,4383,7982,1440,2184,11220,10519,1913,8810,8358,8479,10407,1075,14225,11811,9778,6104,8253,12141,3144,2019,10247,6304,1078,8823,9882,6375,13700,2111,4973,4058,5256,4885
6649,1.0,0.0215,0.0035,0.0456,0.0,0.0279,0.0108,0.0,0.0026,0.0,0.0,0.0,0.0,0.0158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281,0.0,0.0857,0.0,0.0257,0.0,0.0507,0.0,0.0526,0.0453,0.0185,0.0033,0.0078,0.0,0.0,0.0,0.0,0.0147,0.0024,0.0224,0.0083,0.0093,0.0,0.1068,0.0,0.0,0.0
5046,0.0215,1.0,0.0355,0.0358,0.0,0.0,0.0012,0.0,0.0,0.0053,0.0,0.0143,0.0,0.044000000000000004,0.04,0.0,0.0349,0.0,0.0,0.0165,0.0163,0.0,0.1163,0.0235,0.0383,0.0,0.0193,0.0,0.0316,0.0011,0.0868,0.0,0.0097,0.0639,0.0,0.0,0.0126,0.0,0.0,0.0,0.0572,0.0,0.0,0.025,0.0,0.0412,0.0,0.0,0.0
3413,0.0035,0.0355,1.0,0.0,0.1043,0.0,0.0,0.102,0.0,0.0908,0.0,0.1925,0.0,0.0,0.0,0.0555,0.052000000000000005,0.0975,0.0844,0.2079,0.0,0.0037,0.0173,0.2672,0.0157,0.0026,0.0,0.0545,0.0266,0.0038,0.0,0.0,0.0449,0.0,0.0,0.0,0.012,0.0,0.0,0.0213,0.0755,0.0078,0.0,0.0601,0.0238,0.0416,0.0,0.0,0.0
6565,0.0456,0.0358,0.0,1.0,0.0,0.0,0.0026,0.0,0.0,0.0067,0.0,0.0,0.0002,0.0,0.0009,0.0098,0.0,0.0,0.0,0.0016,0.0,0.0,0.0297,0.0,0.044000000000000004,0.0,0.0216,0.0,0.0263,0.0007,0.0,0.0317,0.0,0.0484,0.0,0.0,0.0,0.1087,0.0,0.0256,0.0115,0.021,0.0,0.0147,0.0,0.0194,0.0,0.0,0.0197
3439,0.0,0.0,0.1043,0.0,1.0,0.0,0.0,0.0684,0.0,0.009000000000000001,0.02,0.1045,0.0,0.0,0.0,0.0052,0.0,0.0634,0.0,0.1366,0.0,0.0,0.0,0.1232,0.0167,0.0,0.0,0.0765,0.0004,0.0,0.0004,0.0,0.0031,0.0,0.0071,0.0,0.0053,0.0,0.0,0.0,0.0005,0.0266,0.0,0.0006,0.0159,0.0042,0.0,0.0,0.0
7875,0.0279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0276,0.0,0.0,0.0,0.0185,0.0516,0.0,0.0,0.0,0.0096,0.0076,0.0,0.0144,0.0,0.0171,0.0,0.0069,0.0077,0.0,0.0,0.0,0.0066,0.0061,0.0,0.0,0.0435,0.0,0.0,0.0
11465,0.0108,0.0012,0.0,0.0026,0.0,0.0,1.0,0.0,0.0675,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.0041,0.001,0.0,0.0,0.0461,0.0,0.0,0.0,0.0006,0.0001,0.0,0.0002,0.0249,0.0,0.0365,0.0193,0.0,0.044000000000000004,0.0674,0.0,0.0,0.0,0.0,0.0,0.0,0.0547,0.0237,0.0798,0.0,0.0697,0.0,0.0,0.0
11550,0.0,0.0,0.102,0.0,0.0684,0.0,0.0,1.0,0.0,0.0,0.0,0.1062,0.0,0.044000000000000004,0.0,0.0217,0.0,0.0935,0.0,0.0907,0.0,0.0,0.0058,0.0757,0.0,0.0,0.0,0.0388,0.0,0.0,0.019,0.0,0.0069,0.0,0.0,0.0,0.0,0.0,0.0111,0.0048,0.0177,0.0,0.035,0.0479,0.0081,0.0,0.0185,0.0,0.0037
1209,0.0026,0.0,0.0,0.0,0.0,0.0,0.0675,0.0,1.0,0.0432,0.0233,0.0,0.0,0.0314,0.0,0.0898,0.0383,0.0352,0.0407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196,0.0,0.0,0.0448,0.0443,0.0103,0.0242,0.0575,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.1438,0.0,0.012,0.0,0.0133,0.0
9783,0.0,0.0053,0.0908,0.0067,0.009000000000000001,0.0,0.0,0.0,0.0432,1.0,0.0468,0.1061,0.0,0.028999999999999998,0.0582,0.0884,0.1805,0.0,0.3275,0.0678,0.0,0.0,0.0133,0.1154,0.0,0.0,0.0232,0.0091,0.0,0.0489,0.0,0.0547,0.015,0.0,0.0,0.0949,0.0,0.0,0.0,0.0305,0.0215,0.023,0.0065,0.1073,0.0,0.0,0.0,0.022000000000000002,0.0
6066,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0233,0.0468,1.0,0.0199,0.0,0.0,0.0,0.0214,0.0047,0.0,0.0,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0407,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0386,0.0,0.0,0.0,0.0,0.0
8455,0.0,0.0143,0.1925,0.0,0.1045,0.0,0.0,0.1062,0.0,0.1061,0.0199,1.0,0.0032,0.0,0.0067,0.0531,0.0535,0.1377,0.0599,0.1598,0.0,0.0,0.0,0.2102,0.0,0.0,0.0023,0.0395,0.0012,0.0,0.0,0.0152,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0415,0.0141,0.0118,0.0515,0.0201,0.0056,0.0,0.0,0.0
6730,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,1.0,0.0,0.0107,0.0582,0.0086,0.0,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0136,0.0713,0.0,0.0113,0.0,0.0,0.0207,0.0,0.0209,0.0,0.0,0.0036,0.0,0.1079,0.0003,0.0199,0.021,0.0,0.0588,0.0,0.0,0.0,0.0,0.0
