,6649,7923,5046,3413,6565,3439,7875,11465,11550,1209,9783,6066,8455,6730,11228,4423,3735,1487,4383,7982,1440,2184,11220,10519,1913,8810,8358,8479,10407,1075,14225,11811,9778,6104,8253,12141,3144,2019,10247,6304,1078,8823,9882,6375,13700,2111,4973,4058,4885
6649,1.0,0.0,0.0131,0.0,0.0,0.0121,0.0578,0.0168,0.0203,0.0289,0.0,0.0,0.0,0.0,0.0,0.0,0.0489,0.0,0.0243,0.0,0.0,0.0009,0.0,0.0096,0.0,0.049,0.0,0.0148,0.0,0.0022,0.0,0.0,0.0143,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0201,0.0161,0.0,0.0,0.0327,0.0,0.0
7923,0.0,1.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0193,0.047,0.0145,0.0,0.0056,0.0,0.0642,0.0,0.0308,0.0293,0.043,0.0306,0.0387,0.0,0.0212,0.0,0.0178,0.0443,0.0,0.0063,0.0,0.0239,0.0,0.0,0.0266,0.0082,0.0,0.0,0.0,0.0,0.0,0.0,0.037000000000000005,0.0308,0.0,0.0023,0.0,0.0,0.0,0.0159,0.0084
5046,0.0131,0.0,1.0,0.006,0.0,0.0466,0.0029,0.0,0.0554,0.0055,0.0,0.0,0.0506,0.0,0.0277,0.0,0.0263,0.0,0.0131,0.0,0.0326,0.0091,0.0,0.0952,0.047,0.0505,0.0013,0.0471,0.044000000000000004,0.0062,0.0013,0.0198,0.0,0.0464,0.0156,0.0,0.0164,0.0,0.0,0.0,0.0175,0.0122,0.0032,0.0,0.0,0.0,0.0512,0.0,0.0123
3413,0.0,0.0044,0.006,1.0,0.0,0.1169,0.0,0.0,0.1298,0.0,0.0,0.0,0.1233,0.0,0.0413,0.0,0.006,0.0,0.1114,0.0,0.1124,0.0038,0.0,0.0,0.0846,0.0326,0.0,0.0081,0.0959,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.021,0.0334,0.0,0.0,0.0,0.0,0.0,0.0
6565,0.0,0.0,0.0,0.0,1.0,0.0296,0.0,0.0192,0.0061,0.0129,0.0,0.035,0.0193,0.0,0.0,0.0,0.0,0.0015,0.0,0.0335,0.0063,0.0366,0.0,0.0067,0.0308,0.0184,0.0,0.0079,0.0058,0.0,0.0027,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.1196,0.0,0.0,0.0,0.0,0.0317,0.0,0.0,0.0196,0.0353,0.0164
3439,0.0121,0.0,0.0466,0.1169,0.0296,1.0,0.0,0.0428,0.1543,0.0465,0.0092,0.0,0.1653,0.028999999999999998,0.0909,0.0,0.0087,0.0,0.1057,0.0339,0.1746,0.0226,0.0,0.004,0.1869,0.0043,0.01,0.0152,0.1527,0.0282,0.0,0.0,0.0,0.0089,0.0,0.0142,0.036000000000000004,0.0,0.0,0.0,0.0361,0.0375,0.0,0.0,0.0,0.022000000000000002,0.0,0.0116,0.0
7875,0.0578,0.0,0.0029,0.0,0.0,0.0,1.0,0.0265,0.0117,0.0262,0.0,0.0139,0.0,0.0033,0.0007,0.047,0.0,0.0057,0.0,0.0,0.0,0.0612,0.0138,0.0141,0.0,0.0077,0.0235,0.0,0.0,0.0433,0.0,0.0409,0.0112,0.0019,0.0118,0.0453,0.0132,0.0,0.0,0.0,0.0025,0.0,0.0,0.0238,0.0746,0.0,0.0,0.0,0.0733
11465,0.0168,0.0,0.0,0.0,0.0192,0.0428,0.0265,1.0,0.0123,0.057999999999999996,0.0,0.0523,0.0188,0.0412,0.0,0.0537,0.0,0.0402,0.0,0.0449,0.0,0.017,0.0,0.0176,0.0115,0.0,0.0274,0.0,0.0101,0.0,0.005,0.0345,0.0217,0.0418,0.0,0.0856,0.0913,0.0,0.0072,0.0114,0.0,0.0,0.0,0.0519,0.0751,0.0,0.004,0.0781,0.0466
11550,0.0203,0.0193,0.0554,0.1298,0.0061,0.1543,0.0117,0.0123,1.0,0.0771,0.0,0.0,0.1689,0.0,0.1005,0.0,0.0104,0.0,0.1128,0.022000000000000002,0.1852,0.0052,0.0386,0.0041,0.2329,0.0023,0.0,0.0,0.1998,0.0397,0.0,0.0,0.0507,0.0301,0.0,0.0078,0.0026,0.0037,0.0,0.0,0.0571,0.0314,0.0,0.0121,0.0,0.0048,0.0,0.0005,0.013999999999999999
