,6649,7923,5046,3413,6565,3439,7875,11465,11550,9783,6066,8455,6730,11228,4423,3735,1487,4383,7982,1440,2184,11220,10519,1913,8810,8358,8479,10407,1075,14225,11811,9778,6104,8253,12141,3144,2019,10247,6304,1078,8823,9882,6375,13700,2111,4973,4058,5256,4885
6649,1.0,0.0091,0.0255,0.0,0.0213,0.0,0.0371,0.0,0.0,0.004,0.0,0.0,0.0,0.0113,0.0,0.0198,0.0,0.0,0.0,0.0029,0.0035,0.0,0.0175,0.0,0.0737,0.0,0.0233,0.0,0.0419,0.0,0.0488,0.0325,0.0155,0.0184,0.0,0.0,0.0014,0.0377,0.0,0.0,0.0085,0.0228,0.0,0.0159,0.0,0.0787,0.0,0.0,0.0
7923,0.0091,1.0,0.0399,0.0684,0.0,0.0681,0.0029,0.0,0.0277,0.0115,0.0,0.0507,0.0,0.1188,0.0,0.0,0.0,0.0462,0.0,0.0848,0.0,0.0133,0.0099,0.0522,0.0531,0.0092,0.0,0.0141,0.0046,0.0,0.0141,0.0276,0.0342,0.0,0.0122,0.0,0.0067,0.0,0.0,0.01,0.0451,0.0,0.0057,0.0,0.0,0.0101,0.0,0.0,0.0
5046,0.0255,0.0399,1.0,0.0192,0.0513,0.0,0.0,0.0283,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,0.0025,0.0,0.0,0.0,0.0045,0.0063,0.0,0.0878,0.0172,0.0402,0.0,0.0195,0.0,0.0555,0.0212,0.063,0.0,0.0078,0.0701,0.0,0.0,0.0243,0.0418,0.0,0.0009,0.0542,0.0,0.0014,0.0183,0.0,0.0239,0.0,0.0,0.0
3413,0.0,0.0684,0.0192,1.0,0.0,0.1675,0.0,0.0,0.0869,0.0566,0.0,0.1819,0.0,0.0,0.0,0.0667,0.0417,0.0996,0.0704,0.2201,0.0,0.0,0.0205,0.2522,0.024,0.0118,0.0,0.055,0.0296,0.0021,0.0,0.0,0.0369,0.0,0.0005,0.0,0.0219,0.0074,0.0,0.0507,0.0751,0.0,0.0,0.0515,0.0228,0.0094,0.0,0.0,0.0
6565,0.0213,0.0,0.0513,0.0,1.0,0.0257,0.0,0.0101,0.0,0.0164,0.0,0.0,0.0055,0.0,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0395,0.0,0.0228,0.0,0.0216,0.0077,0.0,0.0294,0.0,0.0437,0.0,0.0,0.0,0.2435,0.0,0.0079,0.0015,0.0437,0.0062,0.0061,0.0,0.0,0.0,0.0,0.0213
3439,0.0,0.0681,0.0,0.1675,0.0257,1.0,0.0,0.0,0.0725,0.0015,0.0027,0.1146,0.0,0.0,0.0,0.0256,0.0,0.0494,0.0,0.1783,0.0,0.0,0.0099,0.1793,0.0302,0.0,0.0,0.0524,0.0063,0.0,0.0,0.0,0.0,0.0206,0.0048,0.0,0.0056,0.0,0.0,0.0129,0.0302,0.0395,0.0,0.0118,0.027000000000000003,0.0206,0.0,0.0,0.0
7875,0.0371,0.0029,0.0,0.0,0.0,0.0,1.0,0.0228,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0079,0.0,0.0114,0.0169,0.0,0.0008,0.0007,0.0422,0.067,0.0,0.0,0.0,0.0,0.0244,0.0052,0.0187,0.0326,0.0204,0.0,0.0312,0.0,0.0,0.0,0.0,0.0162,0.0,0.0,0.0,0.0435,0.0,0.0,0.0132
11465,0.0,0.0,0.0283,0.0,0.0101,0.0,0.0228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0131,0.0103,0.0024,0.0,0.0013,0.0225,0.0,0.0,0.0028,0.0002,0.0,0.0,0.0,0.0222,0.0002,0.032,0.0134,0.0,0.0536,0.055,0.0,0.0,0.0069,0.0,0.0,0.0,0.0321,0.0109,0.0758,0.0,0.0664,0.0138,0.0,0.0
11550,0.0,0.0277,0.0,0.0869,0.0,0.0725,0.0,0.0,1.0,0.0,0.0,0.1225,0.0,0.0491,0.0,0.0286,0.0,0.1088,0.0,0.09,0.0,0.0,0.0146,0.0856,0.0,0.0,0.0,0.0292,0.0,0.0,0.0078,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0068,0.0693,0.0113,0.0065,0.0,0.0309,0.0042,0.0026,0.027999999999999997,0.0,0.0
9783,0.004,0.0115,0.0,0.0566,0.0164,0.0015,0.0,0.0,0.0,1.0,0.069,0.055,0.0054,0.0272,0.076,0.0639,0.1738,0.0,0.3071,0.0537,0.0,0.0,0.0052,0.1083,0.0,0.0,0.01,0.0022,0.0,0.0454,0.0,0.0535,0.0235,0.0013,0.0,0.1007,0.0,0.0194,0.0,0.0539,0.0435,0.0119,0.0,0.087,0.0,0.0,0.0,0.047,0.0
6066,0.0,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0,0.069,1.0,0.013000000000000001,0.0,0.0093,0.0,0.0154,0.0491,0.0,0.0178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348,0.0,0.0,0.0,0.0,0.0
8455,0.0,0.0507,0.0,0.1819,0.0,0.1146,0.0,0.0,0.1225,0.055,0.013000000000000001,1.0,0.0,0.0,0.0071,0.0608,0.0633,0.1524,0.0337,0.1773,0.002,0.002,0.0,0.2156,0.0,0.0,0.0,0.0544,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0,0.0067,0.0,0.0397,0.0476,0.0,0.0,0.0749,0.0141,0.0,0.0219,0.0,0.0
6730,0.0,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,1.0,0.0,0.0061,0.0704,0.0152,0.0,0.0091,0.0082,0.0,0.0,0.0,0.0014,0.0,0.0242,0.0702,0.0,0.0098,0.0,0.0,0.0186,0.0,0.0259,0.0051,0.0,0.0029,0.0,0.0998,0.0,0.0195,0.0265,0.035,0.0769,0.0048,0.0,0.0,0.0,0.0
11228,0.0113,0.1188,0.0157,0.0,0.0,0.0,0.0009,0.0,0.0491,0.0272,0.0093,0.0,0.0,1.0,0.0,0.0221,0.0,0.0482,0.0,0.0,0.0,0.0138,0.0187,0.0,0.0337,0.0,0.0,0.0,0.0012,0.0,0.0031,0.0367,0.0337,0.0,0.0,0.0,0.0181,0.0,0.0,0.0472,0.0342,0.0058,0.0,0.0354,0.0,0.0049,0.0,0.0,0.0
4423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.076,0.0,0.0071,0.0061,0.0,1.0,0.0359,0.0814,0.0,0.0955,0.0,0.0,0.0,0.0,0.0195,0.0,0.0019,0.0164,0.0,0.0038,0.0648,0.0,0.0147,0.0,0.0219,0.021,0.0013,0.0174,0.0005,0.0,0.0326,0.0224,0.0,0.0,0.0648,0.0289,0.0,0.0,0.0,0.0
3735,0.0198,0.0,0.0025,0.0667,0.0085,0.0256,0.0,0.0131,0.0286,0.0639,0.0154,0.0608,0.0704,0.0221,0.0359,1.0,0.0678,0.0,0.0672,0.0749,0.0,0.0,0.0264,0.0696,0.0135,0.012,0.0655,0.0109,0.0,0.0058,0.0,0.0425,0.0163,0.0,0.0032,0.0,0.0049,0.0153,0.03,0.0408,0.012,0.0017,0.039,0.2252,0.0234,0.0889,0.0,0.0,0.0
1487,0.0,0.0,0.0,0.0417,0.0,0.0,0.0,0.0103,0.0,0.1738,0.0491,0.0633,0.0152,0.0,0.0814,0.0678,1.0,0.028999999999999998,0.2184,0.0294,0.0,0.0,0.0,0.0654,0.0,0.0,0.0,0.0,0.0006,0.0183,0.0,0.0287,0.0077,0.0,0.0,0.0568,0.0,0.0,0.0,0.0031,0.0289,0.0104,0.0247,0.0869,0.0506,0.0108,0.0,0.0,0.0
4383,0.0,0.0462,0.0,0.0996,0.0,0.0494,0.0079,0.0024,0.1088,0.0,0.0,0.1524,0.0,0.0482,0.0,0.0,0.028999999999999998,1.0,0.0,0.1401,0.0,0.0,0.0,0.1002,0.0,0.0,0.0,0.0315,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222,0.0325,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0
7982,0.0,0.0,0.0,0.0704,0.0,0.0,0.0,0.0,0.0,0.3071,0.0178,0.0337,0.0091,0.0,0.0955,0.0672,0.2184,0.0,1.0,0.0454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328,0.0,0.0,0.0315,0.0,0.0,0.1221,0.0018,0.0,0.0,0.028999999999999998,0.0164,0.0,0.0,0.0715,0.0,0.0,0.0,0.0196,0.0
1440,0.0029,0.0848,0.0045,0.2201,0.0,0.1783,0.0114,0.0013,0.09,0.0537,0.0,0.1773,0.0082,0.0,0.0,0.0749,0.0294,0.1401,0.0454,1.0,0.0,0.0,0.0223,0.2793,0.0461,0.0134,0.0,0.059000000000000004,0.0182,0.0,0.0,0.0,0.0059,0.0,0.0072,0.0,0.0191,0.0049,0.0,0.0601,0.0665,0.0,0.0,0.0792,0.0261,0.027999999999999997,0.0,0.0,0.0009
2184,0.0035,0.0,0.0063,0.0,0.0,0.0,0.0169,0.0225,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0134,0.0,0.0,0.0199,0.0,0.0505,0.0,0.0,0.0829,0.0315,0.0,0.0084,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0037,0.0514,0.0,0.0
11220,0.0,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.0
10519,0.0175,0.0099,0.0878,0.0205,0.0131,0.0099,0.0008,0.0,0.0146,0.0052,0.0,0.0,0.0,0.0187,0.0,0.0264,0.0,0.0,0.0,0.0223,0.0,0.0,1.0,0.015,0.0772,0.0,0.0243,0.0144,0.0,0.0,0.0298,0.054000000000000006,0.013999999999999999,0.0209,0.0,0.0,0.0,0.0,0.0102,0.0199,0.0135,0.024,0.0,0.0057,0.0,0.0112,0.0,0.0,0.0
1913,0.0,0.0,0.0,0.0,0.0213,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,1.0,0.0406,0.0,0.0239,0.0,0.0184,0.0,0.0,0.0,0.0175,0.0066,0.0,0.0,0.055999999999999994,0.0185,0.0,0.0,0.0145,0.0,0.0081,0.0,0.0,0.0247,0.0,0.0,0.0
8810,0.0,0.0522,0.0172,0.2522,0.0,0.1793,0.0007,0.0028,0.0856,0.1083,0.0,0.2156,0.0014,0.0,0.0195,0.0696,0.0654,0.1002,0.0,0.2793,0.0,0.0,0.015,0.0,1.0,0.0,0.0122,0.0389,0.0449,0.0,0.0,0.0426,0.0057,0.0,0.0037,0.0,0.013999999999999999,0.0036,0.0,0.1002,0.0782,0.0176,0.0,0.0942,0.02,0.0121,0.003,0.0,0.0
8358,0.0737,0.0531,0.0402,0.024,0.0395,0.0302,0.0422,0.0002,0.0,0.0,0.0,0.0,0.0,0.0337,0.0,0.0135,0.0,0.0,0.0,0.0461,0.0,0.0,0.0772,0.0168,0.0,1.0,0.0342,0.0,0.0,0.0,0.0862,0.0252,0.0417,0.0,0.0,0.0,0.025,0.0268,0.0176,0.0,0.0195,0.0017,0.0,0.0,0.0068,0.0925,0.0,0.0,0.0406
8479,0.0,0.0092,0.0,0.0118,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0242,0.0,0.0019,0.012,0.0,0.0,0.0,0.0134,0.0134,0.0,0.0,0.0,0.0045,0.0,1.0,0.0,0.0027,0.0,0.0128,0.0245,0.0,0.017,0.1933,0.0,0.0643,0.006999999999999999,0.0,0.0,0.0228,0.1383,0.0,0.0154,0.0,0.0204,0.0001,0.0,0.0
10407,0.0233,0.0,0.0195,0.0,0.0228,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0702,0.0,0.0164,0.0655,0.0,0.0,0.0,0.0,0.0,0.0,0.0243,0.0122,0.0342,0.0,0.0,1.0,0.0151,0.0,0.0307,0.0104,0.0,0.0,0.015,0.0,0.0116,0.0079,0.0875,0.0,0.0201,0.0068,0.0517,0.0622,0.0,0.0375,0.0,0.0,0.0239
1075,0.0,0.0141,0.0,0.055,0.0,0.0524,0.0,0.0,0.0292,0.0022,0.0363,0.0544,0.0,0.0,0.0,0.0109,0.0,0.0315,0.0,0.059000000000000004,0.0,0.0291,0.0144,0.0389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0002,0.0
14225,0.0419,0.0046,0.0555,0.0296,0.0216,0.0063,0.0,0.0222,0.0,0.0,0.0,0.0,0.0098,0.0012,0.0038,0.0,0.0006,0.0,0.0,0.0182,0.0199,0.0,0.0,0.0449,0.0,0.0027,0.0151,0.0,0.0,1.0,0.0384,0.0,0.0194,0.0272,0.0486,0.0,0.0268,0.0054,0.0,0.0404,0.0057,0.0085,0.0173,0.022000000000000002,0.0,0.0272,0.044000000000000004,0.0,0.0184
11811,0.0,0.0,0.0212,0.0021,0.0077,0.0,0.0,0.0002,0.0,0.0454,0.0,0.0,0.0,0.0,0.0648,0.0058,0.0183,0.0,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,1.0,0.0,0.0,0.0338,0.0,0.0,0.0,0.0572,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0088,0.0028,0.0,0.0,0.0
