,6649,7923,5046,3413,6565,3439,7875,11465,11550,1209,9783,6066,8455,6730,11228,4423,3735,1487,4383,7982,1440,2184,11220,10519,1913,8810,8358,8479,10407,1075,14225,11811,9778,6104,8253,12141,3144,2019,10247,6304,1078,8823,9882,6375,13700,2111,4973,4058,5256,4885
6649,1.0,0.0,0.0271,0.0,0.0015,0.0122,0.0102,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0511,0.0033,0.0,0.0,0.0,0.0179,0.0,0.0379,0.0,0.0525,0.0,0.002,0.0,0.05,0.0,0.0694,0.0234,0.0,0.0175,0.002,0.0012,0.0,0.0241,0.0,0.0,0.0,0.0217,0.0131,0.0146,0.0,0.0796,0.0,0.0247,0.0
7923,0.0,1.0,0.0238,0.063,0.0,0.0046,0.0,0.0,0.0259,0.026000000000000002,0.0045,0.0,0.0583,0.0,0.1123,0.0,0.0,0.0,0.0506,0.0,0.1293,0.0,0.0203,0.0146,0.0821,0.06,0.0086,0.0,0.0143,0.0221,0.0,0.0,0.018000000000000002,0.0405,0.0,0.0159,0.0,0.004,0.0,0.0,0.0336,0.0399,0.0,0.0,0.0,0.0,0.0086,0.0,0.0,0.0
5046,0.0271,0.0238,1.0,0.01,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,0.0067,0.0,0.012,0.0,0.0,0.0,0.0,0.0214,0.0,0.1021,0.0114,0.0606,0.0,0.0011,0.0,0.0209,0.0242,0.0432,0.0,0.0173,0.0706,0.0,0.0,0.0077,0.0209,0.012,0.0057,0.0592,0.0,0.0,0.0,0.0,0.0271,0.0138,0.0,0.0
3413,0.0,0.063,0.01,1.0,0.0,0.1397,0.0,0.0,0.0974,0.0,0.0533,0.0,0.1941,0.0,0.0,0.0105,0.0427,0.0432,0.1024,0.0874,0.1769,0.0055,0.0,0.0,0.2476,0.0322,0.0043,0.0,0.0736,0.0,0.0,0.0,0.0,0.0278,0.0008,0.0047,0.0,0.0,0.0043,0.0,0.0442,0.0827,0.0,0.0,0.0029,0.0097,0.0138,0.0,0.0212,0.0
6565,0.0015,0.0,0.0344,0.0,1.0,0.0,0.0,0.0,0.0,0.0812,0.0,0.0,0.0,0.0,0.0,0.0,0.0173,0.0,0.0,0.0,0.0018,0.0,0.0,0.0006,0.0,0.0307,0.0,0.0211,0.0,0.0056,0.0003,0.0,0.0063,0.0,0.0323,0.0,0.0,0.0,0.2334,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0016,0.0,0.0,0.0113
3439,0.0122,0.0046,0.0,0.1397,0.0,1.0,0.0,0.0,0.134,0.0,0.107,0.0,0.1154,0.0153,0.0,0.0126,0.1084,0.0853,0.0896,0.1154,0.1284,0.0,0.0,0.0184,0.147,0.0,0.0,0.0,0.0492,0.0,0.0082,0.0,0.0,0.0535,0.0,0.0,0.0,0.0121,0.0,0.0,0.0911,0.0632,0.0057,0.0,0.0003,0.0517,0.0029,0.0061,0.0493,0.0
7875,0.0102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0247,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0158,0.0,0.0,0.0,0.0349,0.0401,0.0,0.0,0.0,0.0039,0.0093,0.0006,0.0,0.0229,0.0246,0.0,0.0389,0.013999999999999999,0.0058,0.0,0.0033,0.0112,0.0,0.0266,0.0,0.0301,0.0,0.0,0.001
11465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0081,0.0,0.0226,0.0,0.0,0.0,0.0232,0.0,0.0,0.0,0.0,0.0163,0.0,0.0,0.0174,0.0,0.0448,0.0323,0.0,0.0131,0.0827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0293,0.0435,0.0083,0.0315,0.0103,0.0201,0.0
11550,0.0,0.0259,0.0,0.0974,0.0,0.134,0.0,0.0,1.0,0.0,0.0,0.0,0.1344,0.0,0.0512,0.0,0.0156,0.0,0.0886,0.0,0.0651,0.003,0.0,0.0257,0.0626,0.0,0.0,0.0,0.0158,0.0,0.0,0.0079,0.0,0.0102,0.0,0.0,0.0,0.0058,0.0,0.0,0.081,0.002,0.0307,0.0,0.0,0.0689,0.018000000000000002,0.0547,0.0,0.0
