,6649,5046,3413,6565,3439,7875,11465,11550,1209,9783,6066,8455,6730,11228,4423,3735,1487,4383,7982,1440,2184,11220,10519,1913,8810,8358,8479,10407,1075,14225,11811,9778,6104,8253,12141,3144,2019,10247,6304,1078,8823,9882,6375,13700,2111,4973,4058,5256,4885
6649,1.0,0.0215,0.0062,0.0329,0.0,0.0321,0.0079,0.0,0.0114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271,0.0,0.0697,0.0,0.0008,0.0,0.0402,0.0023,0.036000000000000004,0.0338,0.0238,0.0,0.022000000000000002,0.0,0.0,0.0125,0.0002,0.0132,0.0,0.0017,0.0169,0.0041,0.0,0.1058,0.0119,0.0,0.0
5046,0.0215,1.0,0.0289,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0159,0.0,0.0696,0.0128,0.0067,0.0222,0.0,0.0,0.0106,0.0058,0.0,0.1125,0.0526,0.0284,0.0,0.0049,0.0,0.0533,0.0021,0.07400000000000001,0.0,0.0168,0.0704,0.0,0.0,0.0251,0.0,0.0042,0.0108,0.0723,0.0,0.0,0.0245,0.0,0.0554,0.0,0.0,0.0
3413,0.0062,0.0289,1.0,0.0,0.11,0.0,0.0043,0.1037,0.0,0.0787,0.0349,0.2045,0.0,0.0,0.0067,0.0523,0.0587,0.1001,0.0684,0.2089,0.002,0.0227,0.011000000000000001,0.2538,0.0089,0.0066,0.0045,0.0865,0.0228,0.0005,0.0,0.0,0.0507,0.0,0.0028,0.0,0.0056,0.0,0.0,0.0212,0.0688,0.0243,0.0,0.0564,0.0237,0.0215,0.0,0.027999999999999997,0.0
6565,0.0329,0.0139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.0,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0293,0.0,0.0473,0.0,0.0147,0.0,0.0062,0.0,0.0,0.0262,0.0,0.0419,0.0,0.0,0.0,0.1253,0.0,0.0373,0.0016,0.0038,0.0,0.0017,0.0,0.0313,0.0128,0.0,0.0161
3439,0.0,0.0,0.11,0.0,1.0,0.0,0.0,0.069,0.0,0.0256,0.017,0.1226,0.0,0.0,0.0,0.0009,0.0,0.0694,0.0,0.1464,0.0,0.0,0.0004,0.1231,0.0198,0.0,0.0,0.0882,0.0029,0.0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0113,0.0,0.0,0.0,0.0022,0.0329,0.0,0.0,0.0268,0.0059,0.0252,0.0,0.0
7875,0.0321,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0,0.0,0.0,0.0008,0.0,0.0,0.0369,0.0,0.0,0.0,0.0156,0.0404,0.0,0.0,0.0,0.0206,0.0,0.0,0.0093,0.0,0.0223,0.0,0.0135,0.0015,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0516,0.0,0.0,0.0042
11465,0.0079,0.0,0.0043,0.0,0.0,0.02,1.0,0.0,0.0148,0.0,0.0134,0.0065,0.0,0.0,0.0101,0.0,0.0014,0.0042,0.0016,0.0051,0.0677,0.0,0.0,0.0,0.0063,0.0242,0.0,0.0,0.0126,0.0015,0.0365,0.0306,0.0,0.0264,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0283,0.0101,0.0097,0.0,0.0766,0.0,0.0003,0.0071
11550,0.0,0.0,0.1037,0.0,0.069,0.0,0.0,1.0,0.0,0.0,0.0,0.0967,0.0,0.046,0.0,0.0,0.0,0.0813,0.0,0.0925,0.0129,0.0,0.0082,0.0786,0.0,0.0,0.0,0.0295,0.0057,0.0,0.0034,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0112,0.0044,0.0168,0.0083,0.0099,0.0288,0.0076,0.0,0.0145,0.0004,0.0
1209,0.0114,0.0,0.0,0.0,0.0,0.0,0.0148,0.0,1.0,0.0041,0.0505,0.0,0.0,0.0251,0.003,0.07200000000000001,0.0249,0.0246,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0106,0.0,0.0,0.05,0.0345,0.0,0.0419,0.0649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1432,0.0,0.0,0.0,0.1001,0.0
