,13700,7065,2019,6435,1449,13341,6375,11228,4029,6335,2547,7875,3532,3439,8151,2285,5597,14225,7923,7366,11060,9778,8530,6742,7435,1447,1209,11687,10247,8551,9225,8762,2184,1722,2086,4199,7974,6136,4839,5878,4093,7257,4383,4605,10867,6304,5439,3170,11399,5786,3735,1075,2220,3121,9882,10519,15414,4885,5047,4494,10453,10016,2111,2574,6066,1440,12635,8253,12726,3413,4640,7154,5046,5125,1988,6565,14824,17120,1161,5518,8247,8823,12138,4423,8898,8455,12850,6649,8479,4321,3144,7985,15267,27914,12141,1078,9850,11465,11506,7881
6335,0.0,0.0118,0.0,0.0086,0.0,0.0,0.0141,0.0413,0.048,1.0,0.0,0.0,0.0,0.0362,0.0733,0.0056,0.0049,0.0,0.2166,0.0448,0.0249,0.0057,0.0,0.0,0.0019,0.0093,0.0332,0.0,0.0081,0.0,0.0,0.0,0.0,0.0633,0.001,0.0419,0.0549,0.0,0.0275,0.024,0.0041,0.0,0.0234,0.0,0.2613,0.0,0.0,0.0,0.0045,0.0,0.0208,0.0124,0.0,0.0295,0.0738,0.0165,0.0,0.0,0.0147,0.0508,0.0,0.0307,0.0,0.1918,0.0,0.0637,0.0134,0.0142,0.0,0.0215,0.0,0.0,0.0098,0.0484,0.0344,0.0,0.0,0.0,0.0071,0.0184,0.0495,0.011000000000000001,0.0,0.0,0.0,0.0336,0.0,0.028999999999999998,0.0163,0.0205,0.0334,0.045,0.0158,0.0,0.0,0.0,0.0284,0.0067,0.043,0.012
2547,0.0213,0.0886,0.0775,0.0,0.1708,0.1191,0.0,0.002,0.0339,0.0,1.0,0.0187,0.0,0.0,0.0048,0.0,0.021,0.0044,0.0,0.1023,0.0,0.0131,0.0795,0.1926,0.0,0.1483,0.0,0.0206,0.0,0.0,0.0026,0.0229,0.0,0.0,0.0487,0.0,0.0,0.0225,0.0225,0.0,0.0,0.0606,0.0,0.0279,0.0,0.0021,0.0,0.0,0.0,0.1024,0.0183,0.0,0.0103,0.0193,0.0574,0.0042,0.0,0.1073,0.0121,0.0,0.0,0.0,0.0044,0.0,0.0372,0.0415,0.0854,0.0147,0.1986,0.0324,0.0525,0.0,0.0089,0.0012,0.0129,0.0066,0.1457,0.0469,0.0,0.0031,0.0,0.0246,0.0631,0.0764,0.0851,0.0,0.0788,0.0,0.0,0.0,0.0122,0.0,0.0,0.1801,0.0118,0.0421,0.0,0.0,0.0183,0.0158
7875,0.0,0.0,0.0,0.0687,0.0091,0.0,0.0331,0.0,0.0,0.0,0.0187,1.0,0.0202,0.0,0.0,0.0,0.0195,0.0,0.0,0.0,0.0156,0.0204,0.0099,0.0,0.0123,0.0209,0.0,0.0,0.0451,0.0383,0.0,0.0624,0.0688,0.0,0.0019,0.0,0.0,0.0,0.0087,0.0396,0.0,0.0,0.0,0.0,0.0006,0.0139,0.0188,0.0,0.0091,0.0,0.027999999999999997,0.0,0.0,0.0597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.0014,0.0,0.0154,0.0,0.0,0.0022,0.0,0.0,0.0,0.0121,0.03,0.0395,0.0079,0.0,0.0045,0.0,0.0049,0.047,0.0133,0.0,0.0,0.0,0.0,0.0,0.0053,0.0264,0.0353,0.0297,0.013999999999999999,0.0,0.0047,0.0,0.0294,0.0,0.0,0.0099,0.0,0.0315
3532,0.0256,0.0251,0.0,0.0103,0.0,0.0,0.0119,0.0174,0.0,0.0,0.0,0.0202,1.0,0.0158,0.0136,0.006999999999999999,0.0,0.0,0.0,0.0,0.006999999999999999,0.0182,0.0047,0.0,0.06,0.0,0.0624,0.0,0.004,0.0153,0.0,0.0,0.0039,0.0067,0.0025,0.0349,0.0,0.0,0.0359,0.0281,0.0,0.0127,0.0,0.0,0.0151,0.053,0.0158,0.0311,0.0,0.0,0.0785,0.0,0.0417,0.0,0.0,0.0064,0.0536,0.0,0.0509,0.0032,0.0359,0.0005,0.0841,0.0008,0.0306,0.0,0.002,0.0097,0.0,0.0,0.0,0.0,0.0522,0.0073,0.0414,0.06,0.0,0.0,0.0611,0.0002,0.052000000000000005,0.0,0.0,0.0,0.0,0.0049,0.0096,0.0288,0.0093,0.0431,0.0,0.047,0.0848,0.0,0.0408,0.021,0.0,0.0471,0.0,0.0049
3439,0.0,0.0054,0.0,0.0,0.0035,0.0,0.037000000000000005,0.0,0.1363,0.0362,0.0,0.0,0.0158,1.0,0.1093,0.0,0.0048,0.0,0.0714,0.0907,0.0157,0.0,0.0,0.0,0.0282,0.0,0.0,0.0,0.0039,0.0,0.0024,0.0139,0.0,0.0219,0.0,0.0019,0.1042,0.0006,0.0341,0.0353,0.1277,0.0,0.0893,0.0,0.0772,0.0,0.0291,0.005,0.0,0.0125,0.0179,0.10800000000000001,0.0094,0.0,0.048,0.0,0.0,0.0,0.0044,0.0063,0.0,0.0068,0.0,0.0435,0.0,0.1365,0.0,0.0,0.0,0.1317,0.0,0.0,0.0,0.0252,0.0063,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,0.0,0.0,0.018000000000000002,0.1254,0.0,0.0009,0.0,0.0144,0.0097,0.0334,0.047,0.0,0.0,0.0,0.0975,0.0,0.0832,0.0
8151,0.0,0.003,0.0297,0.0,0.0132,0.0203,0.0322,0.0354,0.1873,0.0733,0.0048,0.0,0.0136,0.1093,1.0,0.0173,0.0061,0.0,0.0676,0.1524,0.0115,0.0,0.0169,0.0635,0.0128,0.0581,0.0564,0.0,0.0021,0.0046,0.0311,0.0008,0.0,0.0686,0.0,0.0165,0.0979,0.0,0.0576,0.0067,0.0384,0.0,0.1893,0.0,0.0977,0.0,0.0344,0.0,0.0091,0.0128,0.0221,0.0925,0.0,0.0476,0.0437,0.0091,0.0,0.0012,0.0857,0.0207,0.0,0.0,0.0,0.0618,0.0,0.1595,0.0,0.0233,0.0338,0.129,0.0252,0.0,0.009000000000000001,0.0198,0.0476,0.0,0.0318,0.0,0.0104,0.0,0.0498,0.0136,0.0,0.0,0.0081,0.0803,0.0,0.0332,0.0072,0.045,0.0087,0.0068,0.0098,0.0,0.0,0.0,0.1037,0.0,0.2015,0.0133
2285,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0134,0.0217,0.0056,0.0,0.0,0.006999999999999999,0.0,0.0173,1.0,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0298,0.0,0.0128,0.0,0.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.0059,0.0469,0.0,0.0,0.0237,0.0016,0.0246,0.0026,0.0,0.0,0.0334,0.0116,0.0,0.0,0.0141,0.0043,0.0496,0.0,0.0,0.009000000000000001,0.0688,0.1179,0.0,0.0,0.0613,0.0,0.037000000000000005,0.0238,0.0,0.0,0.025,0.0132,0.0,0.0,0.0,0.0052,0.0006,0.0,0.1451,0.0,0.0425,0.0097,0.0,0.0,0.0,0.0,0.0531,0.0,0.0,0.0,0.0177,0.0,0.0,0.0136,0.0,0.0061,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0178,0.0373
5597,0.0341,0.0067,0.0064,0.0475,0.0,0.0,0.0,0.009000000000000001,0.0167,0.0049,0.021,0.0195,0.0,0.0048,0.0061,0.0,1.0,0.0,0.0,0.0,0.0187,0.0264,0.0359,0.0,0.0,0.022000000000000002,0.0221,0.0,0.038,0.0281,0.001,0.0659,0.0009,0.0668,0.0125,0.0174,0.0014,0.0497,0.0208,0.0,0.0,0.0059,0.0054,0.0,0.0237,0.0,0.0052,0.0203,0.0315,0.0,0.0037,0.0,0.0,0.0276,0.0,0.0,0.0,0.0127,0.0,0.0302,0.0,0.0,0.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.0,0.0582,0.0093,0.0322,0.0228,0.0,0.0041,0.0,0.0,0.0438,0.052000000000000005,0.0,0.0,0.0064,0.0,0.0111,0.0,0.0,0.0643,0.0,0.0471,0.0,0.005,0.0028,0.0262,0.0,0.0,0.0084,0.0017,0.0245
14225,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0038,0.0061,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238,0.0,0.0245,0.0196,0.0,0.0033,0.0,0.0196,0.0,0.0,0.0,0.0391,0.0,0.0,0.0562,0.0069,0.0,0.0,0.0062,0.0,0.0,0.0127,0.0,0.0,0.0,0.0274,0.0017,0.0,0.0,0.0,0.0101,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.0049,0.0,0.0075,0.0,0.0175,0.0,0.0,0.0,0.0058,0.0,0.0021,0.013000000000000001,0.1261,0.0103,0.0057,0.0,0.0,0.0,0.0,0.0,0.0505,0.0,0.0,0.0,0.0026,0.0,0.03,0.0,0.0207,0.0,0.0,0.0122,0.0346,0.0095,0.0,0.0,0.0,0.0,0.0
7923,0.0,0.0,0.0,0.0,0.0,0.0354,0.0,0.047,0.066,0.2166,0.0,0.0,0.0,0.0714,0.0676,0.0086,0.0,0.0238,1.0,0.0573,0.0047,0.0138,0.0,0.001,0.0022,0.023,0.032,0.0,0.0173,0.0,0.0134,0.0,0.0,0.0432,0.0,0.0132,0.1276,0.0,0.0827,0.0,0.0108,0.0,0.0709,0.0118,0.2423,0.0,0.0,0.0,0.0,0.008,0.0123,0.0225,0.0,0.0097,0.0323,0.0159,0.0,0.0,0.0724,0.0484,0.0,0.0026,0.0,0.2741,0.0,0.1209,0.0,0.0287,0.0,0.0617,0.0058,0.0,0.0198,0.0701,0.0406,0.0156,0.0495,0.0,0.0,0.0,0.0362,0.0286,0.0026,0.0,0.0077,0.0972,0.0,0.0136,0.0013,0.0347,0.0015,0.0537,0.0407,0.0385,0.0,0.0,0.0772,0.0,0.0672,0.0
7366,0.0,0.0499,0.1296,0.0,0.0987,0.0619,0.0,0.0,0.2275,0.0448,0.1023,0.0,0.0,0.0907,0.1524,0.0,0.0,0.0,0.0573,1.0,0.0036,0.0,0.0495,0.1492,0.0,0.1601,0.0,0.043,0.0,0.0098,0.0203,0.0301,0.0,0.0,0.0,0.0,0.0454,0.0,0.1302,0.0,0.0486,0.0348,0.1163,0.0205,0.0639,0.0129,0.0,0.0,0.0,0.1213,0.023,0.1778,0.0,0.0557,0.0885,0.0196,0.0,0.0552,0.0623,0.0031,0.0005,0.0,0.0,0.0217,0.0,0.2371,0.0115,0.0,0.0993,0.2012,0.1106,0.0,0.012,0.0,0.0132,0.011000000000000001,0.1169,0.0931,0.0617,0.0,0.0488,0.0544,0.0263,0.0095,0.0639,0.1151,0.0,0.0287,0.0,0.0235,0.0107,0.0268,0.0,0.04,0.0,0.0041,0.1583,0.0,0.1308,0.0
11060,0.0171,0.0228,0.0,0.013999999999999999,0.0,0.0,0.0308,0.0052,0.0018,0.0249,0.0,0.0156,0.006999999999999999,0.0157,0.0115,0.0,0.0187,0.0245,0.0047,0.0036,1.0,0.0438,0.0095,0.0,0.0247,0.0479,0.0231,0.0,0.0,0.1975,0.0,0.0485,0.0825,0.0,0.012,0.001,0.0,0.0184,0.0272,0.0223,0.0,0.0,0.0107,0.0108,0.0029,0.0196,0.0248,0.0164,0.0374,0.0,0.0,0.0,0.0,0.0341,0.0,0.0021,0.0,0.0235,0.0252,0.0378,0.0005,0.0015,0.0,0.0,0.0591,0.0,0.0008,0.0,0.0,0.0,0.0,0.0326,0.0324,0.05,0.0061,0.0077,0.0,0.0,0.0,0.0665,0.0003,0.0,0.0346,0.006999999999999999,0.0,0.002,0.0059,0.0527,0.0032,0.0055,0.0035,0.012,0.0284,0.0,0.0145,0.0,0.0,0.0418,0.0229,0.0
9778,0.0494,0.0077,0.0,0.0064,0.0,0.0,0.0158,0.0,0.0,0.0057,0.0131,0.0204,0.0182,0.0,0.0,0.0,0.0264,0.0196,0.0138,0.0,0.0438,1.0,0.0068,0.0,0.0104,0.0177,0.0189,0.0,0.0208,0.0172,0.0,0.0,0.0206,0.0172,0.0,0.0495,0.0,0.0033,0.062,0.0219,0.0007,0.0141,0.0,0.0049,0.0034,0.0044,0.0128,0.0,0.0482,0.0,0.0786,0.0,0.0,0.0042,0.0088,0.0265,0.0006,0.0362,0.0478,0.0,0.0035,0.069,0.0467,0.0,0.0305,0.0,0.0021,0.0527,0.0,0.0,0.0,0.0534,0.0556,0.0706,0.0197,0.0,0.0,0.0,0.0,0.0243,0.0371,0.0,0.0404,0.0034,0.0087,0.0,0.0,0.0327,0.0203,0.0276,0.0319,0.0197,0.0777,0.0,0.0313,0.0135,0.0,0.0337,0.0,0.0
8530,0.0556,0.0,0.0512,0.0,0.0281,0.009000000000000001,0.0,0.0,0.0031,0.0,0.0795,0.0099,0.0047,0.0,0.0169,0.0,0.0359,0.0,0.0,0.0495,0.0095,0.0068,1.0,0.0384,0.0078,0.083,0.0,0.0,0.0,0.0125,0.0,0.04,0.0,0.0,0.1307,0.0,0.0,0.018000000000000002,0.0397,0.0,0.0,0.1938,0.0,0.0012,0.013999999999999999,0.0064,0.0,0.0173,0.0213,0.0281,0.0196,0.0208,0.0449,0.0297,0.0194,0.0,0.0289,0.0323,0.0338,0.0,0.0,0.0,0.0659,0.0,0.0325,0.013000000000000001,0.0085,0.0,0.0293,0.0,0.0349,0.0238,0.0136,0.0,0.006,0.0,0.0108,0.0097,0.0119,0.0422,0.0203,0.0003,0.0278,0.012,0.0036,0.0,0.087,0.0,0.019,0.0,0.0268,0.0,0.0,0.0591,0.0211,0.1356,0.0,0.0,0.0,0.0
6742,0.0259,0.0826,0.1459,0.0,0.1756,0.1009,0.0,0.0,0.0932,0.0,0.1926,0.0,0.0,0.0,0.0635,0.0,0.0,0.0033,0.001,0.1492,0.0,0.0,0.0384,1.0,0.0,0.13,0.0,0.0777,0.0,0.0113,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0184,0.0427,0.0,0.0,0.0328,0.0342,0.0,0.0,0.0099,0.0,0.0,0.0,0.1596,0.0,0.0145,0.0,0.0408,0.0145,0.0,0.0,0.1482,0.0126,0.0,0.0,0.0,0.0,0.0,0.0076,0.0787,0.0561,0.008,0.2019,0.0746,0.1549,0.0,0.0,0.0,0.0,0.0177,0.1342,0.1046,0.0018,0.0,0.0,0.0597,0.0817,0.044000000000000004,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1088,0.0,0.0,0.0232,0.0,0.0411,0.0
7435,0.0131,0.0,0.0,0.0171,0.0,0.0,0.0015,0.0,0.0,0.0019,0.0,0.0123,0.06,0.0282,0.0128,0.0298,0.0,0.0,0.0022,0.0,0.0247,0.0104,0.0078,0.0,1.0,0.0,0.0306,0.0,0.04,0.0038,0.0236,0.0,0.0026,0.0,0.0,0.0292,0.0,0.0,0.0112,0.0551,0.0,0.0,0.0,0.0,0.0525,0.0108,0.0,0.0284,0.031,0.0,0.0828,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0437,0.0,0.0502,0.0345,0.0141,0.0,0.025,0.0113,0.0,0.0407,0.0,0.0,0.0,0.0,0.0254,0.024,0.0233,0.01,0.0,0.0,0.0102,0.0035,0.0514,0.0,0.0,0.0033,0.0,0.0,0.0,0.0122,0.0,0.0638,0.0109,0.0316,0.0343,0.0,0.0013,0.0483,0.0,0.0059,0.0043,0.0
1447,0.0175,0.0769,0.0,0.0,0.1079,0.0467,0.0,0.0247,0.0814,0.0093,0.1483,0.0209,0.0,0.0,0.0581,0.0,0.022000000000000002,0.0196,0.023,0.1601,0.0479,0.0177,0.083,0.13,0.0,1.0,0.0,0.0,0.0055,0.0586,0.0,0.0268,0.0473,0.0,0.0,0.0,0.0,0.0542,0.1113,0.0,0.0,0.0324,0.0212,0.0171,0.0286,0.034,0.0,0.0,0.0352,0.0,0.018000000000000002,0.0497,0.0,0.0421,0.091,0.0018,0.0,0.1437,0.0263,0.0456,0.0,0.0,0.0,0.0,0.076,0.0698,0.1394,0.0194,0.0834,0.0505,0.0,0.0201,0.0467,0.0016,0.026000000000000002,0.022000000000000002,0.1073,0.0,0.0647,0.0179,0.0112,0.0157,0.0551,0.0982,0.0761,0.0,0.0255,0.0247,0.0,0.0,0.0459,0.0,0.0,0.044000000000000004,0.0374,0.0,0.0485,0.0323,0.0487,0.0047
1209,0.0,0.0078,0.0,0.0072,0.0,0.0,0.0162,0.0442,0.0,0.0332,0.0,0.0,0.0624,0.0,0.0564,0.0128,0.0221,0.0,0.032,0.0,0.0231,0.0189,0.0,0.0,0.0306,0.0,1.0,0.0,0.0,0.0171,0.015,0.0276,0.0,0.0485,0.0079,0.0413,0.0519,0.0,0.0573,0.0221,0.0,0.0069,0.0019,0.0,0.0798,0.0503,0.0416,0.0326,0.0144,0.0,0.0014,0.0,0.0144,0.0003,0.0,0.0,0.0106,0.0,0.0703,0.0532,0.0,0.0678,0.0821,0.0223,0.0707,0.0,0.0,0.0092,0.0,0.0,0.0,0.0068,0.034,0.0155,0.0196,0.0345,0.0,0.0,0.0087,0.0117,0.0778,0.0,0.0,0.0,0.0089,0.0,0.0,0.0439,0.025,0.0167,0.0217,0.0058,0.0727,0.0,0.0125,0.0,0.0,0.0675,0.0294,0.0387
11687,0.0,0.0,0.2204,0.0,0.0538,0.0,0.0,0.0,0.0,0.0,0.0206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143,0.0091,0.0,0.0,0.0,0.0233,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0,0.19699999999999998,0.0,0.0164,0.0,0.0,0.0,0.0,0.0,0.1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0987,0.0218,0.0236,0.0155,0.2469,0.0,0.0,0.0,0.0,0.0,0.0469,0.2063,0.0,0.0,0.0,0.0846,0.0669,0.0071,0.1266,0.0,0.0056,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209,0.005
10247,0.0085,0.0,0.0,0.0701,0.0,0.0,0.0454,0.0,0.0032,0.0081,0.0,0.0451,0.004,0.0039,0.0021,0.0,0.038,0.0,0.0173,0.0,0.0,0.0208,0.0,0.0,0.04,0.0055,0.0,0.0,1.0,0.0028,0.0,0.0,0.0133,0.063,0.0459,0.0022,0.0,0.0,0.0084,0.0075,0.0,0.0,0.0,0.0015,0.051,0.0,0.0,0.0265,0.0,0.0,0.0334,0.0,0.0,0.0241,0.0364,0.0,0.0198,0.0,0.0074,0.0,0.0,0.016,0.0029,0.0,0.0058,0.0011,0.0,0.0472,0.0,0.0,0.0,0.0508,0.0,0.0477,0.0,0.0,0.0,0.0,0.0012,0.0178,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.0239,0.0284,0.0,0.01,0.0,0.011000000000000001,0.0124,0.0184,0.0026,0.0019,0.0
