,13700,7065,2019,6435,1449,13341,6375,11228,4029,6335,2547,7875,3532,3439,8151,2285,5597,14225,7923,7366,11060,9778,8530,6742,7435,1447,1209,11687,10247,8551,9225,8762,2184,1722,2086,4199,7974,6136,4839,5878,4093,7257,4383,4605,10867,6304,5439,3170,11399,5786,3735,1075,2220,3121,9882,10519,15414,4885,5047,4494,10453,10016,2111,2574,6066,1440,12635,8253,12726,3413,4640,7154,5046,5125,1988,6565,14824,17120,1161,5518,8247,8823,12138,4423,8898,8455,12850,6649,8479,4321,3144,7985,15267,27914,12141,1078,11465,11506,7881
13700,1.0,0.0,0.0,0.044000000000000004,0.0,0.0,0.0003,0.0,0.0,0.0105,0.0,0.0038,0.0263,0.0,0.0,0.0048,0.0274,0.0131,0.0049,0.0059,0.002,0.0215,0.0499,0.0,0.049,0.0185,0.042,0.0,0.0202,0.0,0.0,0.0,0.0,0.0,0.1202,0.0,0.002,0.0577,0.0693,0.0,0.0,0.0192,0.0,0.0,0.0,0.0359,0.0,0.0146,0.0105,0.0128,0.006,0.0,0.1084,0.0,0.0,0.0183,0.0421,0.0,0.037000000000000005,0.0465,0.0,0.0,0.0362,0.0,0.0,0.0123,0.0005,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0332,0.0028,0.0,0.0,0.0,0.0155,0.0985,0.0,0.0155,0.0,0.0124,0.0,0.0373,0.0233,0.0,0.0,0.0569,0.0027,0.0233,0.0206,0.006999999999999999,0.0407,0.0902,0.0082,0.0116
7065,0.0,1.0,0.1136,0.0013,0.0708,0.0,0.0,0.0,0.0082,0.0381,0.0571,0.0,0.0,0.0093,0.0096,0.0132,0.0059,0.0,0.0,0.0347,0.0,0.0,0.0114,0.1335,0.0,0.136,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0127,0.0,0.0,0.0,0.0213,0.0174,0.0222,0.0183,0.0,0.008,0.0287,0.0,0.0019,0.0194,0.0,0.0,0.0955,0.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.1535,0.032,0.0026,0.0,0.0,0.0,0.0023,0.0,0.0246,0.0457,0.0071,0.0,0.0,0.0223,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0082,0.0018,0.0,0.0,0.1526,0.0074,0.0,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229,0.0172
2019,0.0,0.1136,1.0,0.0,0.0426,0.0535,0.0,0.0,0.0,0.0064,0.0,0.0,0.0219,0.0,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.1162,0.0,0.0,0.0,0.0804,0.0,0.0,0.0,0.0,0.0,0.0,0.0078,0.0,0.0,0.0289,0.0,0.006999999999999999,0.0,0.0,0.0,0.0578,0.0,0.0,0.0,0.0,0.0,0.1297,0.0,0.0068,0.0,0.0,0.0,0.0085,0.0,0.1489,0.0288,0.0076,0.0,0.0,0.0,0.0,0.0461,0.017,0.0332,0.0,0.0409,0.0,0.0574,0.0,0.0,0.0,0.0206,0.0,0.0551,0.0824,0.0,0.0,0.0,0.0256,0.1398,0.0023,0.1569,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0485,0.0289
6435,0.044000000000000004,0.0013,0.0,1.0,0.0,0.0011,0.0278,0.0536,0.0,0.0198,0.0,0.0076,0.0269,0.0282,0.0004,0.0,0.0501,0.0,0.0,0.0089,0.0213,0.0024,0.0213,0.0,0.0512,0.0034,0.0419,0.0,0.0275,0.0019,0.0082,0.0251,0.0126,0.0077,0.0561,0.0,0.0244,0.0339,0.0282,0.0,0.0422,0.0052,0.0079,0.0,0.0331,0.0,0.0,0.0,0.0199,0.0,0.0019,0.0,0.03,0.0439,0.0,0.0276,0.0,0.0,0.0302,0.0,0.0,0.0,0.0239,0.009000000000000001,0.0335,0.0,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0282,0.0471,0.0,0.0,0.0,0.0,0.0033,0.1049,0.0,0.0,0.0419,0.0,0.0069,0.0209,0.0525,0.0117,0.0137,0.0301,0.0,0.0077,0.0,0.0,0.0088,0.076,0.0179,0.0175
1449,0.0,0.0708,0.0426,0.0,1.0,0.1318,0.0,0.0,0.0,0.0414,0.1554,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0034,0.0,0.0,0.0268,0.0835,0.0,0.0703,0.0,0.0294,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0119,0.0,0.0017,0.0112,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0602,0.0115,0.0,0.0373,0.0,0.0,0.0,0.0033,0.0583,0.0209,0.0,0.0,0.0027,0.0039,0.0,0.0,0.0328,0.003,0.0,0.1959,0.0,0.0197,0.0,0.0,0.0,0.0016,0.0,0.1785,0.0292,0.0,0.0129,0.0,0.0,0.0247,0.0,0.035,0.0,0.0076,0.0,0.0,0.0,0.0121,0.0,0.0,0.1163,0.0028,0.0115,0.0,0.0275,0.0119
13341,0.0,0.0,0.0535,0.0011,0.1318,1.0,0.0,0.0118,0.0262,0.0353,0.0696,0.0,0.0225,0.0004,0.0229,0.0,0.0,0.0,0.0,0.0872,0.0,0.0,0.0045,0.0982,0.0,0.1062,0.0,0.0364,0.0,0.0011,0.0146,0.0,0.0003,0.0,0.0,0.0,0.0,0.0151,0.0381,0.0,0.0,0.0,0.0429,0.0,0.0109,0.0142,0.0,0.0,0.0,0.0963,0.0193,0.0351,0.0,0.0,0.0375,0.0,0.0,0.0439,0.0523,0.0,0.0,0.0,0.0,0.0,0.0419,0.0694,0.0216,0.0,0.1335,0.0,0.0766,0.0,0.0,0.0222,0.0,0.0,0.1663,0.0545,0.0275,0.0275,0.0,0.0193,0.0431,0.0383,0.0311,0.0383,0.0179,0.0,0.0,0.0,0.0,0.0259,0.0,0.066,0.0,0.0,0.0,0.08900000000000001,0.0
6375,0.0003,0.0,0.0,0.0278,0.0,0.0,1.0,0.0075,0.0,0.0,0.0,0.0182,0.0,0.024,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.027000000000000003,0.0121,0.0,0.0015,0.0,0.0245,0.0403,0.0119,0.0,0.009000000000000001,0.0,0.0635,0.0005,0.0171,0.0,0.0,0.0,0.0037,0.0114,0.003,0.0,0.024,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0387,0.0,0.0,0.0,0.0,0.0,0.0067,0.0414,0.0,0.0,0.0,0.0,0.0189,0.0,0.0,0.0,0.0,0.0333,0.0,0.0,0.0081,0.0,0.0,0.0,0.0,0.0055,0.1417,0.0,0.0193,0.0,0.0,0.0,0.0052,0.0058,0.0088,0.0,0.0086
11228,0.0,0.0,0.0,0.0536,0.0,0.0118,0.0075,1.0,0.0,0.083,0.0,0.0,0.0151,0.0,0.06,0.0,0.0049,0.0191,0.0215,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.1054,0.0,0.045,0.0,0.0168,0.027999999999999997,0.0,0.0582,0.0,0.0889,0.0652,0.0,0.0501,0.0204,0.0,0.0,0.0616,0.013000000000000001,0.1266,0.0,0.0133,0.0,0.0,0.0,0.0336,0.0,0.0112,0.0305,0.0134,0.0,0.0,0.0,0.0178,0.0045,0.0,0.0108,0.0042,0.0048,0.0,0.0,0.0,0.0316,0.0,0.0,0.0,0.0,0.0078,0.0305,0.0225,0.0,0.0,0.0,0.0,0.0,0.1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0168,0.0,0.0309,0.0,0.0,0.0512,0.0,0.0,0.0076,0.0,0.0452,0.0112
4029,0.0,0.0082,0.0,0.0,0.0,0.0262,0.0,0.0,1.0,0.0662,0.0,0.0,0.0115,0.153,0.1649,0.0,0.0273,0.0184,0.0366,0.1501,0.0,0.0,0.0,0.0371,0.0137,0.0284,0.0,0.0,0.0492,0.0,0.0364,0.0,0.0082,0.0,0.0,0.0,0.191,0.0,0.047,0.0,0.193,0.0422,0.1644,0.0,0.0908,0.0,0.0695,0.0,0.006,0.0515,0.0142,0.1492,0.0038,0.0,0.0379,0.0224,0.0042,0.0129,0.0359,0.0,0.0341,0.0337,0.0,0.0,0.0057,0.1899,0.0,0.0044,0.0,0.1346,0.0518,0.0,0.0308,0.0302,0.0545,0.0011,0.0069,0.0071,0.0116,0.0,0.0,0.0016,0.0,0.0,0.0121,0.14800000000000002,0.0,0.0192,0.0,0.0117,0.0,0.0,0.0142,0.0297,0.0,0.0,0.0,0.1716,0.0
