,13700,7065,2019,6435,1449,13341,6375,11228,4029,6335,2547,7875,3532,3439,8151,2285,5597,14225,7923,7366,11060,9778,8530,6742,7435,1447,1209,11687,10247,8551,9225,8762,2184,2086,4199,7974,6136,4839,5878,4093,7257,4383,4605,10867,6304,5439,3170,11399,5786,3735,1075,2220,3121,9882,10519,15414,4885,5047,4494,10453,10016,2111,2574,6066,1440,12635,8253,12726,3413,4640,7154,5046,5125,1988,6565,14824,17120,1161,5518,8247,8823,12138,4423,8898,8455,12850,6649,8479,4321,3144,7985,15267,27914,12141,1078,9850,11465,11506,7881
13700,1.0,0.0,0.0,0.0374,0.0,0.0,0.0113,0.0,0.0,0.0,0.0242,0.0,0.0073,0.0,0.0,0.0,0.0305,0.0,0.0,0.0,0.0,0.0492,0.0705,0.038,0.0232,0.0031,0.0106,0.0,0.0049,0.019,0.0035,0.0333,0.0,0.063,0.0,0.0,0.0,0.038,0.0,0.0,0.0759,0.0,0.0,0.0,0.0439,0.0,0.0,0.0,0.0,0.0615,0.0,0.027000000000000003,0.0,0.0,0.0,0.0384,0.0,0.0018,0.0001,0.0,0.0,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0149,0.0,0.0033,0.0243,0.0129,0.0,0.0,0.0233,0.0285,0.0,0.0397,0.0,0.0,0.0,0.0115,0.008,0.0,0.0067,0.0362,0.0,0.0058,0.023,0.002,0.0297,0.0,0.0034,0.0,0.0028
7065,0.0,1.0,0.0628,0.0099,0.0547,0.0,0.0073,0.0,0.0,0.0232,0.0826,0.0,0.0,0.0007,0.0,0.0,0.0213,0.0,0.0,0.0019,0.0296,0.0,0.0147,0.0684,0.0,0.0533,0.0096,0.0,0.0,0.0359,0.0198,0.0123,0.004,0.0,0.0,0.0,0.0674,0.0167,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0213,0.0,0.0,0.0597,0.0035,0.0,0.0,0.0,0.0,0.0076,0.0,0.1243,0.0435,0.0507,0.0,0.0113,0.0087,0.0,0.0,0.0,0.031,0.0,0.0,0.0175,0.0366,0.0067,0.0198,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0071,0.0,0.0943,0.0744,0.0,0.0021,0.0083,0.0,0.0,0.0,0.0,0.0,0.0261,0.0,0.039,0.0,0.0,0.0448,0.0,0.0121
2019,0.0,0.0628,1.0,0.0,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238,0.021,0.0018,0.0,0.0,0.0,0.0752,0.0,0.0109,0.0,0.0,0.0,0.0048,0.0,0.0005,0.0,0.0159,0.0,0.0,0.0,0.0,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612,0.0,0.0,0.0,0.0,0.0364,0.0,0.0023,0.0,0.0499,0.0678,0.0047,0.0,0.1134,0.0,0.0,0.0,0.0,0.0,0.0036,0.0857,0.0,0.0,0.0,0.0013,0.1095,0.0025,0.1249,0.0,0.0,0.0236,0.0,0.0,0.0034,0.0,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6435,0.0374,0.0099,0.0,1.0,0.0,0.0,0.0355,0.0,0.0,0.0011,0.0,0.0648,0.0,0.0,0.0,0.0,0.0351,0.0,0.0,0.0,0.0379,0.0,0.0,0.0,0.0371,0.0,0.0067,0.0,0.032,0.0187,0.0015,0.0934,0.0,0.0224,0.0,0.0,0.0,0.0,0.0006,0.0,0.0099,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.0,0.0192,0.0,0.0,0.0,0.0,0.0,0.035,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306,0.0204,0.0,0.0,0.0,0.0,0.0088,0.0,0.0,0.026000000000000002,0.0,0.0048
1449,0.0,0.0547,0.0392,0.0,1.0,0.10099999999999999,0.0,0.0,0.0184,0.0,0.145,0.0048,0.0,0.0153,0.0273,0.0,0.0,0.0,0.0,0.0348,0.0,0.0,0.0283,0.1691,0.0,0.1216,0.0,0.1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0175,0.0,0.0,0.0094,0.0,0.0,0.0,0.0,0.0156,0.0,0.0,0.1098,0.0,0.0,0.0,0.0,0.0173,0.0073,0.0,0.0208,0.0529,0.0406,0.0,0.0,0.0473,0.0,0.0,0.0177,0.0561,0.0,0.2101,0.015,0.1232,0.0,0.0,0.0,0.0,0.0,0.14,0.1195,0.0,0.0,0.0,0.0134,0.0542,0.0842,0.0888,0.0,0.0045,0.0,0.0049,0.0,0.0,0.0,0.0,0.1006,0.0,0.0021,0.0223,0.0112,0.0,0.0194
13341,0.0,0.0,0.0,0.0,0.10099999999999999,1.0,0.0,0.0202,0.028999999999999998,0.0,0.1175,0.0,0.0,0.0,0.0524,0.0,0.0,0.0,0.0411,0.0536,0.0,0.0,0.0102,0.1222,0.0,0.0673,0.0,0.0379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0264,0.0,0.0,0.0,0.0436,0.0229,0.0171,0.0,0.0539,0.0,0.0,0.0864,0.0,0.0517,0.0,0.0,0.0388,0.0,0.0,0.0,0.0144,0.0,0.0,0.0,0.0472,0.0378,0.0042,0.0321,0.0,0.04,0.102,0.0201,0.0331,0.0,0.0,0.0342,0.0267,0.0,0.16,0.0249,0.0,0.0,0.0,0.0039,0.0192,0.0319,0.0195,0.0614,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0686,0.0,0.0,0.0167,0.0,0.0062,0.0
6375,0.0113,0.0073,0.0,0.0355,0.0,0.0,1.0,0.0,0.0,0.0139,0.0,0.0178,0.0195,0.0195,0.0113,0.0014,0.0,0.0,0.0,0.0,0.0207,0.0406,0.0106,0.0,0.0217,0.0011,0.0354,0.0,0.037000000000000005,0.0231,0.0,0.0544,0.005,0.0116,0.0,0.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0224,0.0,0.0,0.0,0.0,0.0019,0.0666,0.0,0.0339,0.0,0.0,0.0095,0.0067,0.0,0.0,0.0203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0452,0.0,0.0,0.0095,0.0019,0.0,0.0,0.0,0.0332,0.0,0.0,0.0111,0.0,0.0085,0.0,0.002,0.0118,0.0904,0.0112,0.0317,0.0,0.0006,0.0,0.0311,0.0045,0.0,0.0004,0.0,0.002
11228,0.0,0.0,0.0,0.0,0.0,0.0202,0.0,1.0,0.0,0.0656,0.0158,0.0,0.0307,0.0,0.07200000000000001,0.006,0.0082,0.0266,0.0788,0.0,0.0161,0.0,0.0164,0.0,0.0043,0.0269,0.0619,0.0007,0.0016,0.0196,0.0,0.0187,0.0,0.0,0.0,0.0605,0.0002,0.0189,0.0053,0.0,0.0,0.0623,0.02,0.1,0.0,0.0423,0.0081,0.0,0.0061,0.0,0.0,0.0,0.0,0.0327,0.0308,0.0,0.0,0.0246,0.0462,0.0,0.0117,0.023,0.0927,0.0,0.0,0.0,0.0148,0.0168,0.0,0.0,0.0,0.02,0.0221,0.0,0.0,0.0427,0.0,0.0,0.0,0.0146,0.0493,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0193,0.0139,0.0,0.0,0.0,0.0,0.07400000000000001,0.0178
4029,0.0,0.0,0.0,0.0,0.0184,0.028999999999999998,0.0,0.0,1.0,0.0295,0.0291,0.0,0.0,0.1043,0.1437,0.0135,0.0027,0.0026,0.0755,0.1767,0.0,0.0017,0.0149,0.0473,0.0,0.0693,0.0,0.0136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1929,0.0,0.0333,0.0,0.1737,0.0,0.1327,0.0,0.0647,0.0175,0.0843,0.0,0.0,0.0262,0.0134,0.1092,0.0,0.0,0.0604,0.0165,0.0,0.0,0.06,0.0194,0.0,0.0056,0.0482,0.0335,0.0,0.1951,0.0,0.0146,0.0,0.1892,0.0,0.0,0.0255,0.0033,0.0165,0.0069,0.0585,0.046,0.0,0.0,0.057999999999999996,0.0313,0.0182,0.0,0.0159,0.1922,0.0,0.0176,0.0,0.0233,0.0023,0.0223,0.0126,0.0254,0.0,0.0,0.1173,0.0,0.1501,0.0
