,13700,7065,2019,6435,1449,13341,6375,11228,4029,6335,2547,7875,3532,3439,8151,2285,5597,14225,9778,8530,6742,7435,1447,1209,11687,10247,8551,9225,8762,2184,1722,2086,4199,7974,6136,4839,5878,4093,7257,4383,4605,10867,6304,5439,3170,11399,5786,3735,1075,2220,3121,9882,10519,15414,4885,5047,4494,10453,10016,2111,2574,6066,1440,12635,8253,12726,3413,4640,7154,5046,5125,1988,6565,14824,17120,1161,5518,8247,8823,12138,4423,8898,8455,12850,6649,8479,4321,3144,7985,15267,27914,12141,1078,9850,11465,11506,7881
6335,0.0,0.0,0.0,0.0,0.0,0.0,0.0146,0.0697,0.0546,1.0,0.0,0.009000000000000001,0.0397,0.0371,0.1106,0.0147,0.0159,0.0,0.0133,0.0,0.0,0.0024,0.0113,0.0,0.0,0.0259,0.0,0.0,0.0,0.0,0.0658,0.0,0.0225,0.0,0.0,0.0007,0.0202,0.0494,0.0,0.0304,0.0,0.0471,0.0,0.0342,0.0339,0.0,0.0,0.0121,0.0327,0.0,0.0,0.0512,0.0185,0.0,0.0,0.0,0.0653,0.0259,0.0198,0.0,0.1579,0.0,0.0373,0.0,0.02,0.0,0.046,0.0,0.0,0.0175,0.0086,0.0187,0.0056,0.0,0.0,0.0,0.0141,0.0336,0.0307,0.0,0.0,0.0,0.0253,0.0083,0.0,0.025,0.0636,0.0283,0.0103,0.0419,0.0068,0.0,0.0,0.0423,0.0,0.071,0.0
2547,0.03,0.0838,0.0,0.0,0.1687,0.0718,0.0028,0.0,0.039,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382,0.0,0.1412,0.2027,0.0,0.0724,0.0192,0.0487,0.0122,0.0113,0.0,0.0144,0.0,0.0,0.0393,0.0,0.0,0.0337,0.0,0.0,0.0,0.0867,0.0,0.0,0.0,0.0,0.0207,0.0852,0.0028,0.0802,0.0758,0.0,0.0489,0.0,0.0288,0.0,0.0,0.0,0.0,0.0247,0.0,0.0,0.0691,0.0,0.0,0.0277,0.0391,0.0,0.1616,0.0454,0.0375,0.0,0.0289,0.0,0.0,0.0014,0.1028,0.081,0.013999999999999999,0.0043,0.0,0.0,0.0396,0.0916,0.0683,0.0603,0.1012,0.0,0.0,0.0,0.0,0.0,0.0,0.2159,0.0386,0.0609,0.0719,0.0179,0.0,0.0357
7875,0.0061,0.0,0.0,0.1022,0.0,0.0,0.0066,0.0068,0.0,0.009000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0299,0.0,0.0076,0.0,0.0,0.0375,0.0,0.0,0.0,0.0069,0.015,0.0,0.1271,0.0276,0.018000000000000002,0.0481,0.062,0.0,0.0,0.0,0.0536,0.0,0.0,0.0,0.03,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721,0.0,0.0,0.0,0.0,0.0012,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0209,0.0,0.0,0.0,0.0,0.0254,0.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0279,0.0516,0.0436,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091,0.0019
3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0255,0.0065,0.0,0.0397,0.0,0.0,1.0,0.0,0.0347,0.0215,0.0,0.0163,0.0113,0.0059,0.0,0.0864,0.0,0.0216,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0159,0.0,0.0146,0.0,0.0141,0.0019,0.0265,0.0227,0.0117,0.0,0.0,0.0,0.0387,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0477,0.0,0.0076,0.0409,0.0501,0.0,0.0,0.0172,0.0647,0.0308,0.0415,0.0158,0.0142,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0391,0.0,0.0251,0.0999,0.0011,0.0,0.0397,0.039,0.0686,0.0018,0.0,0.0,0.0,0.0,0.0106,0.0617,0.0052,0.0597,0.0,0.0089,0.1296,0.0052,0.0443,0.0,0.0137,0.031,0.0111,0.0
3439,0.0,0.0219,0.0,0.0,0.0009,0.0008,0.0266,0.0,0.1267,0.0371,0.0,0.0,0.0,1.0,0.0852,0.0,0.0,0.0004,0.0004,0.0,0.0043,0.0,0.0,0.0,0.0285,0.0053,0.0021,0.0,0.0,0.0,0.0001,0.0,0.0,0.0202,0.0,0.0,0.0307,0.1703,0.0,0.0634,0.0,0.0292,0.0,0.0182,0.0249,0.0,0.0124,0.0052,0.0765,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0266,0.0,0.0,0.0006,0.0231,0.02,0.1366,0.0,0.0031,0.0195,0.1043,0.0354,0.0,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0515,0.0,0.0,0.0,0.0302,0.1045,0.0,0.0,0.0,0.0081,0.0071,0.0,0.0672,0.0075,0.0,0.0,0.1284,0.0,0.0769,0.0
8151,0.0,0.0,0.0,0.0,0.0,0.0118,0.0269,0.0642,0.1466,0.1106,0.0,0.0,0.0347,0.0852,1.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0034,0.0,0.0282,0.0,0.0,0.0,0.0,0.0673,0.0,0.0207,0.0,0.0,0.0102,0.0261,0.1252,0.0,0.0844,0.0,0.0313,0.0,0.0992,0.0494,0.0026,0.0199,0.0355,0.0511,0.0,0.0,0.04,0.0329,0.0,0.0,0.0,0.0498,0.0099,0.0,0.0154,0.1238,0.0,0.1413,0.0,0.023,0.0,0.1194,0.0345,0.0,0.0,0.0,0.0,0.0,0.0227,0.0241,0.0122,0.0,0.0421,0.006999999999999999,0.0,0.0,0.031,0.0807,0.0,0.0045,0.0261,0.0401,0.0104,0.0085,0.0427,0.0,0.0,0.0,0.1164,0.0,0.2893,0.0534
2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0107,0.0147,0.0,0.0,0.0215,0.0,0.0128,1.0,0.0,0.0,0.008,0.0294,0.0,0.0514,0.0,0.0,0.0,0.0212,0.0,0.0,0.0,0.0014,0.0016,0.0,0.0657,0.0,0.0,0.0,0.0138,0.0258,0.0046,0.0,0.0,0.0,0.0,0.0207,0.0177,0.0,0.0,0.0374,0.0,0.0001,0.0,0.0676,0.1518,0.0,0.0,0.0,0.0235,0.0185,0.0078,0.0528,0.0,0.0,0.0338,0.0,0.0,0.0,0.0,0.0,0.0,0.1039,0.0179,0.0681,0.0052,0.0,0.0,0.022000000000000002,0.018000000000000002,0.0389,0.0,0.0,0.0,0.0,0.0,0.0,0.0301,0.0208,0.0059,0.0,0.1775,0.0123,0.0,0.0199,0.0,0.0046,0.0,0.0047,0.018000000000000002
5597,0.0,0.0196,0.0,0.033,0.0,0.0,0.0,0.0264,0.0054,0.0159,0.0,0.0299,0.0,0.0,0.0,0.0,1.0,0.0507,0.032,0.0,0.0,0.0,0.0008,0.0,0.0,0.0503,0.0396,0.0,0.0833,0.0016,0.0528,0.0254,0.0,0.0,0.0157,0.0,0.0,0.0034,0.0,0.0107,0.0,0.0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161,0.0,0.0003,0.005,0.0,0.0,0.0008,0.0253,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0091,0.001,0.0,0.0335,0.0,0.0,0.0,0.0,0.0238,0.0597,0.0,0.0133,0.0065,0.0,0.0,0.0,0.0176,0.1059,0.0019,0.076,0.0,0.0247,0.0,0.0124,0.0,0.0,0.0237,0.0037,0.0
14225,0.0205,0.0151,0.0,0.0,0.0,0.0,0.0,0.0228,0.0258,0.0,0.0382,0.0,0.0163,0.0004,0.0,0.0,0.0507,1.0,0.038,0.0,0.0031,0.0,0.0136,0.0196,0.0,0.0297,0.0521,0.0,0.0,0.0229,0.0144,0.0,0.0,0.0,0.0,0.0047,0.013000000000000001,0.0412,0.0,0.0,0.0,0.0,0.0,0.0,0.0487,0.0109,0.0,0.0034,0.0,0.0,0.0,0.0207,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0248,0.0153,0.0,0.0158,0.0,0.0245,0.0,0.0266,0.0,0.0,0.0316,0.0529,0.0492,0.0263,0.0,0.0,0.0211,0.0108,0.0315,0.0448,0.0,0.0102,0.0,0.0012,0.0321,0.0507,0.0,0.001,0.0528,0.0037,0.0066,0.0,0.0317,0.0,0.0251,0.0249,0.0114,0.0018
9778,0.0208,0.0173,0.0021,0.0,0.0,0.0,0.0224,0.0104,0.0,0.0133,0.0,0.0076,0.0113,0.0004,0.0,0.008,0.032,0.038,1.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0437,0.031,0.0129,0.0324,0.0533,0.0,0.0153,0.0527,0.0,0.0,0.0242,0.0252,0.0,0.0,0.0006,0.0,0.0,0.0,0.0261,0.0,0.0036,0.0,0.0,0.0,0.0206,0.0,0.0,0.0146,0.0182,0.0,0.0,0.0,0.0309,0.0421,0.0106,0.0079,0.0,0.0,0.0,0.0741,0.0,0.0,0.0,0.0316,0.0868,0.1205,0.0,0.0,0.0,0.0,0.0088,0.0594,0.0801,0.0,0.0386,0.0001,0.0,0.0,0.0178,0.0526,0.0123,0.0705,0.0323,0.0072,0.0643,0.0,0.0317,0.0148,0.0,0.0365,0.0,0.0
8530,0.0,0.0007,0.0,0.0,0.0594,0.0,0.0343,0.0134,0.0088,0.0,0.1412,0.0,0.0059,0.0,0.0,0.0294,0.0,0.0,0.0,1.0,0.0801,0.0206,0.0706,0.0154,0.0048,0.0,0.0205,0.0,0.0365,0.0,0.0,0.0368,0.0,0.0,0.0425,0.0,0.005,0.0005,0.1975,0.0,0.0,0.0,0.0,0.042,0.0981,0.0,0.0414,0.0816,0.0,0.0474,0.0,0.0461,0.0139,0.0101,0.0,0.0,0.0254,0.0,0.0,0.1063,0.0,0.0,0.0168,0.0,0.0,0.06,0.0322,0.0072,0.0,0.0384,0.0,0.0108,0.0148,0.0235,0.0335,0.012,0.0305,0.0305,0.0,0.0477,0.0456,0.0475,0.0042,0.0416,0.0,0.0401,0.0,0.0242,0.0,0.0,0.0406,0.025,0.0727,0.0321,0.0049,0.0,0.035
6742,0.0,0.0853,0.0051,0.0,0.2005,0.1019,0.0,0.0071,0.0304,0.0,0.2027,0.0,0.0,0.0043,0.0,0.0,0.0,0.0031,0.0,0.0801,1.0,0.0,0.1002,0.0212,0.0703,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214,0.0,0.0,0.0,0.0153,0.046,0.0,0.0211,0.0,0.0127,0.1036,0.0,0.12,0.0687,0.0,0.0074,0.0,0.0499,0.0,0.0,0.0343,0.0,0.0234,0.0,0.0,0.0515,0.0,0.0,0.0517,0.0566,0.0229,0.2281,0.0758,0.107,0.0,0.0,0.0,0.0,0.0273,0.1588,0.1365,0.0204,0.0,0.0,0.018000000000000002,0.0929,0.0661,0.0,0.0698,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0635,0.0073,0.0,0.1181,0.0,0.0,0.0154
7435,0.0,0.0,0.0,0.023,0.0,0.0,0.0071,0.0,0.0,0.0024,0.0,0.0375,0.0864,0.0,0.026000000000000002,0.0514,0.0,0.0,0.0071,0.0206,0.0,1.0,0.0,0.0156,0.0,0.0204,0.0041,0.0,0.0214,0.0,0.0,0.0201,0.012,0.0,0.0,0.0,0.0702,0.0147,0.0206,0.0,0.0,0.0152,0.0,0.0149,0.0115,0.0023,0.0,0.0253,0.0225,0.0,0.0,0.0072,0.0549,0.0,0.0,0.0,0.0123,0.0419,0.0308,0.0396,0.0,0.0042,0.0217,0.0,0.01,0.0,0.0,0.0,0.0,0.0188,0.0296,0.0,0.0166,0.0,0.0,0.0083,0.0258,0.0732,0.0,0.0,0.0073,0.0091,0.0,0.0236,0.0084,0.0,0.0357,0.0,0.0283,0.0642,0.0,0.0244,0.0303,0.0347,0.0,0.0005,0.0274
1447,0.0,0.0455,0.0,0.0,0.0929,0.0213,0.0151,0.0,0.028999999999999998,0.0113,0.0724,0.0,0.0,0.0,0.0,0.0,0.0008,0.0136,0.0,0.0706,0.1002,0.0,1.0,0.0271,0.0,0.0234,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0218,0.0,0.0015,0.0,0.0169,0.0289,0.0,0.0,0.0,0.0265,0.0858,0.0,0.0,0.1255,0.0,0.0,0.0,0.0266,0.0043,0.0,0.0,0.0,0.0207,0.0,0.0,0.0732,0.0,0.0183,0.0322,0.0946,0.0,0.0952,0.0248,0.0,0.0,0.0,0.0,0.0,0.0005,0.0569,0.0,0.0425,0.0409,0.0089,0.0,0.0166,0.1349,0.1624,0.0358,0.0075,0.0,0.0264,0.0,0.0207,0.0,0.0,0.0,0.0,0.0,0.0578,0.0006,0.0,0.0168
1209,0.0,0.0,0.0575,0.0,0.0299,0.0071,0.0068,0.0314,0.0,0.0,0.0192,0.0,0.0216,0.0,0.0034,0.0,0.0,0.0196,0.0,0.0154,0.0212,0.0156,0.0271,1.0,0.0,0.0,0.0229,0.0447,0.0268,0.0,0.0094,0.0138,0.0,0.1457,0.0,0.0,0.0,0.0,0.0063,0.0352,0.0,0.1123,0.0,0.0207,0.1191,0.0,0.0,0.0898,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0,0.0,0.0,0.0,0.1438,0.0022,0.0233,0.0,0.0,0.0443,0.0323,0.0,0.0133,0.0,0.0,0.0,0.0574,0.0,0.023,0.0216,0.0,0.0034,0.0512,0.0,0.0374,0.0,0.0215,0.0,0.0,0.0026,0.0,0.0,0.0242,0.0,0.0327,0.0098,0.0103,0.0,0.0,0.0675,0.0098,0.033
11687,0.0,0.0,0.1019,0.0,0.1127,0.0,0.0,0.0456,0.0137,0.0,0.0487,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0048,0.0703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211,0.0,0.2615,0.0149,0.0028,0.0,0.0,0.0,0.0,0.0,0.0187,0.0,0.0196,0.0,0.0,0.0129,0.0,0.0052,0.0011,0.0895,0.0,0.1168,0.035,0.2759,0.0,0.0,0.0,0.0,0.0,0.0922,0.2881,0.0,0.0,0.0,0.0078,0.0227,0.0724,0.2079,0.0353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361,0.0,0.0238,0.0
10247,0.0,0.0043,0.0,0.0037,0.0,0.0,0.0067,0.0301,0.0123,0.0259,0.0122,0.0069,0.0,0.0053,0.0282,0.0212,0.0503,0.0297,0.0437,0.0,0.0,0.0204,0.0234,0.0,0.0,1.0,0.0046,0.0,0.0036,0.0229,0.0126,0.0269,0.0003,0.0,0.0,0.0239,0.0,0.0204,0.0,0.0,0.0092,0.0096,0.0,0.0316,0.0024,0.0,0.0,0.0097,0.0,0.0,0.0,0.0329,0.0,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0696,0.0,0.012,0.0,0.0401,0.0126,0.0539,0.0,0.0,0.0,0.002,0.0133,0.0,0.0093,0.0,0.0,0.0092,0.006999999999999999,0.0,0.0,0.0,0.0685,0.0016,0.0421,0.0,0.0065,0.0,0.0,0.0,0.017,0.0,0.0015,0.0079
8551,0.0,0.0398,0.0,0.0097,0.0,0.0,0.0431,0.0,0.0,0.0,0.0113,0.015,0.026000000000000002,0.0021,0.0,0.0,0.0396,0.0521,0.031,0.0205,0.002,0.0041,0.0198,0.0229,0.0,0.0046,1.0,0.0022,0.057999999999999996,0.0532,0.0197,0.0024,0.0,0.0,0.0617,0.0,0.046,0.0182,0.0,0.0,0.0,0.0042,0.0,0.0178,0.0402,0.0153,0.0,0.0,0.0,0.0,0.0,0.0286,0.0073,0.0,0.0,0.0,0.0415,0.0141,0.0014,0.0149,0.0,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0246,0.0265,0.0505,0.0424,0.0327,0.0,0.0,0.0346,0.0855,0.0318,0.0,0.0241,0.0097,0.0,0.0,0.0081,0.0356,0.0178,0.0,0.0343,0.0034,0.0056,0.0,0.0381,0.0,0.0,0.0516,0.0,0.0
9225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129,0.0,0.0,0.0,0.0,0.0447,0.0,0.0,0.0022,1.0,0.0199,0.0,0.0,0.0,0.0,0.0103,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0588,0.0,0.0164,0.0,0.0,0.0,0.0026,0.0229,0.0057,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224,0.0,0.0,0.0161,0.0,0.0,0.011000000000000001,0.0386,0.0,0.0,0.0,0.0,0.0,0.0107,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0272,0.0068,0.0
8762,0.0111,0.0219,0.0,0.0854,0.0,0.0,0.0803,0.0,0.0,0.0,0.0144,0.1271,0.0,0.0,0.0,0.0,0.0833,0.0,0.0324,0.0365,0.0,0.0214,0.0,0.0268,0.0,0.0036,0.057999999999999996,0.0199,1.0,0.027999999999999997,0.0,0.0966,0.0043,0.0,0.0246,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0,0.0288,0.0451,0.0,0.0,0.0148,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0077,0.0458,0.0,0.0176,0.0212,0.0277,0.0187,0.0,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0171,0.0245,0.0,0.0,0.0,0.0158,0.0513,0.0618,0.0,0.0,0.0,0.0,0.0016,0.0,0.0375,0.0803,0.0282,0.0097,0.0,0.0032,0.0012,0.0459,0.0142,0.0,0.0686,0.0,0.0
2184,0.0,0.0,0.0,0.0,0.0,0.0054,0.0159,0.0,0.0,0.0,0.0,0.0276,0.0,0.0,0.0,0.0014,0.0016,0.0229,0.0533,0.0,0.0,0.0,0.0,0.0,0.0,0.0229,0.0532,0.0,0.027999999999999997,1.0,0.0,0.0047,0.0,0.0,0.0148,0.0,0.022000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,0.0,0.0,0.0,0.0,0.0208,0.0028,0.0,0.0,0.0383,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.0,0.0,0.0101,0.0163,0.0524,0.0,0.0,0.0,0.0,0.0525,0.0174,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0097,0.0,0.0,0.0,0.0856,0.0,0.0,0.0461,0.0,0.0
