,13700,7065,2019,6435,1449,13341,6375,11228,4029,6335,2547,7875,3532,3439,8151,2285,5597,14225,7923,7366,11060,9778,8530,6742,7435,1447,1209,11687,10247,8551,9225,8762,2184,1722,2086,4199,7974,6136,4839,5878,4093,7257,4383,4605,10867,6304,5439,3170,11399,5786,3735,1075,2220,3121,9882,10519,15414,4885,5047,4494,10453,10016,2111,2574,6066,1440,12635,8253,12726,3413,4640,7154,5046,5125,1988,6565,14824,17120,1161,5518,8247,8823,12138,4423,8898,8455,12850,6649,8479,4321,3144,15267,27914,12141,1078,9850,11465,11506,7881
13700,1.0,0.0069,0.0097,0.0431,0.0279,0.0008,0.0,0.0,0.0029,0.0,0.023,0.0152,0.0061,0.01,0.0082,0.0119,0.0109,0.0,0.0053,0.0193,0.0,0.027999999999999997,0.0787,0.0,0.0659,0.0149,0.0291,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.1215,0.025,0.0,0.0365,0.0403,0.0,0.0,0.0,0.0,0.0,0.0051,0.0565,0.0289,0.0164,0.0537,0.0,0.0346,0.0,0.071,0.0133,0.0,0.0655,0.0432,0.0092,0.0335,0.0,0.0,0.0278,0.0578,0.0441,0.0238,0.0138,0.0121,0.0118,0.0012,0.0,0.0,0.0015,0.0,0.0045,0.0713,0.0233,0.0,0.0,0.0116,0.0365,0.0516,0.0,0.0,0.0128,0.0,0.0,0.0494,0.0151,0.0204,0.0289,0.0204,0.0329,0.0,0.01,0.0263,0.0,0.0566,0.0083,0.0411
7065,0.0069,1.0,0.0186,0.0053,0.0432,0.0,0.0,0.0,0.0229,0.0842,0.1547,0.0,0.0,0.0229,0.0061,0.0,0.0,0.0,0.0,0.0442,0.0,0.0,0.0127,0.1153,0.0147,0.1051,0.0,0.0764,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231,0.0278,0.0292,0.0,0.0383,0.0121,0.0174,0.0172,0.0,0.0,0.0,0.0,0.0,0.0654,0.0,0.0347,0.0,0.0,0.0021,0.0,0.0,0.1983,0.0761,0.0071,0.0,0.0,0.0,0.0248,0.0,0.0483,0.0574,0.0115,0.0,0.0,0.0081,0.0,0.0229,0.0,0.0,0.0,0.0,0.0485,0.0,0.0174,0.0,0.0133,0.19899999999999998,0.0258,0.0,0.0055,0.0071,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,0.0,0.0547,0.0077,0.0097,0.016
2019,0.0097,0.0186,1.0,0.0254,0.0869,0.0258,0.0,0.0,0.0245,0.0,0.0868,0.0043,0.0,0.0613,0.0014,0.0177,0.0,0.0078,0.0,0.0756,0.006,0.0033,0.0216,0.0404,0.0001,0.1438,0.0248,0.1184,0.0,0.0053,0.0,0.0138,0.0,0.0022,0.0483,0.0,0.0,0.1114,0.0439,0.0,0.0,0.0,0.0019,0.0,0.0,0.0047,0.0,0.0,0.0,0.3497,0.0,0.0,0.0195,0.0,0.0,0.0109,0.0,0.1122,0.037000000000000005,0.0463,0.0,0.0,0.0056,0.0531,0.0,0.065,0.0371,0.012,0.0638,0.0,0.1733,0.0,0.0301,0.0128,0.0033,0.0,0.0431,0.1417,0.0441,0.0,0.0365,0.0232,0.05,0.0551,0.0586,0.0098,0.0,0.0,0.0425,0.0,0.0523,0.0,0.0143,0.0,0.0,0.0438,0.0657,0.019,0.0195
6435,0.0431,0.0053,0.0254,1.0,0.0,0.0081,0.0,0.0225,0.0006,0.0384,0.0,0.0081,0.0136,0.0346,0.0133,0.0,0.0091,0.0,0.0012,0.0218,0.0285,0.0257,0.0419,0.0,0.0265,0.0163,0.0331,0.0,0.0212,0.0,0.0,0.0477,0.0,0.0252,0.0234,0.0,0.0,0.0019,0.0263,0.0,0.0382,0.0,0.0027,0.0,0.0222,0.0,0.0042,0.0074,0.0,0.0105,0.0163,0.0,0.0097,0.0594,0.0,0.0,0.0,0.0,0.0352,0.005,0.0,0.0158,0.0323,0.0324,0.055,0.0455,0.0,0.0061,0.0,0.0,0.0029,0.0,0.0035,0.0,0.0097,0.0,0.0,0.0067,0.0,0.022000000000000002,0.0794,0.0,0.0,0.0,0.0,0.0033,0.0,0.0055,0.0096,0.0158,0.0272,0.0084,0.0,0.0,0.0007,0.0391,0.0245,0.0242,0.0096
1449,0.0279,0.0432,0.0869,0.0,1.0,0.1175,0.0,0.0,0.0266,0.0,0.201,0.0,0.0,0.0395,0.0177,0.0,0.0,0.0361,0.0,0.0268,0.0175,0.0,0.0627,0.005,0.0,0.0439,0.0,0.0278,0.0,0.0,0.0,0.0,0.0023,0.0,0.0027,0.005,0.0,0.0,0.0151,0.0,0.0018,0.0,0.0073,0.0123,0.0,0.0,0.0,0.0,0.0013,0.0828,0.0,0.0,0.02,0.0,0.0,0.0,0.0066,0.065,0.0197,0.0,0.0099,0.0224,0.0159,0.0554,0.0177,0.0296,0.0,0.0,0.1979,0.0,0.0775,0.0,0.0,0.0,0.0,0.0,0.0994,0.0448,0.0047,0.0049,0.0,0.0184,0.0559,0.0,0.0051,0.0138,0.0056,0.0,0.0,0.0,0.0,0.0,0.1581,0.0,0.0205,0.0496,0.0,0.0194,0.0105
13341,0.0008,0.0,0.0258,0.0081,0.1175,1.0,0.0,0.0,0.0648,0.0189,0.1195,0.0052,0.0,0.0446,0.0124,0.0333,0.0,0.0577,0.0201,0.0623,0.0,0.0168,0.0309,0.0712,0.0,0.067,0.0,0.0432,0.0,0.0,0.0,0.0,0.0341,0.0,0.0,0.0,0.0131,0.0,0.0512,0.0,0.0121,0.0,0.0514,0.0019,0.0,0.0,0.0,0.0,0.0,0.0731,0.0,0.0234,0.0,0.0,0.0548,0.0,0.0,0.0367,0.0466,0.0,0.0,0.0373,0.0,0.0378,0.0,0.0592,0.0543,0.0,0.1512,0.0,0.0726,0.0067,0.0246,0.0576,0.0,0.0,0.1551,0.0838,0.0,0.0,0.0,0.0215,0.0093,0.0,0.0073,0.0123,0.0,0.0,0.0,0.0,0.0,0.0143,0.1,0.0,0.0,0.0399,0.0,0.0661,0.0
6375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0142,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0036,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0515,0.0255,0.0373,0.0135,0.011000000000000001,0.0819,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0148,0.0,0.0409,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0312,0.0579,0.0,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11228,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,1.0,0.0607,0.0359,0.0,0.0161,0.0401,0.0757,0.0566,0.0,0.0,0.0378,0.0402,0.0876,0.0,0.0,0.0,0.0,0.0274,0.0,0.1473,0.0,0.0382,0.0,0.0134,0.0,0.0002,0.0516,0.0,0.0287,0.0799,0.0,0.0392,0.0,0.0854,0.0,0.0481,0.0,0.0667,0.0,0.0549,0.0,0.0,0.0,0.0328,0.0957,0.0138,0.0,0.0087,0.0,0.0,0.0,0.027999999999999997,0.006,0.018000000000000002,0.0062,0.0153,0.0404,0.0,0.0608,0.0,0.0211,0.0,0.0675,0.0,0.0,0.0252,0.0017,0.021,0.0,0.023,0.0,0.0,0.01,0.1032,0.0,0.0,0.0,0.0,0.0562,0.0,0.0138,0.0,0.0381,0.0,0.0352,0.0,0.0,0.0,0.0609,0.0,0.0738,0.0422
4029,0.0029,0.0229,0.0245,0.0006,0.0266,0.0648,0.0,0.0607,1.0,0.0361,0.0473,0.0122,0.0,0.1824,0.1775,0.0174,0.0074,0.0256,0.0328,0.2177,0.0,0.0067,0.0237,0.0,0.0,0.0351,0.0459,0.008,0.0141,0.0021,0.0,0.0,0.0235,0.0,0.0,0.0,0.223,0.0009,0.0463,0.0,0.2653,0.0016,0.1346,0.0631,0.0247,0.0,0.042,0.0,0.0,0.0643,0.0,0.1128,0.0,0.0009,0.0471,0.0174,0.0,0.0,0.0692,0.0151,0.0,0.0,0.0,0.0915,0.0,0.2658,0.0126,0.0079,0.0237,0.1312,0.0205,0.0021,0.0349,0.0424,0.0162,0.0141,0.0,0.0384,0.0179,0.0362,0.0294,0.0376,0.0108,0.0,0.006,0.2271,0.0,0.0,0.0,0.0027,0.018000000000000002,0.009000000000000001,0.0687,0.0,0.0,0.1832,0.0273,0.1699,0.0
