,12141,12138,12635,12850,3144,3413,13700,14225,3897,4199,17120,5046,5047,16245,6066,6335,8479,8551,1602,9465,1690,11228,10499,5597,6502,6435,8762,9850,2817,3170,4510,2403,2285,1078,7881,6104,8530,4321,6266,3532,8247,8455,7435,7257,3439,14824,11550,10519,8810,5439,7366,1440,7985,8151,11465,4839,4058,3980,6375,2086,4093,1075,1209,11220,1230,4383,7085,4640,8030,8068,9225,9667,4885,4973,11506,7974,1678,2111,11456,6078,8358,5783,5786,10016,7154,11060,10407,1913,7065,3121,5125,6304,6565,27914,10867,6742,2019,3735,6730,10453,10247,4423,5256,5518,6136,8823,3362,5878,1988,1449,7982,4605,9882,1447,6008,9778,8245,8253,6649,7875,1161,2220,10530,2574,11376,2547,7923,13341,4029,9783,11399,1487,8898,4213,12726,13510,15267,15414,16478,11687,2184,4494,11811
12141,1.0,0.0,0.0142,0.0711,0.0004,0.0,0.0167,0.0085,0.0,0.0,0.0,0.0555,0.0181,0.0,0.0,0.0,0.0085,0.0348,0.0029,0.0102,0.1041,0.0,0.0588,0.0298,0.0,0.0056,0.0137,0.0,0.003,0.0107,0.0109,0.0093,0.034,0.0,0.0,0.0,0.0108,0.0165,0.0087,0.0353,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0313,0.0,0.0,0.0,0.0179,0.0,0.0081,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334,0.0,0.021,0.0,0.0,0.0,0.0,0.0147,0.0203,0.0,0.0,0.0405,0.0,0.0,0.0556,0.0403,0.0,0.0,0.0,0.0,0.0029,0.0,0.0636,0.0,0.033,0.0019,0.0229,0.055,0.0,0.0173,0.0,0.0,0.0,0.0,0.0,0.0147,0.0397,0.1312,0.055999999999999994,0.0,0.0,0.0059,0.0278,0.1161,0.0,0.0231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0932,0.008,0.0166,0.0156,0.0055,0.0,0.0026,0.0,0.0,0.0,0.0862,0.0,0.0335
12138,0.0,1.0,0.0424,0.0,0.0,0.0,0.0241,0.0,0.0,0.0,0.0603,0.0,0.0311,0.0432,0.016,0.0,0.0246,0.0146,0.0077,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0138,0.0,0.0,0.0112,0.0547,0.0,0.0,0.0,0.0,0.0684,0.01,0.0,0.0,0.0,0.0026,0.0,0.023,0.0,0.0724,0.0107,0.0,0.0,0.0003,0.0003,0.0155,0.0,0.0,0.0311,0.0,0.0,0.0213,0.0117,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553,0.0,0.046,0.0,0.0,0.0773,0.0569,0.0,0.0,0.0041,0.0411,0.0,0.0029,0.0,0.0,0.0888,0.0,0.0,0.0183,0.0,0.0,0.0809,0.0,0.0,0.0247,0.0,0.033,0.0,0.11199999999999999,0.1028,0.0046,0.0158,0.0,0.0,0.0432,0.0,0.0187,0.0195,0.0,0.0,0.0,0.0,0.0627,0.1231,0.0056,0.0,0.0569,0.0,0.0432,0.1035,0.0072,0.0,0.0,0.0232,0.0,0.0,0.0,0.0,0.0525,0.0,0.0167,0.0202,0.0819,0.0,0.0956,0.1124,0.0026,0.0544,0.0724,0.0139,0.011000000000000001,0.0,0.0748,0.0,0.0124,0.0403
12635,0.0142,0.0424,1.0,0.0545,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0333,0.0064,0.0884,0.0,0.0112,0.0,0.0,0.0121,0.0,0.0169,0.0,0.0136,0.0,0.0,0.0035,0.0,0.0128,0.0,0.0,0.0,0.0,0.0029,0.0012,0.0,0.0,0.0142,0.018000000000000002,0.0,0.0119,0.0,0.0,0.0,0.0,0.0,0.0926,0.0,0.02,0.017,0.0,0.0098,0.0062,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0025,0.0234,0.0124,0.0,0.0,0.0127,0.0,0.0,0.0767,0.0,0.0,0.0,0.0,0.0888,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.1084,0.0104,0.0,0.0192,0.0,0.0,0.0193,0.0,0.0,0.0532,0.0205,0.0094,0.0,0.0936,0.0558,0.035,0.0,0.0162,0.0,0.0582,0.0235,0.0073,0.0,0.0209,0.0,0.0,0.0,0.0577,0.0686,0.0,0.019,0.0963,0.0407,0.0,0.0937,0.0,0.0,0.0198,0.0371,0.0,0.0031,0.0002,0.0,0.048,0.0,0.0006,0.0,0.0716,0.0583,0.0808,0.0502,0.0,0.0149,0.0,0.0,0.0,0.0,0.1072,0.0,0.0157,0.1709
12850,0.0711,0.0,0.0545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487,0.0213,0.0,0.0,0.0128,0.0103,0.0,0.0553,0.0115,0.0167,0.0,0.009000000000000001,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0235,0.0,0.0363,0.0,0.0,0.0405,0.0,0.0275,0.011000000000000001,0.0,0.0,0.0,0.0331,0.0,0.0332,0.0,0.0106,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0068,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241,0.0,0.0363,0.0,0.0,0.0,0.0,0.0,0.0005,0.0339,0.0,0.0133,0.0,0.0,0.0132,0.0044,0.0794,0.0,0.004,0.0,0.035,0.0555,0.0,0.004,0.0223,0.0,0.0,0.0365,0.0,0.0,0.0,0.0076,0.035,0.0038,0.0,0.0,0.0404,0.0605,0.0,0.0043,0.0,0.0,0.0152,0.027999999999999997,0.0446,0.0368,0.0,0.0363,0.0671,0.0,0.0,0.0,0.0,0.0188,0.0043,0.0089,0.0238,0.0343,0.0,0.0,0.0277,0.0,0.0,0.016,0.002,0.0392
3144,0.0004,0.0,0.0,0.0,1.0,0.0,0.0264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553,0.0,0.0,0.0,0.0015,0.0,0.0,0.0392,0.0139,0.0045,0.0249,0.0,0.0,0.0542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0016,0.0,0.0163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.024,0.0669,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.0053,0.0,0.0,0.0,0.0,0.0493,0.0,0.0,0.0,0.0125,0.0013,0.0,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0.0,0.0,0.0331,0.0,0.0,0.0277,0.0,0.0174,0.0,0.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3413,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0124,0.1173,0.0,0.0062,0.0162,0.0462,0.0754,0.0,0.0323,0.0199,0.0,0.0294,0.0,0.0,0.0,0.0,0.0308,0.0,0.0,0.0,0.1644,0.0,0.0,0.0151,0.0675,0.0136,0.0,0.0,0.0,0.0219,0.0195,0.0,0.0,0.0553,0.1821,0.0,0.0092,0.1275,0.0362,0.1834,0.0,0.242,0.0592,0.2144,0.1662,0.0,0.1208,0.0265,0.0,0.006,0.0176,0.0,0.0,0.1453,0.0679,0.0,0.0198,0.0314,0.0896,0.0097,0.0113,0.0,0.0851,0.0073,0.0,0.0,0.0058,0.0847,0.0966,0.0326,0.0745,0.0,0.0,0.0127,0.0,0.0233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0504,0.0514,0.0,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0516,0.0,0.0,0.0092,0.0262,0.0779,0.0452,0.0634,0.0547,0.0,0.0,0.0675,0.0388,0.011000000000000001,0.0,0.0,0.0,0.0,0.0324,0.0,0.0216,0.0807,0.0253,0.1835,0.0492,0.0,0.0258,0.0787,0.0407,0.0316,0.0,0.0,0.0,0.054000000000000006,0.0225,0.0231,0.0074,0.0
13700,0.0167,0.0241,0.0,0.0,0.0264,0.0,1.0,0.0,0.0,0.0,0.0,0.0329,0.0136,0.0,0.0,0.0,0.0,0.0203,0.0561,0.0,0.0,0.0,0.0,0.0228,0.0,0.044000000000000004,0.0421,0.0,0.0,0.0086,0.0148,0.0433,0.0,0.0394,0.0,0.0,0.098,0.0097,0.0543,0.0153,0.0194,0.0,0.0174,0.0636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.0202,0.0,0.0167,0.0509,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0167,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0448,0.0,0.0129,0.0126,0.0,0.0,0.0,0.01,0.0012,0.0768,0.0,0.0038,0.0057,0.002,0.0384,0.0279,0.0161,0.0,0.0367,0.0,0.0527,0.0291,0.0,0.0185,0.0,0.0193,0.0229,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.0496,0.0,0.0,0.0077,0.0,0.0,0.0482,0.0044,0.0,0.061,0.0177,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.0,0.047,0.0014,0.0,0.0022,0.0446,0.0,0.0,0.0,0.0,0.0009
14225,0.0085,0.0,0.0,0.0,0.0,0.0124,0.0,1.0,0.0,0.0,0.0,0.0227,0.0099,0.0,0.0,0.0,0.0,0.0481,0.0,0.0046,0.0,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0,0.0,0.0101,0.0,0.0,0.0209,0.0,0.0135,0.0,0.0,0.0015,0.0,0.0004,0.0249,0.0179,0.0,0.0004,0.0,0.0,0.0053,0.0,0.0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0291,0.0,0.0328,0.0002,0.0,0.0017,0.0272,0.0,0.0263,0.0201,0.0,0.0,0.0,0.0,0.0,0.0108,0.0,0.0307,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.019,0.0091,0.0133,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0075,0.0,0.0843,0.0051,0.0,0.0195,0.0,0.0089,0.0369,0.0,0.0,0.0,0.006,0.0307,0.0,0.0619,0.0,0.0091,0.0296,0.0,0.0,0.0,0.0,0.0208,0.0,0.0175,0.0138,0.0,0.0023,0.0,0.0152,0.0,0.0,0.0,0.0,0.0264,0.0075,0.0,0.0097,0.0,0.0549,0.0,0.0
3897,0.0,0.0,0.0,0.0,0.0,0.1173,0.0,0.0,1.0,0.0,0.0,0.0,0.0283,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0977,0.0172,0.0,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261,0.1183,0.0,0.0,0.2234,0.0,0.1582,0.0,0.1098,0.0,0.0991,0.111,0.0,0.0632,0.0,0.0,0.0,0.0,0.0,0.0,0.0996,0.0818,0.0,0.0055,0.0132,0.1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444,0.1146,0.004,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0028,0.0,0.0,0.0,0.0,0.0586,0.0,0.0,0.0553,0.0013,0.1446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0,0.0,0.0069,0.0,0.0,0.0
