,12141,12138,1722,12635,12850,3144,3413,13700,14225,3897,4199,17120,5046,5047,6066,6335,8479,8551,1602,9465,1690,11228,10499,5597,6502,6435,8762,9850,2817,4510,2403,2285,1078,7881,6104,8530,4321,6266,3532,8247,8455,7435,7257,14824,11550,10519,8810,5439,7366,1440,7985,8151,11465,4839,4058,3980,6375,2086,4093,1075,1209,11220,1230,4383,7085,4640,8030,8068,9225,9667,4885,4973,11506,7974,1678,2111,11456,6078,8358,5783,5786,10016,7154,11060,10407,1913,7065,3121,5125,6304,6565,27914,10867,6742,2019,3735,6730,10453,10247,4423,5256,5518,6136,8823,3362,5878,1988,1449,7982,4605,9882,1447,6008,9778,8245,8253,6649,7875,1161,2220,10530,2574,11376,2547,7923,13341,4029,9783,11399,1487,8898,4213,12726,13510,15267,15414,16478,11687,2184,4494,11811
12141,1.0,0.0237,0.0,0.0711,0.0867,0.0,0.0,0.0127,0.0157,0.0,0.0,0.0031,0.0173,0.02,0.0305,0.0037,0.0,0.0046,0.0,0.0101,0.1039,0.0,0.0656,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,0.0175,0.0,0.0,0.0102,0.0,0.0,0.0041,0.0,0.0,0.0053,0.0046,0.0,0.0388,0.0179,0.0035,0.0,0.0006,0.0395,0.0072,0.0,0.0,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0383,0.0234,0.0055,0.0112,0.0,0.0,0.0,0.0051,0.0,0.0,0.0086,0.0618,0.1325,0.0628,0.0,0.0114,0.0,0.0017,0.0744,0.0,0.0068,0.0,0.0064,0.0106,0.0,0.0035,0.0,0.0,0.1317,0.0,0.006,0.0,0.0,0.0,0.0015,0.0,0.0,0.0044,0.0544,0.0062,0.0
12138,0.0237,1.0,0.0022,0.0747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0787,0.0068,0.0388,0.0007,0.0648,0.0,0.0236,0.0232,0.0059,0.0,0.0,0.0,0.0222,0.0,0.0056,0.0,0.009000000000000001,0.0,0.0,0.0153,0.0,0.0186,0.0,0.0186,0.0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0616,0.0,0.0,0.0135,0.0,0.0053,0.0,0.0,0.0009,0.0167,0.0008,0.0,0.0003,0.0,0.0096,0.0153,0.0,0.0,0.07200000000000001,0.0,0.0,0.0,0.0881,0.0,0.0,0.0,0.0087,0.27,0.0541,0.0267,0.0,0.0064,0.0597,0.0,0.0,0.0,0.0,0.0735,0.0,0.0,0.0098,0.0,0.0,0.1975,0.0,0.0,0.0033,0.0,0.0,0.0,0.1207,0.1069,0.0,0.0385,0.0,0.0,0.0152,0.0372,0.0,0.0501,0.0419,0.0,0.0,0.0,0.0486,0.1289,0.0613,0.0,0.1493,0.0,0.0381,0.0672,0.0184,0.0,0.0104,0.0,0.0,0.018000000000000002,0.0,0.0226,0.1253,0.0,0.0293,0.0084,0.1108,0.0,0.0987,0.2203,0.0208,0.0848,0.0381,0.0,0.0,0.009000000000000001,0.0927,0.0335,0.0115,0.0238
1722,0.0,0.0022,1.0,0.0,0.0,0.0316,0.0,0.0024,0.0266,0.0447,0.0,0.0,0.0,0.0168,0.0,0.0443,0.0489,0.0,0.0014,0.0,0.0,0.0694,0.0,0.1019,0.0487,0.0275,0.0422,0.0,0.0,0.0296,0.0,0.0,0.0064,0.0123,0.0302,0.0,0.0,0.0,0.0,0.0196,0.0,0.0191,0.0,0.0,0.0227,0.002,0.0,0.0199,0.0029,0.0,0.0,0.0338,0.0083,0.0157,0.0,0.0,0.1071,0.0032,0.0831,0.0,0.0671,0.0,0.0,0.0252,0.0,0.031,0.0,0.0275,0.0,0.0,0.0165,0.0,0.0423,0.0134,0.0,0.0083,0.0116,0.0427,0.0,0.0361,0.0026,0.0,0.0223,0.0,0.0312,0.0168,0.0066,0.008,0.0193,0.0,0.0,0.0,0.0525,0.0071,0.0016,0.0,0.0468,0.0301,0.0145,0.0,0.0,0.0,0.0048,0.0,0.0819,0.0415,0.0,0.0,0.0396,0.0,0.0,0.0097,0.0,0.0,0.0481,0.0364,0.0,0.0,0.0,0.0,0.0159,0.0,0.0026,0.0,0.0154,0.0056,0.0039,0.0,0.0,0.0,0.0161,0.0512,0.0,0.0,0.0814,0.0092,0.0272,0.0,0.0,0.0227,0.0
12635,0.0711,0.0747,0.0,1.0,0.0663,0.0,0.0,0.0006,0.0076,0.0,0.0,0.0492,0.0,0.0418,0.0073,0.0423,0.0,0.0,0.0,0.0316,0.0093,0.0,0.0213,0.0,0.013999999999999999,0.0,0.0,0.0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223,0.0486,0.0227,0.0,0.0,0.0,0.0038,0.0186,0.0,0.0126,0.0085,0.0333,0.0,0.0,0.0,0.0,0.0,0.0596,0.0,0.0,0.0,0.0026,0.0567,0.0139,0.0599,0.0256,0.0054,0.0,0.0,0.0,0.0,0.0,0.0474,0.0,0.0,0.0,0.0,0.0256,0.0547,0.0,0.0008,0.012,0.0,0.0391,0.0,0.0302,0.013000000000000001,0.0,0.0,0.0,0.0,0.0232,0.0408,0.0,0.0,0.059000000000000004,0.0,0.0,0.0163,0.0,0.0846,0.0,0.0,0.0858,0.0325,0.0,0.0525,0.0,0.0,0.0,0.0293,0.0473,0.0,0.0,0.0,0.0502,0.0,0.0181,0.0,0.0578,0.0173,0.0204,0.1056,0.0,0.0197,0.0387,0.0048,0.0025,0.0,0.0583,0.0477,0.0349,0.0651
12850,0.0867,0.0,0.0,0.0663,1.0,0.0,0.0,0.0264,0.0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0318,0.0196,0.0257,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,0.0,0.0479,0.0,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0047,0.0,0.0096,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0508,0.0365,0.1087,0.0,0.0,0.0,0.0,0.0337,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0258,0.03,0.0,0.0,0.0,0.0,0.0131,0.0352,0.0274,0.0251,0.0,0.0,0.0181,0.0,0.0,0.0,0.0,0.0711,0.0,0.0023,0.0,0.0,0.0,0.0,0.0293,0.0,0.0,0.0064,0.0134,0.0164
3144,0.0,0.0,0.0316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0177,0.0,0.0078,0.0286,0.0,0.1172,0.0308,0.0076,0.0059,0.0,0.0124,0.0,0.0632,0.0,0.0076,0.0011,0.0056,0.0,0.0167,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0469,0.0091,0.0,0.0,0.0,0.0222,0.0374,0.0277,0.0134,0.0528,0.0275,0.0,0.0012,0.083,0.0406,0.0175,0.016,0.0086,0.1012,0.0115,0.0,0.0352,0.0,0.0,0.0025,0.0146,0.013000000000000001,0.0,0.0191,0.0167,0.01,0.02,0.0118,0.0009,0.0007,0.0,0.0292,0.0,0.0761,0.0,0.0303,0.0354,0.0,0.0285,0.0191,0.0,0.0149,0.0087,0.0222,0.0047,0.0,0.0,0.0029,0.0,0.0,0.0161,0.0,0.0234,0.0,0.0076,0.0151,0.0,0.0,0.1235,0.0,0.0004,0.0,0.0,0.0229,0.0,0.0,0.0,0.0214,0.0028,0.0208,0.0,0.0113,0.0,0.0309,0.0032,0.0676,0.0186,0.0,0.0,0.0206,0.0,0.0034,0.0,0.0,0.0048,0.0,0.0,0.0467,0.0109,0.0,0.005,0.0026,0.0188,0.0,0.0,0.0368,0.0
3413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1339,0.0,0.0,0.0127,0.0328,0.0,0.0,0.0,0.0,0.0,0.1122,0.0,0.0579,0.0,0.0,0.0,0.0,0.0,0.1188,0.0418,0.0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0333,0.0,0.0165,0.0,0.1317,0.0,0.0,0.0236,0.2434,0.0009,0.0869,0.0344,0.0717,0.0876,0.0,0.1419,0.0,0.0,0.0,0.0,0.0232,0.0,0.1114,0.0932,0.0055,0.0,0.0243,0.0977,0.0,0.0,0.0744,0.0105,0.0,0.0,0.0,0.0,0.0517,0.1095,0.0,0.0,0.0,0.0,0.0365,0.0256,0.0,0.0008,0.0,0.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0485,0.0,0.0,0.0179,0.0108,0.1443,0.0,0.0,0.0,0.0166,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.0,0.0,0.0
13700,0.0127,0.0,0.0024,0.0006,0.0264,0.0,0.0,1.0,0.0,0.0,0.0,0.0129,0.0017,0.0297,0.04,0.0,0.0115,0.0,0.0597,0.0068,0.0003,0.0018,0.0076,0.0,0.0,0.0342,0.0,0.0,0.0,0.0,0.025,0.0077,0.0343,0.0413,0.0037,0.0462,0.0512,0.0293,0.0066,0.0746,0.0,0.0399,0.0,0.0,0.0,0.0527,0.0254,0.0009,0.0088,0.035,0.0,0.0021,0.0333,0.0187,0.0391,0.0,0.0,0.0906,0.0004,0.0,0.0365,0.0,0.0,0.0,0.0122,0.0,0.0,0.031,0.0,0.0135,0.0391,0.0,0.0081,0.0073,0.0,0.0649,0.0,0.0407,0.0365,0.0,0.0,0.0173,0.0,0.0076,0.0148,0.0728,0.0272,0.0,0.0029,0.0518,0.040999999999999995,0.0,0.0062,0.0,0.0,0.0061,0.0176,0.0055,0.0,0.0,0.0,0.0282,0.0159,0.0,0.0,0.0,0.0476,0.0147,0.0,0.0,0.0,0.0039,0.0368,0.0421,0.0,0.03,0.0178,0.0225,0.0619,0.0947,0.0934,0.0,0.0536,0.021,0.0,0.0,0.0017,0.0,0.0583,0.0,0.003,0.043,0.0184,0.0,0.0219,0.0686,0.0,0.0136,0.0047,0.0,0.0
14225,0.0157,0.0,0.0266,0.0076,0.0186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0137,0.0084,0.0,0.0483,0.0007,0.0292,0.0,0.0,0.0208,0.0548,0.0084,0.0,0.1256,0.0008,0.0,0.0095,0.0253,0.0,0.0,0.0,0.0,0.0,0.0624,0.0,0.0505,0.0,0.0,0.0124,0.0338,0.0,0.0,0.0339,0.0277,0.0054,0.0034,0.0,0.0,0.0375,0.1349,0.0142,0.0,0.0245,0.0011,0.0052,0.0,0.0,0.0709,0.0,0.0,0.0112,0.0223,0.0612,0.0,0.0,0.0237,0.0186,0.0303,0.0389,0.0249,0.0,0.1012,0.0285,0.0,0.0028,0.0,0.0,0.027000000000000003,0.047,0.0,0.0,0.0,0.0,0.0087,0.0263,0.0,0.02,0.1406,0.0,0.0,0.1012,0.0336,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0436,0.023,0.0181,0.1641,0.0,0.0,0.0397,0.0378,0.0,0.0846,0.0227,0.0,0.0331,0.0187,0.0154,0.0,0.0108,0.0703,0.0,0.0,0.0,0.0,0.0232,0.0,0.0146,0.0414,0.0132,0.0,0.0,0.0,0.0061,0.006999999999999999,0.0,0.028999999999999998,0.0884,0.0,0.0,0.0117,0.1302,0.0278,0.0
