,12141,12138,12635,12850,3144,3413,13700,14225,3897,4199,17120,5046,5047,16245,6066,6335,8479,8551,1602,9465,1690,11228,10499,5597,6502,6435,8762,9850,2817,3170,4510,2403,2285,1078,7881,6104,8530,4321,6266,3532,8247,8455,7435,7257,3439,14824,11550,10519,8810,5439,7366,1440,7985,8151,11465,4839,4058,3980,6375,2086,4093,1075,1209,11220,1230,4383,7085,4640,8030,9225,9667,4885,4973,11506,7974,1678,2111,11456,6078,8358,5783,5786,10016,7154,11060,10407,1913,7065,3121,5125,6304,6565,27914,10867,6742,2019,3735,6730,10453,10247,4423,5256,5518,6136,8823,3362,5878,1988,1449,7982,4605,9882,1447,6008,9778,8245,8253,6649,7875,1161,2220,10530,2574,11376,2547,7923,13341,4029,9783,11399,1487,8898,4213,12726,13510,15267,15414,16478,11687,2184,4494,11811
12141,1.0,0.0165,0.0274,0.055,0.0051,0.0,0.002,0.0123,0.0,0.0,0.0,0.0434,0.0076,0.0,0.0,0.0,0.0,0.0412,0.0017,0.0086,0.1022,0.0,0.0485,0.0229,0.0,0.0088,0.0101,0.0,0.0,0.0,0.0,0.0,0.0357,0.0,0.0,0.0,0.0044,0.0148,0.0113,0.0406,0.0043,0.0,0.0,0.0057,0.0,0.0,0.0,0.0472,0.0,0.0,0.0,0.0,0.0119,0.0,0.0034,0.0123,0.0,0.0533,0.0311,0.0,0.0,0.0,0.0153,0.0,0.0105,0.0,0.0029,0.0,0.0,0.0,0.0232,0.0,0.0053,0.0,0.0,0.0,0.0287,0.0,0.0249,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0,0.039,0.0091,0.0021,0.0606,0.0333,0.0,0.0,0.0,0.0,0.0061,0.0038,0.0662,0.0,0.0239,0.0091,0.0349,0.0581,0.0,0.0151,0.001,0.0001,0.0,0.0026,0.0,0.0271,0.0374,0.0876,0.0569,0.0,0.0,0.0077,0.0368,0.1185,0.0,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1082,0.0261,0.0167,0.0063,0.0,0.0,0.006,0.0,0.0,0.0,0.0829,0.0,0.0377
12138,0.0165,1.0,0.0523,0.0,0.0,0.0016,0.0397,0.0125,0.0,0.0,0.0926,0.0,0.0198,0.042,0.0,0.0,0.0,0.006,0.0168,0.0,0.0087,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354,0.0,0.0,0.0,0.0115,0.0563,0.0022,0.0,0.0,0.0,0.0092,0.0,0.0083,0.0,0.0683,0.0053,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0043,0.0,0.0329,0.0,0.0127,0.0111,0.0237,0.0,0.0058,0.0,0.0,0.0,0.006999999999999999,0.0,0.0463,0.0,0.0,0.0,0.1004,0.0575,0.0,0.0,0.0181,0.0472,0.0,0.0,0.0,0.0,0.0633,0.0,0.0,0.0127,0.0,0.0,0.0943,0.0,0.0,0.0391,0.0,0.03,0.0,0.0975,0.1095,0.0,0.0124,0.0,0.0,0.0192,0.0,0.0152,0.0156,0.0,0.0,0.0,0.0045,0.0542,0.0408,0.0002,0.0,0.0642,0.0,0.0371,0.1017,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0305,0.0,0.0192,0.0182,0.0787,0.0,0.0918,0.1344,0.0,0.0344,0.0137,0.013000000000000001,0.0074,0.0,0.0582,0.0,0.0008,0.0233
12635,0.0274,0.0523,1.0,0.0672,0.0,0.0,0.0,0.0187,0.0,0.0,0.0832,0.0247,0.0379,0.0761,0.0,0.0127,0.0,0.0007,0.0,0.0,0.0338,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0055,0.0,0.0,0.022000000000000002,0.0281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936,0.0084,0.0184,0.0149,0.0,0.0,0.0,0.0036,0.0001,0.0,0.0,0.0,0.0011,0.0,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,0.0,0.0799,0.0,0.0,0.0,0.0958,0.016,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0119,0.0882,0.0176,0.0,0.0126,0.0009,0.0,0.031,0.0,0.025,0.0588,0.0132,0.0033,0.0,0.0899,0.0499,0.0322,0.0007,0.0116,0.0,0.0746,0.0081,0.0081,0.0153,0.0259,0.0,0.0,0.0,0.0561,0.0288,0.0,0.0336,0.1057,0.0384,0.0,0.0865,0.0,0.0,0.0138,0.0502,0.0046,0.0298,0.0,0.0,0.0611,0.0,0.0,0.0,0.1053,0.0674,0.0728,0.0504,0.0,0.0166,0.0,0.0,0.0,0.0,0.065,0.0,0.0,0.182
12850,0.055,0.0,0.0672,1.0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0232,0.0343,0.0,0.0,0.0012,0.0,0.0,0.0579,0.0086,0.0,0.0,0.0145,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0194,0.0,0.0483,0.0,0.0,0.0416,0.012,0.0113,0.0183,0.0,0.0,0.0,0.0272,0.0,0.0396,0.0,0.013999999999999999,0.0,0.0,0.0,0.004,0.0166,0.0,0.0,0.0,0.0,0.0,0.002,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.0467,0.0,0.0,0.0,0.0176,0.0,0.0195,0.0574,0.0,0.0083,0.0,0.0,0.0091,0.0,0.0603,0.0,0.0058,0.0,0.0262,0.0687,0.0073,0.0,0.0335,0.0,0.0,0.0305,0.0,0.0018,0.0304,0.0052,0.0045,0.0018,0.0,0.0,0.0284,0.0458,0.0,0.0,0.0,0.0,0.0,0.013999999999999999,0.0332,0.0064,0.0,0.0318,0.0726,0.0,0.0,0.0,0.0,0.0416,0.0064,0.0,0.0171,0.0196,0.0,0.0063,0.0043,0.0,0.0,0.0053,0.0,0.0351
3144,0.0051,0.0,0.0,0.0,1.0,0.0,0.0362,0.0411,0.0152,0.0061,0.0,0.0,0.0,0.0,0.0,0.0344,0.1766,0.047,0.047,0.0018,0.0129,0.0,0.0,0.0652,0.0102,0.0,0.0,0.0021,0.0,0.0146,0.0577,0.0475,0.0,0.0,0.0,0.0028,0.0784,0.0161,0.0667,0.0022,0.055,0.0086,0.0,0.0276,0.0033,0.0,0.0,0.0,0.0,0.013000000000000001,0.0137,0.0045,0.0005,0.0,0.1443,0.0811,0.0,0.0121,0.0317,0.0512,0.0,0.0,0.0311,0.0,0.0,0.0143,0.0,0.0,0.0,0.0047,0.0021,0.0,0.0,0.0097,0.0081,0.0,0.0858,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0432,0.0005,0.0122,0.0,0.0,0.0299,0.0,0.0083,0.0,0.0018,0.0138,0.0,0.0034,0.0054,0.0145,0.0,0.0497,0.0306,0.0085,0.0319,0.0064,0.0,0.0078,0.0,0.0661,0.0,0.0,0.0,0.0,0.0479,0.0,0.0485,0.0,0.0,0.0,0.0098,0.0,0.0,0.0236,0.0152,0.0255,0.009000000000000001,0.0194,0.0,0.0023,0.0,0.0,0.0123,0.0,0.0423,0.0,0.0,0.0016,0.0105,0.0,0.0,0.0148,0.0,0.0
3413,0.0,0.0016,0.0,0.0,0.0,1.0,0.0,0.0,0.1564,0.0,0.0511,0.0047,0.0654,0.0752,0.0,0.0219,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0057,0.0,0.0,0.0,0.1603,0.0,0.0,0.0,0.054000000000000006,0.0115,0.0,0.0,0.0,0.027999999999999997,0.0174,0.0,0.0,0.0442,0.1903,0.0,0.0104,0.1156,0.0389,0.1587,0.0,0.2531,0.0407,0.1961,0.1585,0.0,0.1063,0.0,0.0194,0.0054,0.0,0.0,0.0,0.1217,0.155,0.0,0.0,0.0325,0.0886,0.0,0.0284,0.0,0.0005,0.0,0.0,0.0304,0.0791,0.0872,0.0177,0.0593,0.0,0.0,0.0197,0.0,0.0591,0.0156,0.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.0,0.0351,0.0342,0.0574,0.0,0.0029,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.032,0.0,0.0,0.0,0.015,0.0,0.0264,0.0401,0.0573,0.0,0.0,0.0754,0.0306,0.0075,0.0,0.0,0.0,0.0219,0.0372,0.0068,0.0405,0.0605,0.0201,0.1892,0.0732,0.0,0.0369,0.0772,0.0326,0.0203,0.0,0.0,0.0,0.0409,0.0446,0.0251,0.0112,0.0
13700,0.002,0.0397,0.0,0.0115,0.0362,0.0,1.0,0.0,0.0,0.0,0.0,0.0149,0.0018,0.0,0.0,0.0,0.0,0.019,0.0351,0.0,0.0077,0.0,0.0,0.0305,0.0,0.0374,0.0333,0.0,0.0,0.0,0.0,0.0239,0.0,0.0297,0.0028,0.0,0.0705,0.0067,0.0726,0.0073,0.0285,0.0,0.0232,0.0759,0.0,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.038,0.0,0.0,0.0113,0.063,0.0,0.0,0.0106,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0335,0.0,0.0208,0.0025,0.0,0.0,0.0,0.0024,0.0,0.0638,0.0,0.0,0.0,0.0,0.0439,0.0243,0.023,0.0,0.038,0.0,0.0615,0.036000000000000004,0.0,0.0049,0.0,0.006999999999999999,0.0233,0.0,0.0,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0031,0.0,0.0492,0.0,0.0,0.008,0.0,0.0,0.027000000000000003,0.0117,0.0,0.0544,0.0242,0.0,0.0,0.0,0.0,0.0,0.0123,0.0,0.034,0.0,0.0,0.0058,0.0384,0.0,0.0,0.0,0.0001,0.0044
14225,0.0123,0.0125,0.0187,0.0,0.0411,0.0,0.0,1.0,0.0,0.0,0.0,0.0039,0.0006,0.0,0.0,0.0,0.0,0.0626,0.0,0.0,0.0,0.0266,0.0,0.0025,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087,0.0081,0.0,0.0224,0.0,0.0,0.006999999999999999,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0279,0.0139,0.0331,0.0,0.001,0.0036,0.0,0.0328,0.0113,0.0,0.0109,0.0216,0.0,0.0005,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0124,0.0013,0.0,0.0,0.1028,0.0089,0.0053,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211,0.0665,0.0,0.0,0.0264,0.0,0.0024,0.0396,0.0,0.0,0.0,0.0118,0.0515,0.0,0.0548,0.0,0.0095,0.036000000000000004,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0156,0.0,0.0026,0.0,0.0,0.0,0.0,0.001,0.0,0.0243,0.0031,0.0059,0.0,0.0,0.0344,0.0,0.0
3897,0.0,0.0,0.0,0.0,0.0152,0.1564,0.0,0.0,1.0,0.0,0.0,0.0044,0.0538,0.0,0.0,0.0185,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0966,0.0267,0.0,0.0012,0.0,0.0102,0.0,0.0,0.0,0.0,0.0032,0.0,0.0,0.0583,0.1113,0.0,0.0,0.2621,0.0,0.149,0.0,0.1714,0.0127,0.1965,0.1644,0.0,0.0911,0.0071,0.0065,0.0,0.0,0.0,0.0,0.1665,0.1498,0.0,0.0,0.0179,0.1068,0.0156,0.0,0.0,0.0,0.0,0.0,0.0335,0.0734,0.121,0.0198,0.0,0.0176,0.0,0.0352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,0.0,0.0789,0.0,0.0,0.018000000000000002,0.0,0.0,0.0106,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0628,0.0,0.0,0.0471,0.0,0.1259,0.0033,0.0,0.0,0.0,0.0165,0.0,0.0,0.0099,0.0,0.0314,0.0,0.0,0.0,0.0
