,12141,12138,1722,12635,12850,3144,3413,13700,14225,3897,4199,17120,5046,5047,6066,6335,8479,8551,1602,9465,1690,11228,10499,5597,6435,8762,9850,2817,3170,4510,2403,2285,1078,7881,6104,8530,4321,6266,3532,8247,8455,7435,7257,3439,14824,11550,10519,8810,5439,7366,1440,8151,11465,4839,4058,3980,6375,2086,4093,1075,1209,11220,1230,4383,7085,4640,8030,8068,9225,9667,4885,4973,11506,7974,1678,2111,11456,6078,8358,5783,5786,10016,7154,11060,10407,1913,7065,3121,5125,6304,6565,27914,10867,6742,2019,3735,6730,10453,10247,4423,5518,6136,8823,3362,5878,1988,1449,7982,4605,9882,1447,6008,9778,8245,8253,6649,7875,1161,2220,10530,2574,11376,2547,7923,13341,4029,9783,11399,1487,8898,4213,12726,13510,15267,15414,16478,11687,2184,4494,11811
3897,0.0,0.0,0.0222,0.0,0.0,0.0,0.1544,0.0,0.0,1.0,0.0,0.0247,0.0054,0.0157,0.0,0.0107,0.0,0.0,0.0301,0.0004,0.0,0.0807,0.0,0.0,0.0045,0.0,0.1486,0.0087,0.0,0.0437,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0164,0.0,0.2061,0.0,0.0,0.2138,0.0166,0.1221,0.0,0.2142,0.0021,0.1739,0.1534,0.0984,0.0332,0.0683,0.0,0.0,0.0,0.0,0.1566,0.0938,0.0484,0.0248,0.0,0.0766,0.0,0.0244,0.0312,0.0079,0.0,0.0143,0.0,0.0,0.0911,0.1737,0.0586,0.0,0.0,0.0079,0.0294,0.0164,0.009000000000000001,0.0,0.0,0.0,0.011000000000000001,0.0,0.0034,0.0,0.0231,0.0,0.0141,0.0206,0.0,0.0,0.0136,0.0338,0.005,0.0514,0.0,0.0,0.0,0.0,0.0294,0.0,0.002,0.0133,0.0,0.026000000000000002,0.0088,0.0171,0.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0106,0.0,0.0655,0.0468,0.0,0.0201,0.0,0.0116,0.1564,0.0,0.0,0.0021,0.0027,0.0,0.006999999999999999,0.0002,0.0163,0.0,0.047,0.0081,0.0,0.0119,0.0
4199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,1.0,0.0,0.0352,0.0137,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0287,0.0365,0.0,0.0,0.0335,0.0033,0.0119,0.0,0.0,0.0,0.0343,0.0,0.0065,0.0,0.0,0.0885,0.0,0.0186,0.0256,0.0,0.0266,0.0,0.0,0.0,0.0,0.0337,0.0,0.0233,0.0,0.0163,0.0,0.0,0.0084,0.0308,0.0,0.0,0.0,0.0204,0.0,0.0154,0.0,0.0,0.0,0.0484,0.0,0.0142,0.0182,0.0145,0.0098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1215,0.017,0.0,0.03,0.0,0.0,0.0475,0.0467,0.0,0.0,0.0502,0.0,0.0103,0.0,0.0,0.0,0.0,0.0857,0.0,0.0041,0.0072,0.0,0.0,0.0,0.0,0.0,0.0145,0.0201,0.005,0.0,0.0,0.0397,0.0,0.0142,0.0,0.0133,0.0498,0.0536,0.0,0.0105,0.0013,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0082,0.0,0.0,0.0,0.0,0.0,0.0089,0.0424,0.0036,0.0,0.0,0.0,0.0,0.0
17120,0.0329,0.0683,0.0,0.0529,0.0111,0.0,0.0,0.0,0.0214,0.0247,0.0,1.0,0.0368,0.0471,0.0,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0.0405,0.0,0.0067,0.0,0.0439,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268,0.0,0.0,0.0,0.0377,0.0,0.0491,0.037000000000000005,0.0169,0.0,0.0,0.0,0.0,0.0,0.0,0.0109,0.0,0.0,0.0346,0.0,0.008,0.0,0.1889,0.0,0.0,0.0,0.0,0.0786,0.0611,0.042,0.0041,0.0,0.0,0.0004,0.0,0.0,0.0,0.2694,0.0,0.0,0.0,0.0,0.0,0.0485,0.0,0.0,0.0002,0.0,0.0496,0.0,0.0493,0.1417,0.0,0.0,0.0,0.0,0.0056,0.0319,0.0,0.0245,0.0,0.0,0.0,0.0448,0.2262,0.0,0.0,0.0905,0.0352,0.0,0.1953,0.0,0.0,0.0046,0.0032,0.0057,0.0087,0.0236,0.001,0.0971,0.0292,0.0838,0.0384,0.1969,0.0003,0.0925,0.0603,0.0,0.09,0.0214,0.0,0.0,0.0286,0.1541,0.0207,0.0,0.0122
5046,0.049,0.0089,0.0,0.0,0.0008,0.0,0.0132,0.0,0.0158,0.0054,0.0352,0.0368,1.0,0.0707,0.0,0.006999999999999999,0.0,0.0,0.0,0.0126,0.0089,0.0252,0.0154,0.0,0.0035,0.0,0.037000000000000005,0.0,0.0,0.0166,0.0,0.1923,0.0017,0.0253,0.0,0.0,0.0177,0.0,0.0198,0.0227,0.037000000000000005,0.0334,0.0,0.0216,0.0,0.055999999999999994,0.0954,0.0032,0.0515,0.0283,0.0365,0.0,0.0,0.0452,0.0206,0.0047,0.0,0.0,0.0373,0.0126,0.0042,0.0,0.0475,0.0178,0.0054,0.0061,0.0031,0.0281,0.0,0.0098,0.0,0.0,0.0694,0.0351,0.0003,0.0,0.0,0.0,0.0538,0.0004,0.0,0.0037,0.0,0.0,0.0446,0.0238,0.0229,0.0,0.0123,0.0015,0.0,0.0,0.0,0.0058,0.0301,0.0309,0.0,0.0,0.0187,0.0,0.0026,0.0,0.0,0.0,0.0,0.0767,0.0,0.0,0.0,0.0515,0.0134,0.0261,0.0337,0.0,0.0448,0.0061,0.0186,0.0177,0.0,0.0418,0.0146,0.0023,0.0,0.0104,0.0246,0.0349,0.0,0.0081,0.0,0.0028,0.006,0.0,0.0,0.005,0.0,0.0043,0.0031,0.0,0.0041,0.0
5047,0.0402,0.0447,0.0187,0.0681,0.0058,0.0314,0.0279,0.0335,0.0211,0.0157,0.0137,0.0471,0.0707,1.0,0.0205,0.0418,0.0335,0.03,0.0,0.0518,0.0318,0.027999999999999997,0.0282,0.0,0.0352,0.0136,0.0501,0.0512,0.006999999999999999,0.0,0.0,0.0445,0.0,0.02,0.0083,0.0,0.0468,0.0,0.0,0.075,0.0239,0.0338,0.0,0.0287,0.0301,0.0132,0.0983,0.0793,0.0554,0.0361,0.0502,0.02,0.086,0.1008,0.05,0.0622,0.0,0.0711,0.0598,0.0101,0.0657,0.0258,0.0396,0.0055,0.0497,0.0239,0.0,0.0466,0.0,0.0257,0.0614,0.0634,0.0663,0.0251,0.0182,0.0446,0.0,0.0209,0.0507,0.046,0.0195,0.0,0.0,0.04,0.0406,0.0598,0.0761,0.0,0.0632,0.0068,0.0035,0.0212,0.0114,0.0608,0.037000000000000005,0.0406,0.0,0.0137,0.0309,0.0528,0.0226,0.0814,0.0069,0.0,0.0009,0.0579,0.0197,0.0515,0.0,0.0385,0.1245,0.034,0.0623,0.0121,0.0559,0.0296,0.0509,0.0183,0.0446,0.05,0.0526,0.0,0.0978,0.0321,0.0466,0.0692,0.0239,0.0452,0.091,0.0657,0.0365,0.0429,0.0,0.0351,0.0,0.0,0.0183,0.0447,0.0924,0.0
6066,0.055999999999999994,0.0,0.0,0.0,0.0,0.042,0.0,0.0238,0.0,0.0,0.0085,0.0,0.0,0.0205,1.0,0.0,0.0401,0.0098,0.0,0.0026,0.0581,0.0,0.0305,0.0,0.055,0.0606,0.0,0.066,0.0441,0.0437,0.0,0.0082,0.0,0.0025,0.003,0.0816,0.0,0.0,0.0,0.0,0.0,0.0,0.0371,0.0,0.0256,0.0,0.0,0.0194,0.0,0.0,0.0,0.0,0.0314,0.0028,0.0,0.0,0.0,0.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0273,0.0,0.0,0.012,0.0427,0.0087,0.0,0.0032,0.0,0.0,0.0263,0.0,0.0714,0.0,0.0,0.0,0.0949,0.0081,0.036000000000000004,0.0,0.0636,0.0,0.0,0.0,0.0,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0358,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.0,0.0177,0.0,0.0,0.0,0.0434,0.0495,0.0,0.008,0.0,0.0,0.0,0.0274,0.0,0.0,0.0617,0.0,0.0512,0.0,0.0,0.0,0.0277,0.0115,0.0478,0.0,0.0322,0.0027,0.0,0.0,0.0,0.0,0.0112,0.0,0.0036,0.0
6335,0.0306,0.1187,0.0073,0.0454,0.0324,0.0086,0.0,0.0,0.0744,0.0107,0.0,0.0066,0.006999999999999999,0.0418,0.0,1.0,0.0113,0.0,0.0,0.013000000000000001,0.0,0.0359,0.0,0.0,0.0384,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0269,0.0037,0.0006,0.0,0.0,0.0,0.0,0.0,0.0115,0.0,0.0247,0.0,0.0267,0.0,0.0187,0.0,0.0367,0.0464,0.0124,0.0,0.0273,0.0,0.0272,0.0,0.0,0.0401,0.0103,0.0063,0.0,0.0172,0.0562,0.0,0.0157,0.0,0.0432,0.0,0.0113,0.1305,0.0502,0.0884,0.0394,0.0194,0.0,0.0231,0.0,0.0,0.0897,0.0118,0.0,0.0,0.0,0.0,0.0,0.0842,0.0,0.0436,0.0,0.0,0.0217,0.1207,0.0597,0.0,0.0004,0.0,0.0,0.0,0.0087,0.0,0.0203,0.0261,0.0,0.0,0.0,0.0,0.0656,0.032,0.0293,0.038,0.0219,0.0213,0.0,0.0562,0.0,0.0,0.0,0.0,0.0083,0.0787,0.0,0.0244,0.0795,0.0189,0.0361,0.0049,0.0,0.0205,0.138,0.0,0.0,0.0464,0.0036,0.0,0.0009,0.0539,0.0008,0.0263,0.0
8479,0.0,0.0,0.0634,0.0,0.0,0.1501,0.0,0.0204,0.0427,0.0,0.0,0.0,0.0,0.0335,0.0401,0.0113,1.0,0.0577,0.0008,0.0,0.0217,0.0,0.0,0.0881,0.0096,0.0,0.0162,0.0,0.0299,0.0,0.0,0.0,0.0,0.0055,0.0149,0.0041,0.0,0.0045,0.0,0.0879,0.0,0.0033,0.0,0.0112,0.0,0.0046,0.01,0.0205,0.0,0.0,0.0,0.0054,0.0746,0.0174,0.0,0.0346,0.0579,0.0833,0.0229,0.0,0.046,0.0,0.0009,0.0,0.0393,0.0,0.0,0.0224,0.0,0.0159,0.0,0.0,0.0089,0.0,0.0128,0.0661,0.0,0.1126,0.0,0.0319,0.0,0.0,0.0686,0.0134,0.0,0.0595,0.0,0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0425,0.0,0.0025,0.0,0.0196,0.0339,0.0085,0.1037,0.012,0.0112,0.0,0.08900000000000001,0.0,0.0,0.0,0.0,0.0322,0.0,0.0487,0.0,0.0575,0.0126,0.0394,0.0,0.0548,0.0,0.0386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366,0.0,0.0728,0.0,0.0042,0.0,0.0,0.0011,0.0,0.0222,0.0505,0.0
8551,0.0436,0.0078,0.0,0.0,0.0,0.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0098,0.0,0.0577,1.0,0.0,0.0,0.0226,0.0,0.0,0.0473,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0088,0.0,0.0,0.0,0.0315,0.0,0.0,0.0,0.0109,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0451,0.0175,0.0,0.0637,0.0255,0.0456,0.0,0.0063,0.0168,0.0,0.0,0.0,0.0328,0.0,0.0,0.0043,0.0,0.0319,0.0,0.0,0.0,0.0,0.0,0.0174,0.0,0.0147,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0057,0.0,0.0289,0.0172,0.0104,0.0,0.0,0.0,0.0,0.0053,0.0,0.0,0.0046,0.0,0.0,0.0301,0.0639,0.0,0.0,0.0,0.0186,0.0,0.0,0.0,0.0,0.038,0.0003,0.0431,0.0,0.0095,0.0045,0.0407,0.0,0.0015,0.0,0.0101,0.0,0.0,0.0,0.0,0.0021,0.0,0.0135,0.0229,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0695,0.013000000000000001,0.0032
1602,0.0,0.0166,0.0035,0.0,0.0373,0.0208,0.0,0.0546,0.0,0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0256,0.0,0.0,0.0062,0.0355,0.0056,0.1158,0.0116,0.0023,0.1473,0.0,0.1035,0.0,0.0129,0.0067,0.0171,0.0926,0.0206,0.0,0.0,0.0,0.0357,0.0,0.0398,0.0278,0.0221,0.0091,0.0387,0.0,0.0,0.0,0.099,0.013999999999999999,0.0,0.0308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0,0.0,0.0095,0.0258,0.0341,0.0612,0.0,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156,0.0298,0.0,0.0,0.0269,0.0649,0.0,0.0,0.0003,0.0,0.1324,0.0318,0.0,0.0,0.0174,0.0057,0.0,0.0,0.0,0.0201,0.0159,0.0088,0.0,0.0,0.0214,0.0121,0.0002,0.0,0.0,0.0,0.0,0.0237,0.1033,0.0621,0.0268,0.0647,0.0544,0.0,0.0,0.0286,0.0,0.0,0.0135,0.0,0.0,0.0075,0.0,0.0,0.1238,0.0085,0.0,0.0,0.0061,0.0
9465,0.0104,0.0,0.0,0.0,0.0,0.0062,0.1083,0.0211,0.0,0.0004,0.0,0.0,0.0126,0.0518,0.0026,0.013000000000000001,0.0,0.0,0.0,1.0,0.0159,0.0072,0.0424,0.0,0.0005,0.0,0.0262,0.0197,0.0,0.0394,0.0,0.0,0.0,0.0337,0.021,0.0,0.0793,0.0,0.0419,0.0293,0.0439,0.0072,0.0,0.021,0.0,0.0483,0.0134,0.0147,0.1541,0.02,0.0227,0.0346,0.0,0.0144,0.034,0.0,0.0,0.0087,0.0218,0.0435,0.0346,0.0,0.0,0.0041,0.0065,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0181,0.0435,0.0162,0.0152,0.0,0.0,0.0603,0.0018,0.0,0.017,0.0123,0.0,0.0,0.0059,0.0409,0.0,0.0,0.0331,0.0,0.0,0.0,0.0074,0.0183,0.0322,0.0,0.0093,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0049,0.0385,0.013000000000000001,0.018000000000000002,0.0,0.0,0.0,0.0056,0.0031,0.0594,0.0,0.0,0.0,0.0,0.0,0.0129,0.0026,0.0179,0.0302,0.003,0.0226,0.0,0.0,0.0098,0.0,0.0035,0.0,0.0,0.0,0.0
