,12141,12138,1722,12635,12850,3144,3413,13700,14225,3897,4199,17120,5046,5047,16245,6066,6335,8479,8551,1602,9465,1690,11228,10499,5597,6502,6435,8762,9850,2817,3170,4510,2403,2285,1078,7881,6104,8530,4321,6266,3532,8247,8455,7435,7257,3439,14824,11550,10519,8810,5439,1440,7985,8151,11465,4839,4058,3980,6375,2086,4093,1075,11220,1230,4383,7085,4640,8030,9225,9667,4885,4973,11506,7974,1678,2111,6078,8358,5783,5786,10016,7154,11060,10407,1913,7065,3121,5125,6304,6565,27914,10867,6742,2019,3735,6730,10453,10247,4423,5256,5518,6136,8823,3362,5878,1988,1449,7982,4605,9882,1447,6008,9778,8253,6649,7875,1161,2220,10530,2574,11376,2547,7923,13341,4029,9783,11399,1487,8898,4213,12726,13510,15267,15414,16478,11687,2184,4494,11811
3897,0.0,0.0,0.0245,0.0,0.0,0.0,0.1018,0.0,0.0,1.0,0.0015,0.0,0.0,0.0,0.0182,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0075,0.0,0.0,0.1078,0.025,0.0,0.0,0.0,0.0054,0.0,0.0,0.0,0.0,0.0072,0.0,0.0,0.0107,0.1111,0.0,0.0,0.2159,0.0054,0.0721,0.0083,0.1161,0.0,0.1174,0.0,0.0674,0.0143,0.0046,0.0,0.0058,0.0065,0.0,0.1382,0.0848,0.0,0.0,0.0924,0.0,0.0,0.0,0.0,0.008,0.0,0.0413,0.0566,0.1525,0.023,0.0,0.0,0.0,0.0038,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0469,0.0,0.0212,0.0486,0.0015,0.1094,0.0043,0.0,0.0,0.0,0.0,0.0,0.1382,0.0032,0.0,0.0098,0.0,0.0,0.0063,0.0
4199,0.0,0.0,0.0,0.0,0.0,0.0113,0.0,0.0,0.0,0.0015,1.0,0.0,0.0303,0.0156,0.0,0.0,0.0189,0.0028,0.0,0.0,0.0,0.0137,0.0,0.0034,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0248,0.0,0.061,0.0113,0.0495,0.0,0.0,0.0828,0.0,0.0123,0.0481,0.0,0.0169,0.0,0.0,0.0,0.0,0.0424,0.0,0.0,0.0067,0.0228,0.0061,0.0,0.0035,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.0,0.0291,0.0,0.0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1767,0.0,0.0,0.0944,0.0,0.0129,0.0342,0.046,0.0,0.0,0.0019,0.0022,0.0122,0.0,0.0283,0.0,0.0,0.0001,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0346,0.0404,0.0,0.0,0.0,0.0,0.0,0.0,0.0477,0.062,0.0711,0.0645,0.0,0.0643,0.0068,0.0281,0.026000000000000002,0.0185,0.0117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0107,0.0,0.0,0.0,0.0,0.0
17120,0.0,0.0095,0.0,0.0185,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0717,0.0075,0.0,0.0,0.0008,0.0,0.0,0.0,0.0164,0.0,0.0,0.0,0.0,0.0,0.0143,0.0,0.0569,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0141,0.0,0.0,0.0,0.0466,0.0413,0.0,0.0317,0.0,0.0,0.0,0.0152,0.0,0.0043,0.0,0.0,0.0,0.0,0.0095,0.0603,0.0345,0.0,0.0,0.0,0.064,0.0,0.0305,0.0,0.0074,0.0,0.0361,0.0,0.0,0.0687,0.0,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0159,0.0,0.0,0.0099,0.0,0.0023,0.0946,0.0404,0.0,0.0,0.0,0.0,0.0027,0.0,0.0,0.0642,0.0,0.0,0.0016,0.0432,0.0404,0.0008,0.0,0.0,0.0123,0.0,0.0008,0.0,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0143,0.0217,0.001,0.0585,0.0,0.0117,0.0452,0.0,0.0006,0.0095,0.0003,0.0,0.0032,0.0702,0.0,0.0,0.0024
5046,0.0701,0.0,0.0121,0.0,0.0305,0.0,0.0192,0.0014,0.0555,0.0,0.0303,0.0,1.0,0.006,0.0,0.0,0.0119,0.0,0.0177,0.0011,0.0132,0.0262,0.0157,0.0036,0.0089,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0,0.1135,0.0,0.009000000000000001,0.0,0.0088,0.0335,0.0,0.0365,0.0246,0.0,0.0007,0.0,0.0,0.0124,0.0,0.0878,0.0172,0.0226,0.0045,0.1956,0.0082,0.0283,0.0207,0.0239,0.0,0.0,0.0,0.0059,0.0,0.0,0.0465,0.0,0.004,0.0,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0183,0.0004,0.0402,0.025,0.0,0.0,0.0,0.0113,0.0195,0.0,0.034,0.0,0.0,0.0418,0.0513,0.0,0.0567,0.0,0.0,0.0025,0.0,0.0717,0.0243,0.0,0.0,0.0,0.0123,0.0009,0.0088,0.0419,0.0464,0.0,0.0,0.0,0.0542,0.0,0.0286,0.063,0.0078,0.0255,0.0,0.0302,0.0,0.0,0.0258,0.0,0.0,0.0399,0.0,0.0183,0.0,0.0603,0.0,0.0,0.0127,0.0,0.0059,0.0341,0.0,0.0029,0.0,0.0063,0.0563,0.0212
5047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.0156,0.0,0.006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502,0.0173,0.0,0.0,0.0346,0.0,0.0419,0.0057,0.0054,0.006,0.0,0.0165,0.0,0.0,0.0579,0.0333,0.0188,0.0,0.0078,0.0,0.0294,0.0115,0.0,0.0052,0.0,0.0201,0.0043,0.0,0.0192,0.0,0.0,0.0,0.0051,0.0,0.0098,0.0,0.0019,0.0,0.0018,0.0147,0.0,0.0,0.0,0.0,0.0,0.0037,0.0351,0.0,0.0,0.0,0.0324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.02,0.0,0.0204,0.0,0.0,0.0,0.0,0.0109,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249,0.0034
16245,0.0,0.0331,0.0,0.084,0.0,0.0,0.0437,0.0,0.0,0.0182,0.0,0.0717,0.0,0.0,1.0,0.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0163,0.0,0.0,0.0,0.0,0.0,0.0162,0.0135,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0217,0.1335,0.0,0.0,0.0601,0.0,0.0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062,0.0,0.0957,0.1363,0.0,0.0,0.0,0.0,0.0763,0.0003,0.0,0.0,0.0446,0.0,0.0,0.0,0.0617,0.1805,0.0,0.0,0.0,0.0,0.0,0.0032,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0176,0.0193,0.1468,0.0,0.1064,0.2112,0.0,0.1023,0.0,0.0,0.0,0.0,0.1947,0.0,0.0047,0.079
6066,0.0,0.0324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0075,0.0,0.0,0.0101,1.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0093,0.0023,0.0,0.0,0.0,0.0044,0.0051,0.0,0.0165,0.0,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0,0.0001,0.0,0.013000000000000001,0.0,0.0,0.0027,0.0376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363,0.0,0.0061,0.0,0.0,0.0235,0.0,0.0295,0.0239,0.0,0.0,0.0,0.0,0.0,0.0348,0.0,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0,0.0086,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0001,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322,0.0,0.0,0.0276,0.0178,0.0,0.0,0.0203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204,0.0,0.0,0.0,0.0,0.0064,0.0,0.069,0.0,0.0491,0.0382,0.0078,0.0445,0.0,0.0,0.0,0.0063,0.0303,0.0,0.0,0.0
6335,0.0,0.0,0.0596,0.0,0.0178,0.0275,0.0379,0.0,0.0,0.0,0.0189,0.0,0.0119,0.0,0.0,0.0,1.0,0.0188,0.0112,0.0124,0.0041,0.0,0.0808,0.0021,0.0115,0.0,0.02,0.0,0.0407,0.0,0.0272,0.0404,0.0047,0.013999999999999999,0.0,0.0032,0.0184,0.0,0.0616,0.0,0.0306,0.0392,0.0348,0.0074,0.0,0.0424,0.0,0.0235,0.0164,0.0619,0.0455,0.0544,0.0062,0.0882,0.0,0.0,0.0129,0.0,0.0124,0.0,0.0637,0.0311,0.0,0.0397,0.046,0.0,0.0,0.0548,0.0,0.0,0.0,0.0,0.0721,0.0268,0.0288,0.0,0.0195,0.0323,0.043,0.0,0.0171,0.0,0.0065,0.0121,0.0002,0.0,0.0,0.0138,0.028999999999999998,0.0049,0.0121,0.2461,0.0,0.0,0.0131,0.0,0.0372,0.0167,0.0,0.0,0.0059,0.006,0.0082,0.0277,0.0,0.0262,0.0,0.0062,0.0,0.0456,0.0172,0.0,0.0188,0.0098,0.0,0.0013,0.0088,0.0,0.0,0.1451,0.0,0.0,0.1935,0.0,0.0504,0.016,0.0,0.006,0.0,0.0259,0.0054,0.0637,0.0396,0.0049,0.0638,0.0,0.0,0.0697,0.0
8479,0.017,0.0,0.0723,0.0,0.0,0.1933,0.0118,0.0,0.0027,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0188,1.0,0.0284,0.0051,0.0,0.0161,0.0,0.0,0.1123,0.0256,0.0398,0.0615,0.0,0.0135,0.0301,0.0019,0.016,0.0081,0.0,0.0378,0.0245,0.0474,0.0039,0.0,0.0031,0.0475,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0034,0.0134,0.0,0.0103,0.0,0.0,0.0204,0.0214,0.1383,0.0003,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0154,0.057,0.0045,0.0,0.0,0.0,0.0373,0.0269,0.0,0.0,0.0073,0.0,0.0,0.006999999999999999,0.0,0.0,0.0099,0.0,0.0,0.012,0.0242,0.0,0.0643,0.0019,0.0001,0.0197,0.0377,0.0,0.0725,0.0,0.0605,0.0015,0.0,0.0,0.0228,0.0207,0.0,0.0128,0.0,0.0,0.067,0.0,0.0,0.0,0.0206,0.0,0.0,0.0092,0.0,0.0092,0.0,0.0003,0.0,0.0,0.0528,0.0,0.0155,0.0018,0.0,0.0,0.0,0.0134,0.0077,0.0
8551,0.0688,0.0131,0.0183,0.0112,0.0186,0.0462,0.0,0.0,0.086,0.0,0.0,0.0008,0.0177,0.0,0.0,0.0014,0.0112,0.0284,1.0,0.0475,0.0,0.0428,0.016,0.0175,0.0402,0.0352,0.0264,0.0325,0.0,0.0,0.0403,0.0,0.0287,0.0,0.0,0.0,0.0167,0.031,0.0,0.0,0.0283,0.0427,0.0,0.0181,0.0042,0.0218,0.0053,0.0,0.006,0.0128,0.0199,0.015,0.0,0.0,0.0501,0.0,0.0234,0.0928,0.0366,0.0,0.0429,0.0136,0.0,0.04,0.0,0.0439,0.0,0.021,0.0117,0.0,0.0,0.0,0.0,0.005,0.0045,0.0261,0.1015,0.0,0.0,0.0,0.0,0.0305,0.1991,0.0,0.0478,0.0268,0.0,0.0559,0.0477,0.0365,0.0,0.0,0.013000000000000001,0.0,0.0,0.0241,0.0223,0.0241,0.0182,0.0195,0.0627,0.0628,0.0079,0.051,0.0092,0.0273,0.0,0.0,0.0,0.0263,0.021,0.0,0.0389,0.0,0.0377,0.0255,0.0164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0421,0.0037,0.0,0.0358,0.0,0.0429,0.0149,0.0,0.0131,0.0,0.0336,0.0262,0.0
1602,0.032,0.0115,0.0179,0.0,0.0697,0.049,0.0305,0.0389,0.025,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0124,0.0051,0.0475,1.0,0.0041,0.0174,0.0,0.0,0.0,0.0,0.0,0.0084,0.0099,0.0,0.0765,0.0162,0.2121,0.0,0.0747,0.0,0.0203,0.2103,0.0,0.1511,0.0503,0.0134,0.0051,0.0152,0.2059,0.0024,0.0,0.0,0.0,0.0376,0.0275,0.0295,0.0,0.0,0.0329,0.0132,0.0067,0.0029,0.0328,0.0406,0.0222,0.0,0.0,0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0105,0.0,0.1003,0.042,0.0,0.0,0.0,0.0,0.0,0.0156,0.0859,0.0,0.0273,0.0,0.0,0.0169,0.0,0.0561,0.0,0.0286,0.0,0.0675,0.2131,0.0111,0.0033,0.0446,0.0069,0.0141,0.0157,0.0,0.0,0.0,0.0119,0.0195,0.0338,0.0,0.0038,0.0509,0.0,0.0,0.0,0.0,0.0,0.0,0.0488,0.0033,0.0,0.011000000000000001,0.0094,0.0,0.0,0.0207,0.006,0.0023,0.0311,0.0107,0.0232,0.0383,0.0222,0.0288,0.0428,0.0,0.0,0.0,0.0022,0.0
9465,0.0319,0.0,0.0,0.0,0.0318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0,0.0,0.0,0.0041,0.0,0.0,0.0041,1.0,0.0033,0.0377,0.0061,0.0057,0.0039,0.0053,0.0108,0.0,0.0321,0.0,0.0,0.0,0.0149,0.0,0.0,0.0358,0.0,0.0526,0.0,0.0027,0.022000000000000002,0.0037,0.0,0.0,0.0298,0.0,0.0,0.022000000000000002,0.0064,0.1792,0.0018,0.0156,0.0316,0.0114,0.0,0.0528,0.0126,0.0016,0.01,0.0043,0.0191,0.0027,0.0162,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0001,0.0204,0.0,0.0339,0.0,0.0182,0.0125,0.0115,0.0,0.0166,0.0,0.0374,0.0233,0.0025,0.0331,0.0,0.0,0.0226,0.0391,0.0,0.0044,0.0,0.0,0.0,0.0,0.0168,0.0,0.0,0.0233,0.0297,0.0382,0.0,0.0436,0.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482,0.0,0.0318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124,0.0,0.0025,0.0,0.0,0.0378,0.0,0.0043,0.0384,0.0,0.0708,0.0,0.0,0.0177,0.0
