,12141,12138,1722,12635,12850,3144,3413,13700,14225,3897,4199,17120,5046,5047,6066,6335,8479,8551,1602,9465,1690,11228,10499,5597,6502,6435,8762,9850,2817,3170,4510,2403,2285,1078,7881,6104,8530,4321,6266,3532,8247,8455,7435,7257,3439,14824,11550,10519,8810,5439,7366,1440,7985,8151,11465,4839,4058,3980,6375,2086,4093,1209,11220,1230,4383,7085,4640,8030,8068,9225,9667,4885,4973,11506,7974,1678,2111,11456,6078,8358,5783,5786,10016,7154,11060,10407,1913,7065,3121,5125,6304,6565,27914,10867,6742,2019,3735,6730,10453,10247,4423,5256,5518,6136,8823,3362,5878,1988,1449,7982,4605,9882,1447,6008,9778,8245,8253,6649,7875,1161,2220,10530,2574,11376,2547,7923,13341,4029,9783,11399,1487,8898,4213,12726,13510,15267,15414,16478,11687,2184,4494,11811
12141,1.0,0.0145,0.0,0.0213,0.055,0.0053,0.0,0.0172,0.0153,0.0,0.0,0.0192,0.0307,0.0507,0.0908,0.0,0.0,0.049,0.0232,0.0215,0.1021,0.0,0.0464,0.0,0.0,0.0,0.0013,0.0,0.0249,0.0,0.0053,0.0421,0.0,0.0019,0.0,0.0171,0.0201,0.019,0.0,0.0151,0.0,0.0,0.0,0.036000000000000004,0.0,0.0108,0.0,0.0,0.0018,0.0,0.0,0.0165,0.0265,0.0,0.0227,0.0292,0.0,0.0468,0.0303,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119,0.0,0.0289,0.0,0.0,0.0,0.0,0.0187,0.0133,0.0161,0.0,0.0,0.0,0.0,0.0124,0.0234,0.0,0.0,0.004,0.03,0.0,0.0462,0.0144,0.003,0.0,0.0297,0.0031,0.0099,0.0237,0.059000000000000004,0.0,0.0145,0.0,0.0297,0.0037,0.0,0.0,0.0026,0.006999999999999999,0.015,0.0376,0.0,0.0,0.0789,0.0787,0.0083,0.0,0.0,0.0,0.006,0.1145,0.0,0.0108,0.0,0.0025,0.027999999999999997,0.0,0.0,0.0,0.009000000000000001,0.1072,0.0,0.0,0.0305,0.0319,0.0,0.0,0.0,0.0066,0.0,0.075,0.0173,0.0632
12138,0.0145,1.0,0.0,0.0758,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0681,0.0,0.0187,0.0251,0.0,0.0,0.0172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404,0.0,0.0062,0.0,0.0,0.0043,0.0,0.0,0.0039,0.0,0.0,0.0,0.0075,0.0,0.0422,0.0,0.0,0.0063,0.0,0.0,0.0254,0.0,0.0284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0215,0.0,0.0,0.0,0.0,0.23,0.0447,0.0149,0.0,0.0107,0.0047,0.0103,0.0127,0.0,0.0,0.0557,0.0,0.0,0.0,0.0,0.0,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.1232,0.1257,0.0256,0.0016,0.0,0.0,0.0,0.0,0.0047,0.0115,0.0063,0.0,0.0272,0.0,0.0227,0.0564,0.0,0.0,0.0594,0.0,0.013999999999999999,0.0881,0.0,0.0,0.0,0.0247,0.0,0.0,0.0,0.0,0.0598,0.0,0.0122,0.0104,0.06,0.0,0.0695,0.1691,0.0,0.0453,0.0,0.0,0.0,0.0087,0.0971,0.0,0.0,0.0075
1722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0083,0.0,0.0,0.0078,0.0,0.0539,0.0606,0.0014,0.0114,0.0,0.0,0.0347,0.0,0.0713,0.0312,0.0,0.0264,0.0,0.0,0.0583,0.086,0.0002,0.0,0.0028,0.0259,0.0433,0.0102,0.0069,0.0206,0.0146,0.0487,0.0,0.0,0.0055,0.0431,0.0,0.0144,0.0198,0.0,0.0232,0.0,0.0,0.0,0.052000000000000005,0.0409,0.0018,0.018000000000000002,0.0,0.0847,0.0166,0.0412,0.0776,0.0,0.0,0.0184,0.0,0.0,0.0,0.0345,0.0,0.0064,0.0,0.0,0.0097,0.0,0.0111,0.0,0.017,0.0728,0.0134,0.0,0.0,0.0035,0.0116,0.0043,0.002,0.0,0.0238,0.031,0.0023,0.0,0.0,0.0,0.075,0.0,0.0,0.0059,0.0406,0.0,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0317,0.0193,0.0,0.0,0.0,0.0,0.0021,0.0,0.0189,0.0,0.0,0.0154,0.0,0.0,0.0135,0.0225,0.0,0.0208,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0676,0.0,0.0,0.0528,0.0029,0.0221,0.0,0.0,0.0158,0.0
12635,0.0213,0.0758,0.0,1.0,0.0698,0.0,0.0,0.0152,0.0301,0.0,0.0,0.0739,0.0,0.0426,0.0311,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0312,0.0,0.0,0.0086,0.0011,0.0,0.0,0.0159,0.0097,0.0159,0.0,0.0,0.0117,0.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,0.0405,0.0,0.0,0.0001,0.0091,0.0,0.0032,0.0,0.0116,0.0,0.0,0.0,0.0492,0.0,0.027000000000000003,0.0016,0.0,0.0029,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0035,0.0115,0.0898,0.0342,0.012,0.0,0.0,0.0155,0.0,0.0,0.0,0.0,0.0441,0.0,0.0,0.0,0.0,0.0082,0.0524,0.0,0.0108,0.0,0.0,0.0158,0.0,0.0534,0.0323,0.0,0.0228,0.0,0.0,0.0336,0.0098,0.0,0.0077,0.0493,0.0,0.0,0.0157,0.0094,0.0875,0.0,0.0352,0.0536,0.0065,0.0,0.0536,0.0,0.0,0.0,0.0184,0.0,0.0,0.0,0.0,0.0786,0.0068,0.0214,0.0,0.0426,0.0,0.0607,0.0666,0.0,0.021,0.0226,0.0167,0.0,0.0,0.0644,0.0076,0.0824,0.0929
12850,0.055,0.0,0.0,0.0698,1.0,0.0,0.0,0.0412,0.0,0.0,0.0,0.0169,0.0,0.0,0.0572,0.0,0.0,0.0,0.0344,0.0,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0294,0.0,0.0382,0.0,0.0,0.0479,0.0216,0.049,0.0194,0.0316,0.0,0.0,0.0455,0.0,0.038,0.0019,0.0018,0.0,0.0129,0.0,0.0,0.0,0.0,0.0269,0.0089,0.0,0.0133,0.0,0.0629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0324,0.0061,0.0,0.0,0.0,0.0976,0.0161,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0631,0.0187,0.0781,0.0,0.0003,0.0,0.0226,0.0476,0.0037,0.0077,0.0031,0.0,0.0049,0.0,0.0,0.0,0.0,0.0053,0.0177,0.0,0.0,0.0,0.0391,0.0231,0.0253,0.0168,0.0,0.023,0.0,0.0198,0.0484,0.0129,0.0,0.0059,0.0712,0.0,0.0,0.0,0.0,0.0371,0.0,0.0,0.0066,0.0,0.0,0.0174,0.0485,0.0,0.0,0.0,0.0042,0.0428
3144,0.0053,0.0,0.0,0.0,0.0,1.0,0.0,0.0697,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1038,0.0,0.0183,0.0235,0.0,0.0,0.0,0.07,0.0028,0.0,0.0742,0.0,0.0027,0.0502,0.0066,0.0195,0.0,0.0129,0.0,0.0226,0.0,0.0,0.0068,0.0,0.05,0.0,0.0311,0.0096,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.1318,0.0152,0.0,0.0125,0.0153,0.0443,0.0,0.0,0.0183,0.0,0.0,0.0,0.0,0.0,0.0341,0.0,0.038,0.0196,0.0,0.0,0.0,0.0,0.102,0.0119,0.0946,0.0,0.0,0.0,0.0,0.0405,0.0877,0.0,0.0,0.0,0.0,0.0156,0.0,0.0,0.0,0.0331,0.0,0.0,0.0041,0.0087,0.0,0.003,0.0147,0.0739,0.0058,0.0,0.0,0.0,0.0,0.0724,0.0,0.0,0.0,0.0,0.0351,0.0029,0.0285,0.0,0.0,0.0027,0.0,0.0,0.0167,0.0,0.0,0.0235,0.0,0.0,0.0,0.0,0.0011,0.0095,0.1155,0.0,0.0843,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0269,0.0
3413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1733,0.0,0.0,0.0019,0.0561,0.0,0.0543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1256,0.0148,0.0,0.0156,0.0166,0.0,0.018000000000000002,0.0,0.0,0.0009,0.0006,0.0197,0.0,0.0,0.1487,0.0,0.0033,0.1294,0.0,0.1346,0.0,0.1053,0.0103,0.0899,0.106,0.0,0.1148,0.0,0.0288,0.0,0.0,0.0439,0.0,0.1241,0.0,0.0785,0.0224,0.1298,0.0,0.021,0.0,0.0,0.0225,0.0,0.0,0.0208,0.0958,0.1818,0.0,0.0,0.0,0.0,0.0312,0.0,0.0237,0.0,0.0107,0.0,0.0,0.0166,0.0341,0.0388,0.0,0.0,0.0,0.0,0.0181,0.0127,0.0,0.0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.003,0.0,0.0,0.0462,0.0064,0.0,0.0084,0.0201,0.0367,0.0,0.008,0.0,0.0022,0.0,0.0071,0.0328,0.0,0.0,0.0,0.0,0.11599999999999999,0.0,0.0,0.0032,0.0043,0.0056,0.0,0.0009,0.0,0.0,0.0827,0.0197,0.0154,0.0,0.0
13700,0.0172,0.0052,0.0,0.0152,0.0412,0.0697,0.0,1.0,0.011000000000000001,0.0,0.0,0.0078,0.0444,0.0132,0.0029,0.0,0.0,0.0024,0.0344,0.0,0.0,0.0,0.0,0.0284,0.0,0.0,0.0103,0.0,0.0177,0.0118,0.0344,0.075,0.0455,0.0256,0.0,0.0,0.0337,0.003,0.0391,0.0189,0.1007,0.0,0.0501,0.0329,0.0,0.0068,0.0,0.0132,0.005,0.0037,0.0,0.0044,0.0,0.0,0.0926,0.0824,0.0417,0.0158,0.0253,0.1397,0.0,0.0186,0.0,0.0,0.0,0.0,0.0,0.0018,0.0306,0.0,0.0095,0.0556,0.0,0.0,0.0,0.0,0.0816,0.0,0.0046,0.0177,0.0,0.0054,0.0,0.0088,0.0136,0.0,0.0381,0.0143,0.0187,0.0,0.0382,0.0279,0.021,0.0,0.0208,0.0318,0.0578,0.0129,0.0,0.013000000000000001,0.0,0.0089,0.0278,0.0,0.0,0.0,0.0,0.0225,0.0,0.0365,0.0,0.0,0.0499,0.0,0.0158,0.0119,0.0012,0.0286,0.0,0.0178,0.0493,0.0322,0.0,0.0491,0.0479,0.0238,0.0,0.0079,0.0457,0.0281,0.0583,0.045,0.0434,0.0,0.0067,0.0277,0.0476,0.0,0.0,0.0,0.0335,0.0015
14225,0.0153,0.0,0.0,0.0301,0.0,0.02,0.0,0.011000000000000001,1.0,0.0,0.0,0.0,0.0048,0.0,0.0147,0.0,0.0,0.0097,0.0,0.0,0.0,0.0194,0.0025,0.0,0.0181,0.0,0.0,0.0,0.0074,0.0,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0374,0.0,0.026000000000000002,0.0432,0.0,0.005,0.0023,0.0,0.0164,0.0,0.0149,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0023,0.0076,0.0161,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.016,0.0,0.0187,0.0,0.0091,0.0,0.0,0.0,0.0014,0.0169,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,0.0,0.0084,0.0,0.0357,0.0,0.0,0.1078,0.0008,0.0086,0.0251,0.0,0.0045,0.0024,0.0,0.0,0.0,0.0236,0.0,0.0226,0.0045,0.0,0.0043,0.0,0.0,0.0146,0.0039,0.0,0.0,0.0,0.0244,0.0,0.0064,0.0,0.0276,0.0354,0.0028,0.0,0.0,0.0,0.0255,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0346,0.0321,0.0024,0.0,0.0,0.0604,0.028999999999999998,0.0248
