,12141,12138,1722,12635,12850,3144,3413,13700,14225,3897,4199,17120,5046,5047,16245,6066,6335,8479,8551,1602,9465,1690,11228,10499,5597,6502,6435,8762,9850,2817,3170,4510,2403,2285,1078,7881,6104,8530,4321,6266,3532,8247,8455,7435,7257,3439,14824,11550,10519,8810,5439,7366,1440,7985,8151,11465,4839,4058,3980,6375,2086,4093,1209,11220,1230,4383,7085,4640,8030,8068,9225,9667,4885,4973,11506,7974,1678,2111,11456,6078,8358,5783,5786,10016,7154,11060,10407,1913,7065,3121,5125,6304,6565,27914,10867,6742,2019,3735,6730,10453,10247,4423,5256,5518,6136,8823,3362,5878,1988,1449,7982,4605,9882,1447,6008,9778,8245,8253,6649,7875,1161,2220,10530,2574,11376,2547,7923,13341,4029,9783,11399,1487,8898,4213,12726,13510,15267,15414,16478,11687,2184,4494,11811
12141,1.0,0.0012,0.0,0.0311,0.057999999999999996,0.0026,0.0,0.0046,0.0319,0.0,0.0,0.0,0.0436,0.0387,0.0,0.1639,0.0,0.0,0.0333,0.0,0.0277,0.1216,0.0,0.0723,0.0085,0.0,0.0,0.0,0.0,0.0201,0.0,0.0194,0.0068,0.0,0.0078,0.0,0.0466,0.0082,0.0371,0.0,0.0513,0.0027,0.0,0.0,0.0418,0.0,0.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0125,0.0067,0.0052,0.0317,0.0347,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0264,0.0,0.0169,0.005,0.0,0.0,0.0,0.0,0.0243,0.0092,0.0,0.0269,0.0,0.0042,0.0402,0.015,0.0,0.0,0.0,0.0,0.0326,0.0245,0.0648,0.0,0.0356,0.0008,0.0225,0.0357,0.0,0.0,0.0005,0.0181,0.0,0.0,0.0,0.0,0.0566,0.1469,0.0254,0.0,0.008,0.0343,0.0255,0.0155,0.0,0.0418,0.0,0.0194,0.0,0.0,0.0,0.0,0.0,0.1293,0.0,0.0,0.0189,0.0,0.0,0.0296,0.0,0.0,0.0,0.0896,0.0158,0.049
12138,0.0012,1.0,0.0,0.1005,0.0145,0.0,0.0013,0.0013,0.0,0.0,0.0,0.0675,0.0,0.0046,0.0494,0.0267,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.0001,0.0,0.0,0.0,0.0012,0.0,0.0558,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0188,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0082,0.0,0.0497,0.0,0.0,0.0,0.0,0.2262,0.0394,0.0,0.0,0.0188,0.0,0.0,0.0143,0.0,0.0,0.0501,0.0,0.0,0.0,0.0,0.0,0.1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0946,0.1636,0.0,0.0167,0.0,0.0,0.0,0.0,0.0061,0.0015,0.013000000000000001,0.0,0.0,0.001,0.0454,0.0604,0.0181,0.0,0.0348,0.0021,0.0235,0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0633,0.0,0.0272,0.0082,0.0589,0.0,0.0703,0.1513,0.0,0.0619,0.0,0.0,0.0,0.0,0.1059,0.0,0.0053,0.006999999999999999
1722,0.0,0.0,1.0,0.0,0.0,0.0208,0.0,0.0128,0.0021,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0582,0.0701,0.0,0.0,0.0,0.0,0.0084,0.0,0.0565,0.0395,0.0002,0.0222,0.0,0.0,0.0599,0.0891,0.0138,0.0,0.0078,0.0178,0.0188,0.0063,0.0148,0.0,0.0,0.0563,0.0,0.0,0.0073,0.0073,0.0,0.0065,0.0,0.0,0.0063,0.0,0.0,0.0,0.0269,0.0,0.0,0.0113,0.0,0.0718,0.0129,0.0,0.0239,0.0,0.0,0.0054,0.0,0.0,0.0,0.0343,0.0,0.0,0.0,0.0,0.0117,0.0,0.0,0.0,0.0043,0.0588,0.0,0.0,0.0,0.0,0.0204,0.0,0.0,0.0,0.0,0.0105,0.0057,0.0,0.0,0.0,0.0735,0.0,0.0,0.0,0.0341,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0223,0.0021,0.0,0.0037,0.0,0.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0176,0.0059,0.01,0.0,0.0,0.0,0.0
12635,0.0311,0.1005,0.0,1.0,0.0606,0.0,0.0,0.0114,0.0,0.0,0.0,0.1103,0.0184,0.0563,0.0588,0.0459,0.0,0.0,0.0,0.0145,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277,0.0,0.0,0.0387,0.0075,0.0248,0.0,0.0,0.0317,0.0,0.0111,0.0028,0.0,0.0,0.0,0.0,0.0,0.0753,0.0,0.0,0.0,0.0124,0.0,0.0,0.0346,0.0,0.0154,0.0026,0.0107,0.0,0.0,0.0408,0.0133,0.0,0.0,0.0,0.0,0.0,0.0883,0.0,0.0,0.0,0.0301,0.1045,0.0698,0.0,0.0,0.0,0.0412,0.0,0.0,0.0093,0.0066,0.0738,0.0,0.0,0.0,0.0,0.006,0.0781,0.0,0.0124,0.0035,0.0,0.0348,0.0,0.061,0.044000000000000004,0.0072,0.0385,0.0,0.0,0.0675,0.0,0.0055,0.013999999999999999,0.0213,0.0,0.0,0.0268,0.0345,0.0773,0.0,0.0,0.0807,0.0327,0.0,0.0844,0.0,0.0235,0.0051,0.0,0.0286,0.0468,0.0,0.0055,0.0888,0.0134,0.0546,0.0,0.0874,0.0138,0.0779,0.0444,0.0,0.0447,0.0,0.018000000000000002,0.0,0.0,0.1033,0.0,0.0248,0.1526
12850,0.057999999999999996,0.0145,0.0,0.0606,1.0,0.0,0.0,0.0549,0.0,0.0,0.0,0.0103,0.0418,0.0123,0.0,0.0648,0.0,0.0,0.0,0.0361,0.003,0.027000000000000003,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,0.0,0.0,0.0105,0.0159,0.0,0.0259,0.0,0.0,0.034,0.0043,0.0142,0.02,0.0105,0.0,0.0,0.0155,0.0,0.01,0.0,0.0,0.0,0.0033,0.0,0.0,0.0007,0.0,0.0,0.0261,0.0061,0.0131,0.0,0.0904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.0149,0.0,0.0,0.0,0.1086,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0081,0.0,0.0,0.035,0.0,0.0482,0.0,0.0,0.0103,0.0101,0.0308,0.01,0.0098,0.0,0.0,0.0,0.0201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0242,0.0265,0.0191,0.0,0.0,0.0196,0.0,0.0,0.0506,0.0213,0.0,0.0268,0.0674,0.0,0.0,0.0,0.0,0.0481,0.0012,0.0,0.0162,0.006,0.0,0.0158,0.0491,0.0,0.0,0.001,0.0187,0.0387
3144,0.0026,0.0,0.0208,0.0,0.0,1.0,0.0,0.0503,0.0126,0.0,0.0334,0.0,0.0,0.0,0.0,0.0189,0.0,0.1276,0.0,0.0,0.0325,0.0011,0.0,0.0016,0.0474,0.0095,0.0,0.0692,0.0,0.0018,0.0993,0.0,0.0,0.0,0.0,0.0,0.0297,0.0,0.0006,0.0,0.0,0.0291,0.0,0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0122,0.0077,0.0,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.001,0.0186,0.0,0.0,0.0,0.0,0.0766,0.0218,0.0636,0.0,0.0,0.0,0.0,0.0015,0.0406,0.0,0.0,0.0,0.0,0.0093,0.0,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0198,0.031,0.006,0.0049,0.0,0.0,0.0,0.0229,0.0,0.0,0.0,0.0,0.0199,0.0119,0.0102,0.0,0.0051,0.0035,0.0173,0.0,0.0099,0.0,0.0,0.0119,0.0,0.0,0.0,0.0,0.0,0.004,0.0506,0.0,0.0596,0.0,0.0021,0.0,0.0066,0.0,0.0,0.0,0.0,0.0
3413,0.0,0.0013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1595,0.0,0.0,0.0,0.0505,0.0159,0.0,0.0502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185,0.0,0.0,0.0,0.1287,0.0,0.0,0.0219,0.004,0.0,0.023,0.0,0.0,0.0087,0.0103,0.0152,0.0,0.0,0.1502,0.0,0.0,0.1404,0.0,0.1343,0.0065,0.1084,0.0,0.0922,0.1351,0.0,0.0998,0.0,0.0376,0.0,0.0028,0.0299,0.0,0.1307,0.0,0.0557,0.0178,0.1179,0.0,0.0,0.0,0.0,0.0392,0.0,0.0,0.0171,0.0887,0.1769,0.0016,0.0,0.0,0.0,0.0277,0.0,0.0038,0.0,0.0,0.0,0.0,0.0124,0.013000000000000001,0.0356,0.0054,0.0,0.0,0.0,0.0215,0.0279,0.0,0.0259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0015,0.0,0.0,0.0282,0.008,0.0,0.0,0.0255,0.0225,0.0,0.0,0.0,0.0,0.0,0.0093,0.0201,0.0,0.0,0.0004,0.0,0.0971,0.0,0.0,0.0,0.0022,0.0029,0.0,0.0,0.0077,0.0,0.0536,0.0116,0.0035,0.0,0.0
13700,0.0046,0.0013,0.0128,0.0114,0.0549,0.0503,0.0,1.0,0.0168,0.0,0.0,0.0227,0.05,0.0355,0.0,0.0408,0.0,0.0,0.0004,0.0459,0.0,0.0036,0.0,0.0,0.0541,0.0,0.0,0.0,0.0,0.0349,0.0167,0.0309,0.0682,0.0293,0.0176,0.0113,0.0066,0.0407,0.0,0.0258,0.022000000000000002,0.106,0.0,0.0557,0.0072,0.005,0.0152,0.0,0.0,0.0079,0.0084,0.0,0.0027,0.0178,0.0,0.0461,0.0664,0.0283,0.0084,0.0189,0.1314,0.0,0.0293,0.0,0.0,0.0,0.0075,0.0,0.0141,0.0435,0.0,0.0464,0.0479,0.0,0.0,0.0,0.0,0.0964,0.0,0.012,0.0197,0.002,0.0149,0.0,0.0029,0.0438,0.0,0.0528,0.0196,0.0207,0.0,0.0367,0.0104,0.0261,0.0,0.0224,0.0474,0.0687,0.0274,0.0,0.0194,0.0,0.0019,0.0343,0.0087,0.0,0.0,0.0201,0.0518,0.0055,0.01,0.0,0.0,0.0524,0.0092,0.0341,0.0,0.0103,0.0379,0.0212,0.0103,0.0597,0.0246,0.0,0.068,0.0663,0.0315,0.0,0.0069,0.0001,0.0325,0.0628,0.0569,0.0523,0.0,0.0001,0.0398,0.0257,0.0,0.0,0.0,0.0248,0.0
14225,0.0319,0.0,0.0021,0.0,0.0,0.0126,0.0,0.0168,1.0,0.0,0.0,0.0,0.0181,0.0,0.0,0.0071,0.0009,0.0,0.0305,0.0,0.0,0.0075,0.0337,0.0,0.0,0.0121,0.0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376,0.0,0.0,0.0312,0.0,0.004,0.0002,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.0056,0.011000000000000001,0.0188,0.0,0.0,0.0,0.0021,0.0019,0.0,0.0,0.0098,0.0,0.0229,0.0,0.0,0.0,0.0,0.0,0.0016,0.0199,0.0,0.0,0.0,0.0,0.0,0.0116,0.0,0.0099,0.0,0.0137,0.0,0.0304,0.0,0.0,0.1179,0.0,0.0059,0.0405,0.0,0.0215,0.0027,0.0,0.0,0.0,0.0,0.0,0.0222,0.0,0.0,0.0304,0.0,0.0021,0.0291,0.0039,0.0,0.0007,0.0,0.0297,0.0,0.004,0.0,0.0293,0.0313,0.0,0.0,0.0,0.0067,0.0209,0.006,0.0015,0.0,0.0,0.0085,0.0,0.0,0.0139,0.0,0.0001,0.0,0.0317,0.0303,0.0,0.0,0.0,0.0852,0.0305,0.0439
