,12141,12138,1722,12635,12850,3144,3413,13700,14225,3897,4199,17120,5046,5047,16245,6066,6335,8479,8551,1602,9465,1690,11228,10499,5597,6502,6435,8762,9850,2817,3170,4510,2403,2285,1078,7881,6104,8530,4321,6266,3532,8247,8455,7435,7257,3439,14824,11550,10519,8810,5439,7366,1440,7985,8151,11465,4839,4058,3980,6375,2086,4093,1209,11220,1230,4383,7085,4640,8030,8068,9225,9667,4885,4973,11506,7974,1678,2111,11456,6078,8358,5783,5786,10016,7154,11060,10407,1913,7065,3121,5125,6304,6565,27914,10867,6742,3735,6730,10453,10247,4423,5256,5518,6136,8823,3362,5878,1988,1449,7982,4605,9882,1447,6008,9778,8245,8253,6649,7875,1161,2220,10530,2574,11376,2547,7923,13341,4029,9783,11399,1487,8898,4213,12726,13510,15267,15414,16478,11687,2184,4494,11811
12141,1.0,0.0,0.0,0.0441,0.0471,0.0001,0.0,0.0041,0.022000000000000002,0.0,0.0,0.0,0.0311,0.0259,0.0,0.1395,0.0,0.0016,0.0273,0.0007,0.018000000000000002,0.1326,0.0,0.0831,0.0222,0.0,0.0027,0.0033,0.0,0.0175,0.0,0.0085,0.0157,0.0,0.0099,0.0,0.0444,0.0176,0.0236,0.0233,0.035,0.0046,0.0,0.0,0.0268,0.0,0.0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0117,0.0119,0.0,0.0295,0.0158,0.0118,0.0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0201,0.0089,0.0,0.0,0.0,0.0,0.0239,0.0,0.0206,0.0493,0.0,0.0,0.0,0.0034,0.0246,0.0139,0.0,0.0326,0.0,0.0,0.0454,0.0214,0.0,0.0,0.0049,0.031,0.0235,0.0398,0.0051,0.0529,0.0086,0.0503,0.0522,0.0,0.0,0.0,0.0278,0.0,0.0,0.0,0.0,0.0633,0.1302,0.0351,0.001,0.0028,0.0054,0.0183,0.0,0.0,0.0324,0.0,0.038,0.0023,0.0,0.0,0.0,0.0,0.1228,0.0275,0.0022,0.036000000000000004,0.0,0.0,0.0199,0.0,0.0,0.0,0.0732,0.0227,0.0416
12138,0.0,1.0,0.0,0.1022,0.0,0.0244,0.0082,0.0186,0.0,0.0,0.0,0.0868,0.0,0.0026,0.0582,0.0148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0345,0.0,0.0017,0.0,0.0,0.0222,0.0032,0.0,0.004,0.0,0.0,0.0,0.0079,0.0,0.0708,0.0016,0.0,0.0022,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0101,0.0,0.0599,0.0,0.0,0.0,0.0,0.2474,0.0121,0.0,0.0,0.0,0.0,0.0,0.0179,0.0,0.0,0.0573,0.0,0.0,0.025,0.0,0.0,0.0788,0.0,0.0,0.0,0.0,0.0,0.0,0.1187,0.0164,0.0214,0.0,0.0,0.0119,0.0,0.0119,0.0,0.0227,0.0,0.0,0.0,0.0455,0.0657,0.0,0.0,0.0458,0.0,0.0329,0.1196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687,0.0,0.0212,0.0,0.0635,0.0,0.1069,0.1754,0.0025,0.0373,0.006,0.0,0.0,0.0,0.0642,0.0,0.0021,0.0214
1722,0.0,0.0,1.0,0.0,0.0,0.0598,0.0043,0.0,0.0128,0.0252,0.0249,0.0,0.0,0.0155,0.0,0.0,0.0578,0.0655,0.0,0.0,0.0,0.0,0.0333,0.0,0.0743,0.0248,0.0142,0.021,0.0,0.0038,0.0411,0.077,0.0042,0.0,0.0025,0.0072,0.0157,0.0,0.0324,0.0028,0.0247,0.0557,0.0,0.0,0.0,0.0269,0.0,0.0265,0.0056,0.0044,0.0,0.0,0.0,0.0125,0.0582,0.0,0.0048,0.0603,0.0,0.0905,0.0066,0.002,0.0384,0.0,0.0,0.0234,0.0,0.0,0.0149,0.0438,0.0,0.0,0.0,0.002,0.0271,0.0,0.0,0.006,0.0165,0.0585,0.0158,0.011000000000000001,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0205,0.0,0.0,0.0,0.0,0.0777,0.0,0.0,0.0143,0.0,0.0719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0369,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.025,0.0,0.0,0.0241,0.0105,0.0159,0.0,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.0055,0.0488,0.0,0.0,0.0428,0.0045,0.0344,0.0,0.0,0.0137,0.0
12635,0.0441,0.1022,0.0,1.0,0.0745,0.0217,0.0,0.0058,0.0,0.0,0.0,0.1163,0.026000000000000002,0.0518,0.0834,0.0619,0.0029,0.0,0.0,0.0413,0.0,0.0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515,0.0,0.0,0.0633,0.0,0.0067,0.0,0.0,0.0188,0.0,0.0034,0.0,0.0,0.0189,0.0,0.0,0.0,0.0831,0.0,0.0076,0.0271,0.0147,0.0,0.0033,0.0451,0.0,0.0,0.0221,0.0226,0.0,0.0,0.0375,0.0,0.0,0.0039,0.0,0.0,0.0,0.0894,0.0,0.0,0.0018,0.0207,0.1062,0.0482,0.0,0.0,0.0,0.0265,0.0,0.0,0.0208,0.0,0.0823,0.0,0.0,0.0036,0.0,0.0027,0.0987,0.0432,0.0006,0.0289,0.0,0.0182,0.0,0.0765,0.0218,0.0265,0.0253,0.0,0.0891,0.0,0.0,0.0255,0.0134,0.0,0.0,0.0368,0.0479,0.1039,0.0049,0.0219,0.1272,0.0226,0.0011,0.1186,0.0,0.0,0.0,0.0139,0.0,0.0488,0.0014,0.0,0.1051,0.0,0.0618,0.0087,0.0889,0.0267,0.0907,0.0526,0.0051,0.0572,0.0,0.0,0.0,0.0077,0.081,0.0106,0.0365,0.1407
12850,0.0471,0.0,0.0,0.0745,1.0,0.0,0.0,0.0207,0.0,0.0,0.0,0.0163,0.028999999999999998,0.0343,0.0,0.0488,0.0,0.0,0.0,0.0534,0.0,0.0325,0.0,0.0183,0.0,0.0,0.0,0.0,0.0,0.0302,0.0,0.012,0.0427,0.0,0.0487,0.0,0.0,0.0494,0.0,0.0412,0.012,0.0211,0.0,0.0,0.0395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137,0.0,0.0,0.0256,0.0083,0.0,0.0,0.0927,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0025,0.0,0.0296,0.0307,0.0,0.0,0.0,0.1219,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0107,0.0032,0.0,0.0135,0.0,0.0,0.0358,0.0,0.0655,0.0,0.0,0.0147,0.0434,0.0,0.0,0.0285,0.0,0.0004,0.008,0.0,0.0,0.0,0.0,0.0122,0.0,0.0,0.0,0.049,0.0207,0.0084,0.0,0.0,0.0003,0.0,0.0,0.073,0.0424,0.0,0.0229,0.0496,0.0,0.0,0.0,0.0,0.0426,0.0,0.0,0.0,0.0,0.0,0.0045,0.0573,0.0,0.0,0.0,0.0079,0.0478
3144,0.0001,0.0244,0.0598,0.0217,0.0,1.0,0.0,0.0369,0.0,0.0,0.0227,0.0,0.0035,0.0,0.0,0.0,0.0302,0.1255,0.006999999999999999,0.018000000000000002,0.0167,0.0021,0.0,0.0,0.0647,0.0003,0.0,0.0177,0.0088,0.0148,0.0526,0.0417,0.0861,0.0,0.0,0.0023,0.0035,0.0142,0.0056,0.027999999999999997,0.0,0.0696,0.0145,0.0026,0.0125,0.0,0.0,0.0021,0.0048,0.0103,0.02,0.0,0.0,0.0,0.0205,0.0,0.0714,0.0286,0.0086,0.0408,0.0798,0.0,0.0041,0.0,0.0,0.0031,0.0144,0.0,0.0,0.0185,0.0223,0.0313,0.0424,0.0,0.0,0.0,0.0,0.0597,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0337,0.0121,0.0121,0.0,0.0047,0.047,0.0,0.0007,0.0,0.0,0.0158,0.0,0.02,0.0055,0.0,0.0132,0.0263,0.0,0.0,0.0,0.0,0.0004,0.0,0.0626,0.0014,0.0332,0.0,0.0,0.0485,0.0117,0.0287,0.0016,0.0,0.021,0.0,0.0,0.0,0.0107,0.0074,0.0154,0.0126,0.0,0.0,0.0,0.0,0.0023,0.0211,0.0411,0.0506,0.0,0.0,0.0,0.0,0.0,0.0,0.0266,0.0514,0.0
3413,0.0,0.0082,0.0043,0.0,0.0,0.0,1.0,0.0,0.0,0.2041,0.0,0.0,0.0,0.0428,0.0256,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,0.1497,0.0,0.0,0.0239,0.0048,0.0011,0.0144,0.0,0.0,0.0049,0.0114,0.0108,0.0,0.0,0.1088,0.0,0.0,0.1503,0.0043,0.1515,0.0058,0.1269,0.018000000000000002,0.061,0.1382,0.0,0.126,0.0,0.0262,0.0,0.0021,0.0264,0.0,0.134,0.0,0.0331,0.0143,0.1133,0.0,0.0,0.0,0.0,0.0672,0.0,0.0,0.06,0.0778,0.1469,0.0064,0.0,0.0,0.0,0.0,0.0,0.0009,0.0032,0.0,0.0,0.0,0.0123,0.0,0.03,0.0135,0.0,0.0,0.0,0.0366,0.021,0.0271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0167,0.0,0.0088,0.0001,0.0,0.0,0.0281,0.0,0.0,0.0,0.0175,0.0231,0.0,0.0047,0.0,0.0,0.0,0.0,0.0658,0.0,0.0,0.0082,0.0,0.1296,0.0,0.0,0.0,0.0042,0.0,0.0,0.0,0.0089,0.0,0.0662,0.0014,0.0,0.0,0.0
13700,0.0041,0.0186,0.0,0.0058,0.0207,0.0369,0.0,1.0,0.0,0.0,0.0108,0.0,0.0185,0.0159,0.0,0.0034,0.0,0.0,0.0221,0.0457,0.0,0.0089,0.0,0.0,0.0606,0.0,0.0,0.0136,0.0,0.0241,0.0216,0.0206,0.0744,0.0165,0.0143,0.0149,0.0201,0.0369,0.0,0.0236,0.0057,0.0921,0.0,0.0272,0.0228,0.0,0.0138,0.0,0.0094,0.0007,0.0051,0.0,0.0,0.0054,0.0,0.0218,0.0584,0.0142,0.0084,0.0324,0.1455,0.0,0.0161,0.0,0.0,0.0,0.0115,0.0,0.0126,0.037000000000000005,0.0,0.0198,0.048,0.0,0.0,0.0,0.0,0.0775,0.0,0.0147,0.0375,0.0,0.0043,0.0015,0.021,0.0137,0.0264,0.0445,0.0062,0.0176,0.0,0.0432,0.0191,0.0182,0.0,0.0285,0.0649,0.018000000000000002,0.0,0.0093,0.0066,0.0059,0.0183,0.0379,0.0,0.0,0.0204,0.0237,0.0056,0.013000000000000001,0.0,0.0,0.0269,0.0,0.0422,0.0,0.0143,0.0383,0.0,0.0066,0.0496,0.0236,0.0,0.0503,0.0485,0.0166,0.0,0.0,0.0,0.0276,0.0461,0.044000000000000004,0.0515,0.0,0.0003,0.0444,0.0283,0.0,0.0,0.0,0.0289,0.0
14225,0.022000000000000002,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0208,0.0,0.0104,0.0108,0.0,0.0,0.0,0.0,0.0341,0.0,0.0,0.0317,0.0167,0.004,0.0,0.0126,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0412,0.0,0.0025,0.0235,0.0,0.0068,0.0,0.0,0.0187,0.0104,0.0,0.0,0.0,0.0,0.0011,0.0,0.0047,0.0,0.0,0.031,0.037000000000000005,0.0,0.0,0.0,0.0,0.0094,0.0,0.0,0.0184,0.0,0.033,0.0059,0.0,0.0,0.0,0.0,0.0,0.0143,0.0,0.0,0.0,0.0,0.0,0.0084,0.0,0.0032,0.0,0.0053,0.0,0.0409,0.0,0.0,0.1142,0.0,0.013999999999999999,0.0375,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0323,0.0,0.0,0.0459,0.0,0.0314,0.0368,0.0,0.0,0.0177,0.0,0.0323,0.0,0.0134,0.0,0.0,0.0267,0.0,0.0,0.0027,0.0,0.0136,0.0,0.0,0.0,0.0,0.0019,0.0,0.0006,0.0,0.0,0.0,0.0,0.0493,0.0249,0.0012,0.0,0.0,0.0809,0.0319,0.0
