PERMNO,date,RETX
47896,01/16/1997,0.002759
47896,01/17/1997,0.012380
47896,01/20/1997,0.009511
47896,01/21/1997,0.000000
47896,01/22/1997,-0.005384
47896,01/23/1997,-0.013532
47896,01/24/1997,-0.021948
47896,01/27/1997,-0.005610
47896,01/28/1997,-0.001410
47896,01/29/1997,0.012712
47896,01/30/1997,0.023710
47896,01/31/1997,0.008174
47896,02/03/1997,0.013514
47896,02/04/1997,0.026667
47896,02/05/1997,-0.012987
47896,02/06/1997,0.000000
47896,02/07/1997,0.030263
47896,02/10/1997,-0.003831
47896,02/11/1997,0.011538
47896,02/12/1997,0.010139
47896,02/13/1997,0.012547
47896,02/14/1997,0.008674
47896,02/18/1997,-0.001229
47896,02/19/1997,0.023370
47896,02/20/1997,-0.016827
47896,02/21/1997,0.002445
47896,02/24/1997,0.020732
47896,02/25/1997,0.010753
47896,02/26/1997,-0.023641
47896,02/27/1997,-0.023002
47896,02/28/1997,-0.007435
47896,03/03/1997,0.018727
47896,03/04/1997,-0.002451
47896,03/05/1997,0.019656
47896,03/06/1997,-0.009639
47896,03/07/1997,0.036496
47896,03/10/1997,0.029343
47896,03/11/1997,-0.030787
47896,03/12/1997,-0.022353
47896,03/13/1997,-0.045728
47896,03/14/1997,0.012610
47896,03/17/1997,0.023661
47896,03/18/1997,-0.031630
47896,03/19/1997,0.018844
47896,03/20/1997,0.003699
47896,03/21/1997,0.002457
47896,03/24/1997,0.013480
47896,03/25/1997,-0.015719
47896,03/26/1997,-0.018428
47896,03/27/1997,-0.035044
47896,03/31/1997,-0.025940
47896,04/01/1997,0.018642
47896,04/02/1997,-0.033987
47896,04/03/1997,0.012179
47896,04/04/1997,0.004011
47896,04/07/1997,0.003995
47896,04/08/1997,0.027851
47896,04/09/1997,-0.014194
47896,04/10/1997,-0.014398
47896,04/11/1997,-0.041169
47896,04/14/1997,0.002770
47896,04/15/1997,0.023481
47896,04/16/1997,-0.032389
47896,04/17/1997,0.002789
47896,04/18/1997,-0.026426
47896,04/21/1997,-0.022857
47896,04/22/1997,0.024854
47896,04/23/1997,-0.018545
47896,04/24/1997,-0.007267
47896,04/25/1997,0.000000
47896,04/28/1997,0.027818
47896,04/29/1997,0.031339
47896,04/30/1997,0.017956
47896,05/01/1997,0.006784
47896,05/02/1997,0.028302
47896,05/05/1997,0.017038
47896,05/06/1997,0.012887
47896,05/07/1997,-0.029262
47896,05/08/1997,0.005242
47896,05/09/1997,0.020860
47896,05/12/1997,0.011494
47896,05/13/1997,-0.018939
47896,05/14/1997,0.012870
47896,05/15/1997,-0.012706
47896,05/16/1997,-0.036036
47896,05/19/1997,-0.010681
47896,05/20/1997,0.041835
47896,05/21/1997,-0.034974
47896,05/22/1997,0.016107
47896,05/23/1997,0.005284
47896,05/27/1997,-0.019711
47896,05/28/1997,0.004021
47896,05/29/1997,-0.008011
47896,05/30/1997,0.017497
47896,06/02/1997,0.000000
47896,06/03/1997,0.026455
47896,06/04/1997,-0.003866
47896,06/05/1997,0.009056
47896,06/06/1997,0.029487
47896,06/09/1997,-0.027397
47896,06/10/1997,0.023047
47896,06/11/1997,-0.005006
47896,06/12/1997,0.013836
47896,06/13/1997,0.006203
47896,06/16/1997,0.006165
47896,06/17/1997,0.003676
47896,06/18/1997,0.006105
47896,06/19/1997,0.000000
47896,06/20/1997,-0.003641
47896,06/23/1997,-0.024361
47896,06/24/1997,0.003745
47896,06/25/1997,-0.008085
47896,06/26/1997,-0.013793
47896,06/27/1997,-0.006993
47896,06/30/1997,-0.005762
47896,07/01/1997,0.025113
47896,07/02/1997,0.030151
47896,07/03/1997,0.007317
47896,07/07/1997,-0.002421
47896,07/08/1997,0.000000
47896,07/09/1997,-0.010922
47896,07/10/1997,-0.004908
47896,07/11/1997,0.006782
47896,07/14/1997,-0.000612
47896,07/15/1997,0.005515
47896,07/16/1997,0.001828
47896,07/17/1997,0.004866
47896,07/18/1997,-0.012107
47896,07/21/1997,0.000000
47896,07/22/1997,0.034314
47896,07/23/1997,0.004739
47896,07/24/1997,0.010613
47896,07/25/1997,-0.009918
47896,07/28/1997,0.001768
47896,07/29/1997,0.024706
47896,07/30/1997,0.033295
47896,07/31/1997,0.009444
47896,08/01/1997,-0.011007
47896,08/04/1997,-0.011686
47896,08/05/1997,-0.012950
47896,08/06/1997,0.021107
47896,08/07/1997,-0.025698
47896,08/08/1997,-0.014335
47896,08/11/1997,0.012216
47896,08/12/1997,0.002299
47896,08/13/1997,0.020642
47896,08/14/1997,0.000562
47896,08/15/1997,-0.012914
47896,08/18/1997,0.001138
47896,08/19/1997,0.013636
47896,08/20/1997,0.026906
47896,08/21/1997,-0.003275
47896,08/22/1997,-0.001095
47896,08/25/1997,-0.002741
47896,08/26/1997,-0.008246
47896,08/27/1997,0.007761
47896,08/28/1997,-0.012101
47896,08/29/1997,-0.009465
47896,09/02/1997,0.023047
47896,09/03/1997,0.003846
47896,09/04/1997,0.003831
47896,09/05/1997,-0.001091
47896,09/08/1997,0.010917
47896,09/09/1997,-0.001080
47896,09/10/1997,-0.022162
47896,09/11/1997,-0.014925
47896,09/12/1997,0.014590
47896,09/15/1997,-0.004425
47896,09/16/1997,0.027222
47896,09/17/1997,0.017847
47896,09/18/1997,0.000000
47896,09/19/1997,-0.000531
47896,09/22/1997,0.005848
47896,09/23/1997,-0.005814
47896,09/24/1997,0.006380
47896,09/25/1997,-0.023772
47896,09/26/1997,0.016234
47896,09/29/1997,0.009052
47896,09/30/1997,-0.003694
47896,10/01/1997,0.013242
47896,10/02/1997,0.007318
47896,10/03/1997,0.018163
47896,10/06/1997,0.018858
47896,10/07/1997,0.011506
47896,10/08/1997,-0.005440
47896,10/09/1997,-0.000995
47896,10/10/1997,-0.030861
47896,10/13/1997,0.002054
47896,10/14/1997,0.010251
47896,10/15/1997,0.001522
47896,10/16/1997,0.003546
47896,10/17/1997,-0.017163
47896,10/20/1997,-0.001027
47896,10/21/1997,0.017481
47896,10/22/1997,0.006064
47896,10/23/1997,-0.014566
47896,10/24/1997,0.008155
47896,10/27/1997,-0.054095
47896,10/28/1997,0.024586
47896,10/29/1997,0.003652
47896,10/30/1997,-0.037422
47896,10/31/1997,-0.002700
47896,11/03/1997,0.028154
47896,11/04/1997,0.002106
47896,11/05/1997,0.006306
47896,11/06/1997,0.003133
47896,11/07/1997,-0.021864
47896,11/10/1997,-0.028739
47896,11/11/1997,-0.014795
47896,11/12/1997,-0.050056
47896,11/13/1997,0.004684
47896,11/14/1997,-0.033800
47896,11/17/1997,0.050663
47896,11/18/1997,-0.014925
47896,11/19/1997,0.038462
47896,11/20/1997,0.008979
47896,11/21/1997,0.008343
47896,11/24/1997,-0.029233
47896,11/25/1997,-0.005114
47896,11/26/1997,-0.010851
47896,11/28/1997,0.004619
47896,12/01/1997,0.057471
47896,12/02/1997,-0.008696
47896,12/03/1997,0.006579
47896,12/04/1997,0.017429
47896,12/05/1997,0.003747
47896,12/08/1997,0.001600
47896,12/09/1997,-0.012780
47896,12/10/1997,-0.031284
47896,12/11/1997,-0.017261
47896,12/12/1997,0.006799
47896,12/15/1997,0.010692
47896,12/16/1997,-0.012249
47896,12/17/1997,0.010147
47896,12/18/1997,-0.025670
47896,12/19/1997,-0.009164
47896,12/22/1997,-0.012139
47896,12/23/1997,-0.012873
47896,12/24/1997,-0.010077
47896,12/26/1997,0.022156
47896,12/29/1997,0.018746
47896,12/30/1997,0.008626
47896,12/31/1997,-0.001140
47896,01/02/1998,0.010274
47896,01/05/1998,0.016384
47896,01/06/1998,-0.046693
47896,01/07/1998,0.011079
47896,01/08/1998,-0.038639
47896,01/09/1998,-0.022196
47896,01/12/1998,0.007362
47896,01/13/1998,0.009744
47896,01/14/1998,0.007238
47896,01/15/1998,-0.010778
47896,01/16/1998,0.021792
47896,01/20/1998,0.015995
47896,01/21/1998,-0.019242
47896,01/22/1998,-0.008323
47896,01/23/1998,-0.009592
47896,01/26/1998,-0.010896
47896,01/27/1998,0.030600
47896,01/28/1998,0.007126
47896,01/29/1998,0.007665
47896,01/30/1998,0.003511
47896,02/02/1998,0.037318
47896,02/03/1998,0.027544
47896,02/04/1998,0.002188
47896,02/05/1998,0.000546
47896,02/06/1998,0.020731
47896,02/09/1998,0.034741
47896,02/10/1998,-0.009298
47896,02/11/1998,-0.001564
47896,02/12/1998,-0.002611
47896,02/13/1998,-0.009948
47896,02/17/1998,0.021682
47896,02/18/1998,0.008799
47896,02/19/1998,-0.017958
47896,02/20/1998,0.001567
47896,02/23/1998,0.011476
47896,02/24/1998,-0.011862
47896,02/25/1998,0.021921
47896,02/26/1998,0.011236
47896,02/27/1998,0.002525
47896,03/02/1998,-0.002519
47896,03/03/1998,0.012626
47896,03/04/1998,-0.022943
47896,03/05/1998,-0.015824
47896,03/06/1998,0.009336
47896,03/09/1998,-0.025180
47896,03/10/1998,0.025303
47896,03/11/1998,0.025707
47896,03/12/1998,0.004511
47896,03/13/1998,0.000000
47896,03/16/1998,0.024451
47896,03/17/1998,0.050170
47896,03/18/1998,0.025046
47896,03/19/1998,-0.020814
47896,03/20/1998,-0.004621
47896,03/23/1998,-0.014392
47896,03/24/1998,0.011305
47896,03/25/1998,-0.008850
47896,03/26/1998,0.008929
47896,03/27/1998,-0.000466
47896,03/30/1998,-0.002796
47896,03/31/1998,0.008411
47896,04/01/1998,0.008341
47896,04/02/1998,0.024357
47896,04/03/1998,0.005832
47896,04/06/1998,0.049063
47896,04/07/1998,-0.022959
47896,04/08/1998,-0.023499
47896,04/09/1998,0.009804
47896,04/13/1998,0.033539
47896,04/14/1998,-0.024765
47896,04/15/1998,-0.018827
47896,04/16/1998,-0.034360
47896,04/17/1998,0.014787
47896,04/20/1998,-0.018670
47896,04/21/1998,0.032947
47896,04/22/1998,0.007188
47896,04/23/1998,-0.025870
47896,04/24/1998,-0.017857
47896,04/27/1998,-0.010723
47896,04/28/1998,0.007540
47896,04/29/1998,0.011225
47896,04/30/1998,0.025439
47896,05/01/1998,0.016689
47896,05/04/1998,-0.012866
47896,05/05/1998,-0.014831
47896,05/06/1998,-0.014142
47896,05/07/1998,0.008792
47896,05/08/1998,0.004587
47896,05/11/1998,0.012329
47896,05/12/1998,0.013983
47896,05/13/1998,-0.007117
47896,05/14/1998,-0.001344
47896,05/15/1998,0.019291
47896,05/18/1998,0.001761
47896,05/19/1998,0.018453
47896,05/20/1998,-0.004745
47896,05/21/1998,-0.003034
47896,05/22/1998,0.004783
47896,05/26/1998,-0.035482
47896,05/27/1998,-0.023329
47896,05/28/1998,0.002756
47896,05/29/1998,-0.003665
47896,06/01/1998,-0.013793
47896,06/02/1998,0.021445
47896,06/03/1998,-0.009585
47896,06/04/1998,0.013825
47896,06/05/1998,0.020000
47896,06/08/1998,0.021836
47896,06/09/1998,-0.012211
47896,06/10/1998,0.003091
47896,06/11/1998,-0.013644
47896,06/12/1998,-0.008478
47896,06/15/1998,-0.018002
47896,06/16/1998,-0.006416
47896,06/17/1998,0.027675
47896,06/18/1998,-0.002693
47896,06/19/1998,0.013501
47896,06/22/1998,-0.015098
47896,06/23/1998,0.012624
47896,06/24/1998,0.041852
47896,06/25/1998,-0.010256
47896,06/26/1998,0.012090
47896,06/29/1998,0.032423
47896,06/30/1998,-0.001653
47896,07/01/1998,0.000000
47896,07/02/1998,-0.000828
47896,07/06/1998,0.020713
47896,07/07/1998,-0.025974
47896,07/08/1998,-0.018333
47896,07/09/1998,0.000000
47896,07/10/1998,0.011885
47896,07/13/1998,-0.001678
47896,07/14/1998,0.015126
47896,07/15/1998,-0.004139
47896,07/16/1998,-0.002494
47896,07/17/1998,-0.000833
47896,07/20/1998,0.000834
47896,07/21/1998,-0.046667
47896,07/22/1998,0.020105
47896,07/23/1998,0.002571
47896,07/24/1998,0.006838
47896,07/27/1998,0.001698
47896,07/28/1998,-0.005085
47896,07/29/1998,-0.011073
47896,07/30/1998,0.028424
47896,07/31/1998,0.013400
47896,08/03/1998,-0.010744
47896,08/04/1998,-0.069340
47896,08/05/1998,0.025135
47896,08/06/1998,0.001751
47896,08/07/1998,-0.032343
47896,08/10/1998,-0.009937
47896,08/11/1998,-0.040146
47896,08/12/1998,0.006654
47896,08/13/1998,-0.031161
47896,08/14/1998,0.003899
47896,08/17/1998,0.033010
47896,08/18/1998,0.040414
47896,08/19/1998,-0.018970
47896,08/20/1998,-0.036832
47896,08/21/1998,-0.025813
47896,08/24/1998,0.005888
47896,08/25/1998,0.000976
47896,08/26/1998,0.001949
47896,08/27/1998,-0.095331
47896,08/28/1998,-0.027957
47896,08/31/1998,-0.070796
47896,09/01/1998,0.045238
47896,09/02/1998,0.000000
47896,09/03/1998,-0.102506
47896,09/04/1998,-0.078680
47896,09/08/1998,0.038567
47896,09/09/1998,-0.053050
47896,09/10/1998,-0.042017
47896,09/11/1998,0.076023
47896,09/14/1998,0.005435
47896,09/15/1998,0.062162
47896,09/16/1998,0.016539
47896,09/17/1998,-0.041302
47896,09/18/1998,-0.009138
47896,09/21/1998,-0.013175
47896,09/22/1998,-0.014686
47896,09/23/1998,0.086721
47896,09/24/1998,-0.074813
47896,09/25/1998,-0.018868
47896,09/28/1998,-0.020604
47896,09/29/1998,0.009818
47896,09/30/1998,-0.041667
47896,10/01/1998,-0.055797
47896,10/02/1998,0.074444
47896,10/05/1998,-0.051429
47896,10/06/1998,-0.010542
47896,10/07/1998,-0.019787
47896,10/08/1998,0.006211
47896,10/09/1998,0.057099
47896,10/12/1998,0.005839
47896,10/13/1998,-0.008708
47896,10/14/1998,-0.023426
47896,10/15/1998,0.127436
47896,10/16/1998,0.044548
47896,10/19/1998,0.043921
47896,10/20/1998,0.035366
47896,10/21/1998,0.017668
47896,10/22/1998,0.038194
47896,10/23/1998,-0.006689
47896,10/26/1998,-0.021324
47896,10/27/1998,-0.045872
47896,10/28/1998,0.007212
47896,10/29/1998,0.033413
47896,10/30/1998,0.049654
47896,11/02/1998,-0.005501
47896,11/03/1998,-0.004425
47896,11/04/1998,0.031111
47896,11/05/1998,0.040948
47896,11/06/1998,0.010352
47896,11/09/1998,-0.044057
47896,11/10/1998,-0.019293
47896,11/11/1998,-0.009836
47896,11/12/1998,-0.026490
47896,11/13/1998,0.037415
47896,11/16/1998,0.012022
47896,11/17/1998,0.058315
47896,11/18/1998,0.009184
47896,11/19/1998,-0.005056
47896,11/20/1998,0.007114
47896,11/23/1998,0.049445
47896,11/24/1998,-0.002885
47896,11/25/1998,0.012536
47896,11/27/1998,-0.002857
47896,11/30/1998,-0.030564
47896,12/01/1998,-0.020690
47896,12/02/1998,0.014085
47896,12/03/1998,-0.027778
47896,12/04/1998,0.046939
47896,12/07/1998,0.013645
47896,12/08/1998,-0.005769
47896,12/09/1998,-0.012573
47896,12/10/1998,-0.016650
47896,12/11/1998,-0.029880
47896,12/14/1998,-0.033881
47896,12/15/1998,0.032944
47896,12/16/1998,0.045267
47896,12/17/1998,0.100394
47896,12/18/1998,-0.005367
47896,12/21/1998,0.039568
47896,12/22/1998,-0.006920
47896,12/23/1998,-0.006969
47896,12/24/1998,-0.007018
47896,12/28/1998,0.008834
47896,12/29/1998,0.008757
47896,12/30/1998,0.000000
47896,12/31/1998,-0.013889
47896,01/04/1999,0.012324
47896,01/05/1999,0.007826
47896,01/06/1999,0.021570
47896,01/07/1999,0.041385
47896,01/08/1999,-0.020276
47896,01/11/1999,0.009934
47896,01/12/1999,-0.031148
47896,01/13/1999,-0.030457
47896,01/14/1999,-0.047120
47896,01/15/1999,0.038462
47896,01/19/1999,0.049383
47896,01/20/1999,0.036975
47896,01/21/1999,-0.022690
47896,01/22/1999,-0.046434
47896,01/25/1999,0.035652
47896,01/26/1999,-0.002519
47896,01/27/1999,-0.015152
47896,01/28/1999,0.006838
47896,01/29/1999,0.044992
47896,02/01/1999,-0.001625
47896,02/02/1999,0.000000
47896,02/03/1999,0.033360
47896,02/04/1999,-0.018110
47896,02/05/1999,-0.019246
47896,02/08/1999,-0.043336
47896,02/09/1999,-0.015385
47896,02/10/1999,0.014757
47896,02/11/1999,0.041916
47896,02/12/1999,-0.027094
47896,02/16/1999,0.048945
47896,02/17/1999,-0.005632
47896,02/18/1999,-0.012945
47896,02/19/1999,-0.002459
47896,02/22/1999,0.064914
47896,02/23/1999,0.010802
47896,02/24/1999,-0.037405
47896,02/25/1999,0.008723
47896,02/26/1999,0.001572
47896,03/01/1999,0.014129
47896,03/02/1999,-0.005418
47896,03/03/1999,0.004669
47896,03/04/1999,0.033308
47896,03/05/1999,0.041979
47896,03/08/1999,-0.012230
47896,03/09/1999,0.024763
47896,03/10/1999,0.011372
47896,03/11/1999,-0.008433
47896,03/12/1999,-0.002126
47896,03/15/1999,-0.008523
47896,03/16/1999,-0.027937
47896,03/17/1999,-0.028740
47896,03/18/1999,0.018209
47896,03/19/1999,-0.016393
47896,03/22/1999,-0.007576
47896,03/23/1999,-0.028244
47896,03/24/1999,-0.002357
47896,03/25/1999,0.026772
47896,03/26/1999,-0.012270
47896,03/29/1999,0.021739
47896,03/30/1999,-0.003799
47896,03/31/1999,-0.006865
47896,04/01/1999,-0.024578
47896,04/05/1999,-0.007874
47896,04/06/1999,0.006349
47896,04/07/1999,0.064669
47896,04/08/1999,0.041481
47896,04/09/1999,-0.026316
47896,04/12/1999,0.015340
47896,04/13/1999,0.005755
47896,04/14/1999,-0.011445
47896,04/15/1999,-0.009407
47896,04/16/1999,0.005844
47896,04/19/1999,-0.012346
47896,04/20/1999,-0.023529
47896,04/21/1999,0.005271
47896,04/22/1999,0.027715
47896,04/23/1999,-0.007289
47896,04/26/1999,-0.029369
47896,04/27/1999,0.035552
47896,04/28/1999,-0.022644
47896,04/29/1999,0.002990
47896,04/30/1999,-0.016393
47896,05/03/1999,0.003030
47896,05/04/1999,-0.006042
47896,05/05/1999,-0.025076
47896,05/06/1999,-0.032736
47896,05/07/1999,0.010475
47896,05/10/1999,0.007974
47896,05/11/1999,0.012658
47896,05/12/1999,0.028906
47896,05/13/1999,0.020501
47896,05/14/1999,-0.058780
47896,05/17/1999,-0.005534
47896,05/18/1999,0.001590
47896,05/19/1999,0.018254
47896,05/20/1999,0.000000
47896,05/21/1999,-0.015588
47896,05/24/1999,-0.038797
47896,05/25/1999,-0.027183
47896,05/26/1999,0.021169
47896,05/27/1999,-0.034826
47896,05/28/1999,-0.005155
47896,06/01/1999,-0.003454
47896,06/02/1999,-0.014731
47896,06/03/1999,0.007916
47896,06/04/1999,0.037522
47896,06/07/1999,0.032801
47896,06/08/1999,-0.024430
47896,06/09/1999,-0.014190
47896,06/10/1999,-0.009314
47896,06/11/1999,0.001709
47896,06/14/1999,0.006826
47896,06/15/1999,0.018644
47896,06/16/1999,0.069884
47896,06/17/1999,-0.011664
47896,06/18/1999,0.008655
47896,06/21/1999,0.042122
47896,06/22/1999,-0.020958
47896,06/23/1999,-0.018349
47896,06/24/1999,-0.003115
47896,06/25/1999,0.014844
47896,06/28/1999,0.017706
47896,06/29/1999,0.000000
47896,06/30/1999,0.046899
47896,07/01/1999,-0.006503
47896,07/02/1999,-0.010182
47896,07/06/1999,0.011756
47896,07/07/1999,-0.016703
47896,07/08/1999,0.010340
47896,07/09/1999,-0.003655
47896,07/12/1999,-0.012472
47896,07/13/1999,-0.015602
47896,07/14/1999,-0.012830
47896,07/15/1999,0.004587
47896,07/16/1999,-0.003805
47896,07/19/1999,0.003820
47896,07/20/1999,-0.015221
47896,07/21/1999,0.005410
47896,07/22/1999,0.024596
47896,07/23/1999,-0.021005
47896,07/26/1999,0.016092
47896,07/27/1999,0.010558
47896,07/28/1999,-0.009701
47896,07/29/1999,-0.032404
47896,07/30/1999,-0.039720
47896,08/02/1999,0.015410
47896,08/03/1999,0.007188
47896,08/04/1999,-0.004758
47896,08/05/1999,0.002390
47896,08/06/1999,-0.036566
47896,08/09/1999,-0.001650
47896,08/10/1999,-0.017355
47896,08/11/1999,0.035324
47896,08/12/1999,-0.016247
47896,08/13/1999,0.045417
47896,08/16/1999,0.014218
47896,08/17/1999,0.034268
47896,08/18/1999,0.024096
47896,08/19/1999,-0.030147
47896,08/20/1999,0.015921
47896,08/23/1999,0.023134
47896,08/24/1999,0.010212
47896,08/25/1999,-0.012274
47896,08/26/1999,-0.017544
47896,08/27/1999,-0.010417
47896,08/30/1999,-0.020301
47896,08/31/1999,0.027629
47896,09/01/1999,-0.011576
47896,09/02/1999,-0.023801
47896,09/03/1999,0.052632
47896,09/07/1999,-0.042647
47896,09/08/1999,0.004608
47896,09/09/1999,-0.051988
47896,09/10/1999,-0.000806
47896,09/13/1999,0.003228
47896,09/14/1999,-0.004023
47896,09/15/1999,0.000808
47896,09/16/1999,0.007264
47896,09/17/1999,-0.005609
47896,09/20/1999,0.011281
47896,09/21/1999,-0.031873
47896,09/22/1999,0.005761
47896,09/23/1999,-0.014730
47896,09/24/1999,0.001661
47896,09/27/1999,-0.016584
47896,09/28/1999,-0.004216
47896,09/29/1999,-0.011008
47896,09/30/1999,0.032534
47896,10/01/1999,-0.017413
47896,10/04/1999,0.043882
47896,10/05/1999,-0.021827
47896,10/06/1999,0.004132
47896,10/07/1999,-0.018107
47896,10/08/1999,0.013412
47896,10/11/1999,-0.023160
47896,10/12/1999,-0.007621
47896,10/13/1999,-0.028157
47896,10/14/1999,-0.003512
47896,10/15/1999,-0.062555
47896,10/18/1999,0.027256
47896,10/19/1999,0.041171
47896,10/20/1999,0.065905
47896,10/21/1999,0.023908
47896,10/22/1999,0.038647
47896,10/25/1999,-0.033333
47896,10/26/1999,-0.001604
47896,10/27/1999,0.063454
47896,10/28/1999,0.070242
47896,10/29/1999,-0.014820
47896,11/01/1999,-0.042264
47896,11/02/1999,0.001496
47896,11/03/1999,-0.014937
47896,11/04/1999,0.020470
47896,11/05/1999,0.025260
47896,11/08/1999,-0.021739
47896,11/09/1999,-0.015556
47896,11/10/1999,-0.030098
47896,11/11/1999,0.006982
47896,11/12/1999,0.047766
47896,11/15/1999,-0.028676
47896,11/16/1999,0.041635
47896,11/17/1999,-0.047965
47896,11/18/1999,0.018321
47896,11/19/1999,-0.004498
47896,11/22/1999,-0.013554
47896,11/23/1999,-0.024427
47896,11/24/1999,-0.003912
47896,11/26/1999,-0.006284
47896,11/29/1999,-0.026877
47896,11/30/1999,0.010561
47896,12/01/1999,0.001608
47896,12/02/1999,0.015249
47896,12/03/1999,0.037154
47896,12/06/1999,-0.038110
47896,12/07/1999,-0.003170
47896,12/08/1999,-0.012719
47896,12/09/1999,0.000805
47896,12/10/1999,0.011263
47896,12/13/1999,0.003182
47896,12/14/1999,-0.030928
47896,12/15/1999,-0.011457
47896,12/16/1999,-0.006623
47896,12/17/1999,-0.030000
47896,12/20/1999,-0.006873
47896,12/21/1999,0.038062
47896,12/22/1999,-0.001667
47896,12/23/1999,0.035058
47896,12/27/1999,-0.012903
47896,12/28/1999,0.009804
47896,12/29/1999,0.004045
47896,12/30/1999,0.006446
47896,12/31/1999,-0.004804
47896,01/03/2000,-0.060338
47896,01/04/2000,-0.029110
47896,01/05/2000,-0.006173
47896,01/06/2000,0.014197
47896,01/07/2000,0.018373
47896,01/10/2000,-0.017182
47896,01/11/2000,-0.023601
47896,01/12/2000,0.006267
47896,01/13/2000,0.015125
47896,01/14/2000,0.035933
47896,01/18/2000,-0.038917
47896,01/19/2000,0.044014
47896,01/20/2000,-0.015177
47896,01/21/2000,-0.000856
47896,01/24/2000,0.000857
47896,01/25/2000,0.022260
47896,01/26/2000,0.047739
47896,01/27/2000,0.031974
47896,01/28/2000,-0.049574
47896,01/31/2000,0.052160
47896,02/01/2000,0.037955
47896,02/02/2000,-0.016418
47896,02/03/2000,0.009863
47896,02/04/2000,-0.017280
47896,02/07/2000,0.005352
47896,02/08/2000,0.034981
47896,02/09/2000,-0.025716
47896,02/10/2000,0.003017
47896,02/11/2000,-0.006015
47896,02/14/2000,-0.043116
47896,02/15/2000,0.025296
47896,02/16/2000,-0.019275
47896,02/17/2000,-0.014151
47896,02/18/2000,-0.046252
47896,02/22/2000,0.033445
47896,02/23/2000,0.001618
47896,02/24/2000,-0.017771
47896,02/25/2000,-0.001645
47896,02/28/2000,0.027183
47896,02/29/2000,0.021652
47896,03/01/2000,0.029827
47896,03/02/2000,-0.017530
47896,03/03/2000,0.006982
47896,03/06/2000,0.028505
47896,03/07/2000,-0.019476
47896,03/08/2000,-0.023682
47896,03/09/2000,0.015649
47896,03/10/2000,-0.030046
47896,03/13/2000,0.017474
47896,03/14/2000,-0.013271
47896,03/15/2000,0.052215
47896,03/16/2000,0.084211
47896,03/17/2000,0.009709
47896,03/20/2000,-0.048764
47896,03/21/2000,0.068592
47896,03/22/2000,-0.010135
47896,03/23/2000,0.075768
47896,03/24/2000,-0.023477
47896,03/27/2000,-0.015595
47896,03/28/2000,-0.004620
47896,03/29/2000,-0.041114
47896,03/30/2000,-0.037344
47896,03/31/2000,0.002155
47896,04/03/2000,0.060932
47896,04/04/2000,-0.064865
47896,04/05/2000,-0.001445
47896,04/06/2000,0.012301
47896,04/07/2000,-0.012152
47896,04/10/2000,0.020260
47896,04/11/2000,-0.024113
47896,04/12/2000,0.009448
47896,04/13/2000,-0.026638
47896,04/14/2000,-0.066568
47896,04/17/2000,-0.003170
47896,04/18/2000,0.023847
47896,04/19/2000,-0.031056
47896,04/20/2000,-0.008814
47896,04/24/2000,-0.033145
47896,04/25/2000,0.044314
47896,04/26/2000,-0.020817
47896,04/27/2000,-0.033524
47896,04/28/2000,-0.023689
47896,05/01/2000,0.022530
47896,05/02/2000,0.032203
47896,05/03/2000,-0.024631
47896,05/04/2000,-0.013468
47896,05/05/2000,-0.014505
47896,05/08/2000,-0.002597
47896,05/09/2000,-0.015625
47896,05/10/2000,-0.029982
47896,05/11/2000,0.018182
47896,05/12/2000,0.023214
47896,05/15/2000,0.041885
47896,05/16/2000,-0.005025
47896,05/17/2000,-0.006734
47896,05/18/2000,0.018644
47896,05/19/2000,-0.034942
47896,05/22/2000,-0.004310
47896,05/23/2000,0.012987
47896,05/24/2000,-0.020513
47896,05/25/2000,-0.019197
47896,05/26/2000,0.003559
47896,05/30/2000,0.042553
47896,05/31/2000,0.016156
47896,06/01/2000,0.032636
47896,06/02/2000,0.046191
47896,06/05/2000,-0.016266
47896,06/06/2000,-0.029921
47896,06/07/2000,-0.001623
47896,06/08/2000,-0.008943
47896,06/09/2000,-0.037736
47896,06/12/2000,-0.005115
47896,06/13/2000,-0.008997
47896,06/14/2000,0.038911
47896,06/15/2000,-0.051186
47896,06/16/2000,-0.043421
47896,06/19/2000,0.031637
47896,06/20/2000,0.022667
47896,06/21/2000,-0.022164
47896,06/22/2000,-0.010667
47896,06/23/2000,0.004043
47896,06/26/2000,0.021477
47896,06/27/2000,0.007884
47896,06/28/2000,-0.019557
47896,06/29/2000,0.013298
47896,06/30/2000,-0.032808
47896,07/03/2000,0.032564
47896,07/05/2000,0.003942
47896,07/06/2000,0.005236
47896,07/07/2000,0.042969
47896,07/10/2000,-0.006242
47896,07/11/2000,0.020101
47896,07/12/2000,-0.003695
47896,07/13/2000,0.003708
47896,07/14/2000,0.038177
47896,07/17/2000,-0.011862
47896,07/18/2000,-0.021609
47896,07/19/2000,-0.004908
47896,07/20/2000,0.048089
47896,07/21/2000,-0.008235
47896,07/24/2000,-0.021352
47896,07/25/2000,-0.006061
47896,07/26/2000,-0.036585
47896,07/27/2000,0.010127
47896,07/28/2000,-0.030075
47896,07/31/2000,0.027132
47896,08/01/2000,0.041509
47896,08/02/2000,-0.006039
47896,08/03/2000,0.001215
47896,08/04/2000,0.018204
47896,08/07/2000,0.026222
47896,08/08/2000,-0.005807
47896,08/09/2000,-0.022196
47896,08/10/2000,-0.008363
47896,08/11/2000,0.002410
47896,08/14/2000,0.019231
